EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
patterson ingemar johansson;helsingis ülemaailmsel noorsoo-;nõukogude lauludest 1962;1962 aastal helsingis;mainige normeti kodu;puutub levimuusikasse 1964;levimuusikasse 1964 aasta;nõukogude lauludest 1961;1954 aastal itaallased
paremaks visiit jätta;viimane aasta võistluskontserdile;pilk rahvusvahelistele meelisviisidel;bob dylaniga aasta;francis gary powers;aastat kestnud ringhäälingusari;vaevalt mäletab prajanhaelanud;1964 periood rock;12000 näitlejat broadway
populaarsem ansambel eesti;head kuulsust 1962;1954 aastal itaallased;1963 nõukogude kosmonautide;sündmus usa president;öösel nõukogude lauludest;aega hiljem lindistas;frenkeli lauluaastad tekstiililinnake;327 kilomeetrit kuuba
maa ohjata eestis;lugu kõlas euroopast;pealkirjadest kadunud bob;uued tantsud lapatšanga;usa president john;tulidki 1963 aastal;rock rowley kärin;1962 aastal frenkeli;nsv liidust uudsel
petrovi laul filmist;broadway teatrid 10;19 muusikut usa;kõrgpunkt aastal tants;shield hassan väntas;näeme tänaseni aja;veest 1962 aastal;laulude pealkirjadest kadunud;aasta jälle olümpia-aasta
dallases 22 novembril;osavõtumaadest kaks hõbemedalit;oskar feldmann eduard;tuntumaid laule kolmanovski;stevie wonderile bob;paljude lauljate repertuaari;arvestuses ilmusid uued;esimene lauludega maasaunas;27 aastat kestnud
usa streikis 12000;kurvasta venemaa solovjov;südamlik lauluke andrei;lõpuks üheksa singlit;poisike stevie wonder;lyndon johnson aasta;ööviiulit kirjutasin georg;61 inimohvrit aastal;esimene naine valentina
las võtavad ;suuremat vastukaja hästi;maailmaviisi kreeka helilooja;ülemaailmsel noorsoo- üliõpilasfestivali;gary powers vangistati;britibiidiga nõukogude vanema;kaheksa aastat trükis;sarjast pilk levimuusika;naljakas tüdruk jääb
päeva õhtu 1963;repertuaari tollal sedamoodi;jäljetult näiteks robert;maal aristoteles homerose;unusta paari meetri;aastal tõusis arno;laulu euroopas usa-s;alustage üheteistkümnendat saadet;õhus tunda vajadust
kirooni piirkonda invasiooni;aastal esiplaanil murateeli;akna valgust vähe;1964 periood rock;kiri viimane eksam;aasta vapustava sündmus;stevie wonder kadunud;päästetud britibiidiga nõukogude;ületas rannikovi moskva
