keyphrase;score
selgesti tulemus vastavalt;0.7989
prints mand aeg;0.7956
muutk aeg press;0.7913
aeg daame passima;0.7912
hea organisaator toime;0.791
munder selg talv;0.7888
joonistus tavaline objekt;0.7887
poolitama kaks köide;0.7881
laid hea organisaator;0.788
kongress osalemine luba;0.7869
naine vaatama prints;0.7865
ütlema printsmann uus;0.7855
press elu ligemale;0.7852
tegevus tegevus tahk;0.7852
odav vein nägema;0.7849
sein sündmus mälestus;0.7844
ütlema justjus ütlema;0.7838
enam-vähem asi maksaprobleem;0.7832
vaatama jääma vagun;0.7828
nodema puhkus oleike;0.7828
vaevama obermal peitma;0.7826
mees rong aru;0.7821
vagun sein pandud;0.7815
mass küsima haige;0.7807
nisu umbrohi vähene;0.7805
tegelema no jätkama;0.7804
kujunemine arenemine õppima;0.7796
kinnitama printsmann kentslemann;0.7795
viskama homse varnas;0.7791
hilisem maa osa;0.779
raamat talv looming;0.7788
istuma haige kevad;0.7787
aeg talv turu;0.7786
ants viires aeg;0.778
tavaline objekt naine;0.778
etn spetsiifiline ala;0.7773
tihe kontakt kodumaa;0.7772
romaan maapagu katkend;0.7767
trepp inimene stu;0.7759
rootsi keel eratund;0.7758
amet rinne kuu;0.7758
oskamine vajalik ilmar;0.7757
stuudio paluma ajaloodoktor;0.7753
esimene osa tegevus;0.7744
alex eesti normaalselt;0.7743
oskama aeg kasutama;0.7742
angima teadma juht;0.7741
vastav erialatäitja töötama;0.7739
arvama võib-olla raha;0.7739
kõva pink ikke;0.7736
tavaline sari andma;0.7735
paul ariste raske;0.7734
laast vaatama tuttav;0.7732
soome näiteks norra;0.7731
munder angima teadma;0.7728
otsima joon friedebert;0.7727
pluss kolmas eesti;0.7726
kattuv termin ida-euroopa;0.7723
teaduslik tegevus tegevus;0.772
leningrad tolleaegne leningrad;0.7716
kuivatamine ruum kasutus;0.7716
panema küsimus paha;0.7712
süda komme õige;0.7706
voldemar johanson voldemar;0.7702
kaduma õhtune udu;0.77
tera hilisem vili;0.7699
seisukoht tükk väga-väga;0.7696
ütlema 1000 965;0.7691
aeg nägema humoristlik;0.7691
huvitav omapärane no;0.769
kutsumus lootus obermann;0.7688
peatuma printsmann silm;0.7687
surve sebastian alkman;0.7685
austama jaam rong;0.7684
professor paul ariste;0.7684
noppima sattuma saksamaa;0.7683
kergelt sajune udune;0.768
hulk 100 tähtsam;0.7675
ilmar talv hästi;0.7673
johanson soome maa;0.7669
tsaarivõim surve sebastian;0.7669
opermann elama la;0.7668
hilisem vili kuivat;0.7667
viljakam periood mööduma;0.7663
esimene iseseisvus ajal;0.7663
artikkel hulk 100;0.7661
toime ekspeditsioon osaleja;0.7659
saksa laev nae;0.7659
tuliselt eesti eesti;0.7657
otsekohe selge tugevasti-tugevasti;0.7656
side eesti saar;0.7655
professor sigvard erikson;0.7655
nägema tööpost nägema;0.7655
algus lõpp kuuekümnes;0.7652
etnograafia etnoloogia termin;0.7651
tähtpäev stuudio paluma;0.765
väsima sõnatu sedavõrd;0.765
rutama teatama pikem;0.7649
sari andma talv;0.7648
helsingi soome-ugri kongress;0.7648
avaldama näiteks raudtee;0.7645
talv kolleegia hea;0.7644
kallas paistma käsi;0.764
lai kaar kinnitama;0.7639
lühendatud kuju avaldatud;0.7639
11 raamat artikkel;0.7638
skandinaavia uuraliten eesti;0.7638
rong sõitma öö;0.7635
talv pahane bernard;0.7631
rindevahetus tagala küllalt;0.7629
avaldama talv avaldama;0.7628
inimene viies aasta;0.7623
rong väljuma kell;0.7622
rinnatasku prints mand;0.762
trükk viimane trükk;0.762
tundma rõõm arvukamalt;0.7619
töö osa tan;0.7617
generatsioon nooreestlane põlvkond;0.7616
saar elanik raamat;0.7616
raamat raamat esimene;0.7615
gustav ränk paul;0.7615
tagala organiseerima tolleaegne;0.7612
mand aeg lehvitama;0.761
tütarsaar saar saar;0.7604
saar saar eriti;0.7602
küsimus talveuurimus pi;0.7598
rahvas muuseum assistent;0.7598
hea sõber kaks;0.7597
kord mihkelson tuba;0.7597
ruum määr pesemine;0.7597
rakendama rahvateadus instituut;0.7594
soome kuuluma soomepoiss;0.7594
ekspeditsioon saksa leningrad;0.7594
laid võtma osa;0.7592
edukas etnoloog hruštšov;0.7589
revolutsioon sundima sõitma;0.7587
1962 1986 veerand;0.7586
kasutus ruum määr;0.7584
alkman kuuluma 80;0.758
uurimine kuuluma doktoritöö;0.7577
raamat ettekujutus psühholoogiliselt;0.7577
965 aasta toimuma;0.7574
nägema tükk rada;0.7572
tervitama oviibur luuletaja;0.757
instituut töö talv;0.7568
vapralt käärima käis;0.7565
täpselt lugu rehi;0.7564
kooperatiiv kirjastus lunt;0.7564
töötama professor aasta;0.7563
ülikool professor professuur;0.7561
veidi tund hiljem;0.7561
kolm romaan romaan;0.7559
tüüpiline dobermanni jutt;0.7557
tõsiselt tõsiselt kaasa;0.7554
20 amet rinne;0.7549
kandma munder pank;0.7547
kell 12 aeg;0.7547
1942 ilmar talv;0.7547
etnograafia lääne-euroopa rääkima;0.7545
rahvateadlane etnoloogia hästi;0.7543
mõte viiburi karjala;0.7543
talurahvakultuur vana talurahvakultuur;0.7542
rootsi saun norra;0.7539
helsingi viivur rong;0.7539
silm tundma rõõm;0.7538
1910 alkman eesti;0.7538
juhtiv eesti etnograaf;0.7535
osa eesti kultuur;0.7534
rahvakultuur suomen kalzan;0.753
esmajoones teadlane etnoloog;0.753
pensioneeruma ilmuma 11;0.7527
saksamaa dramaatiline episood;0.7525
johanson mureta karla;0.7519
1000 965 aasta;0.751
rohi kirjutama hind;0.7509
naine naine madonna;0.75
rong peatuma natuke;0.7499
kirjutama hind konjak;0.7499
ruum kasutus ruum;0.7497
pahane bernard kangro;0.7497
saksa okupatsioon ajal;0.7495
aasta 1979 suur;0.7488
aasta tegelema no;0.7487
üleüldse taane venelane;0.7479
andma talv asi;0.7478
linn töölisasula linn;0.7472
otsima no oskama;0.7461
pigi poiss lipukiri;0.7459
kultuurilugu tuntud maja;0.7421
teadlane etnoloog kirjanduslik;0.7415
aasta 1906 1917;0.741
viljakuivatushoone põhja-euroopa laialt;0.7409
õppevahend ülikool eestlane;0.7409
1990 põhiline õppevahend;0.7403
hruštšov sula päev;0.7399
aasta 1962 1986;0.7397
kirde-euroopa eesti-soome põhja-venemaa;0.7381
erialatäitja töötama professor;0.738
tõsine töömurdja töö;0.7319
professor aasta 1962;0.7291
