keyphrase;score
olm intiimne moment;0.8057
andma intervjuu hetk;0.8051
hea normaalne inimene;0.7995
inimene tegelikult kurv;0.799
andma inimene rääkima;0.7986
reis no king;0.7976
meeldiv inimene inimene;0.7976
asi nimetama saavutus;0.7966
saavutus järgne stress;0.796
intensiivselt keskendunult hetk;0.796
intiimne moment suur;0.7959
puudutama asi toimuma;0.7944
asi üksindus andma;0.7934
tagasitulek vaatama uus;0.7933
teadma inimene tendents;0.7932
elu võimalus näiteks;0.7926
tegelema olm saak;0.7925
kurv kloun kummaline;0.7921
no asi elu;0.7917
ekviivalent kummaline seos;0.7914
king ootama kingitus;0.7913
tekkima tobe abitus;0.791
igavus jumme asi;0.7909
võimalus näiteks kartma;0.7907
ütlema tahtma ausalt;0.7903
üksindus andma inimene;0.79
kaks asi tegemine;0.7898
asi tunne olek;0.7896
abitus tunne hetk;0.7894
sattuma auk esietendus;0.7894
kolm noor inimene;0.7893
info vastama tõde;0.789
stress meeletu auk;0.7888
normaalne inimene tahtma;0.7886
tendents võtma info;0.7886
panema kaks asi;0.7885
tegelikult kurv hirmutama;0.7885
tobe abitus tunne;0.7883
toimuma tekkima tobe;0.7879
ütlema tahtma publik;0.7877
nägu hea normaalne;0.7873
kuu raamat never;0.7871
endiselt rääkima debian;0.7866
kummaline seos fööb;0.7864
üritama kirjeldama üleüldse;0.7862
kingitus kink ostma;0.7861
käima andma intervjuu;0.7861
noor inimene lava;0.7855
nimelt protsess arvama;0.7855
vind no teadma;0.7853
olm muutuma võib-olla;0.7853
hirmutav kurv kloun;0.7845
sisustus stuudio unistaja;0.7841
sööp tagasitulek vaatama;0.7839
inimene muutuma suhtuma;0.7836
protsess arvama protsess;0.7835
asi kõva intensiivne;0.7833
inimene kiirgama energia;0.7832
vaatama uus teater;0.7832
asi tegelikult kolm;0.783
võtma meeletult ootama;0.7829
tekkima resonants dialoog;0.7828
üldisem küsimus üldse;0.7827
kirjutatud kohutavalt ängistav;0.7827
muutuma suhtuma teistmoodi;0.7827
kostma standard lülitama;0.7826
emotsioon jätma tunnistama;0.7825
keel aru komme;0.7824
tegelikult isiklik probleem;0.7823
jube hirmutav kurv;0.7823
raamat never lant;0.782
õnn video asi;0.7819
ütlema tahtma klassikaliselt;0.7816
liikuma auto liikuma;0.7815
näiteks reis no;0.7815
mõtlema kaks erinev;0.7813
aeg käima andma;0.781
olulisem väike väiklane;0.781
äkki maailm inimene;0.7802
inimene saal vaatama;0.7802
moment suur globaalne;0.78
auto liikuma rääkima;0.78
elama mull elu;0.7799
võib-olla auto korralikult;0.7795
inimene tahtma inimene;0.7794
vaatama muutuma tapeet;0.7793
asi jube hirmutav;0.779
inimene raske tunduma;0.779
globaalne käima tunne;0.7789
aru komme hästi;0.7788
inimene kell vile;0.7785
jumme asi tunne;0.7785
lihtsalt kostma standard;0.7782
kinkima näiteks reis;0.7781
resonants dialoog lava;0.778
tapeet sein tegelikult;0.778
lava jõud power;0.7778
ütlema tahtma mõeldud;0.7778
parim juht tekkima;0.7778
hirmus õnnelik aeg;0.7777
kartma meeletu hoog;0.7776
asi mõtlema olm;0.7772
tunne olek tunne;0.7772
hetk tegelikult tegelema;0.7771
auto korralikult Gide;0.777
tunduma prognoosima võimatu;0.7768
ütlema arvama lavastaja;0.7767
väsima tekkima väsimus;0.7767
ütlema õige vale;0.7765
takt inimene millegipärast;0.7763
inimene täpselt tegelikult;0.776
ausalt ütlema hirmutama;0.7759
hästi huvitav nihe;0.7757
aru tegelikult maailm;0.7757
viima tunduma prognoosima;0.7757
kartma hinnang kartma;0.7756
hirmutama tahtma tuba;0.7756
perekond hullem tunduma;0.7755
asi no asi;0.775
Tallinn näiteks ;0.7749
mõjutama mõjutama olme;0.7748
hea tuju vaatama;0.7746
lihtsalt inimene esimene;0.7745
kontsert skoor tund;0.7742
teema sotsiaalmeedia teema;0.7741
video asi tegelikult;0.7739
Orazin premeerima kurvalt;0.7739
saak teadma tähtsam;0.7738
mõnus proov võimalik;0.7737
no king ootama;0.7732
kõlama kõlama kingitus;0.7726
tuju vaatama sobima;0.7724
kohutav mõtlema gramm;0.772
õudusfilmitegelane hirmutama ausalt;0.772
panema pereelu olm;0.7719
jutt inimene saal;0.7719
ütlema lihtsalt nali;0.7718
tundma tihti tegelaskuju;0.7717
hetk aru üleüldse;0.7717
lugu lugu tegelikult;0.7714
Vadi vaatama derb;0.7709
kolm inimene kell;0.7707
inimene inimene kiirgama;0.7705
seep asi kõva;0.7705
Karlova knows kaart;0.77
vale lavastus leppima;0.7699
tekkima rääkima tekkima;0.7697
hea meel tart;0.7697
kaks erinev lavastus;0.7695
pudel vein tort;0.7691
jätma tunnistama Furby;0.7689
mule lavastus kummitama;0.7689
tort sõitma tore;0.7682
natuke iroonilisevõitu stseen;0.7681
traagiline asi no;0.768
Priidu Adlas valguskunstnik;0.7676
kuskilt Facebook uudis;0.7676
sööp tekkima mõte;0.7674
aru keel aru;0.7673
ütlema plahvatama plahvama;0.7673
asi nagunii pikalt;0.7673
meeletu auk kutsuma;0.7668
oht tõsi raamat;0.7666
hästi asi psühholoog;0.7663
asi rõõm hästi;0.7658
lihtsalt puudutama lihtsalt;0.7657
Urmas tortuma Urmas;0.7656
jajah asi teadma;0.7647
auto Pärnu kola;0.7645
meel äkki äkki;0.7644
tunduma jube hägune;0.7642
kloun kloon asi;0.7641
lavastaja natuke lavastaja;0.764
uus teater 16;0.7632
tahtma Urmas Vadi;0.7627
siskima kohv proovima;0.7627
armuma hea tuju;0.7607
suitsetama siskima kohv;0.7607
Facebook asi parajasti;0.7604
mulje jätma sõnum;0.7604
suhe lavastaja Sist;0.7599
jutt mõttetu jutt;0.7587
närv tütar sööp;0.7584
lant raamat kirjutama;0.7582
Urmas lugu lugu;0.7581
jõud power metal;0.7579
metal kontsert skoor;0.7578
hea õlg õlg;0.7569
Keiu Virro seekordne;0.7567
purjus teadma rumal;0.7567
tsirkus paratamatult puudutama;0.7559
täna armuma hea;0.7559
16 mai vaba;0.7559
stseen Peeter Rästa;0.7556
endine endine inimene;0.7551
Rästa nägu hea;0.7547
aasta intensiivselt kord;0.7531
üleüldse rõõmustama rõõmustama;0.7512
lavastus Peeter Rästa;0.7471
esimene mai Tartu;0.7378
