keyphrase;score
ülesanne vormistama dokument;0.8059
küsimus positiivne signaal;0.8003
arvatud redel panema;0.7996
andma lähemalt selgitus;0.7996
tegelikult poliitiline signaal;0.7991
kahju dimensioon kindlasti;0.7975
kasutamine kindel esimene;0.7952
aha eraldama eile;0.7948
signaal väärtus signaal;0.7936
tulemus saavutama täna;0.7933
hea tulemus saavutama;0.7925
signaal mõte kindlasti;0.7915
uus eelarvekava kinnitama;0.7914
pakkuma uuem eksponaat;0.791
Liit teovõimelisus signaal;0.7902
meeter sekund soe;0.7901
kommentaar kindlasti küsimus;0.7898
positiivne signaal puudumine;0.7898
ütlema täna näiteks;0.7896
positsioon uus kompromissettepanek;0.7895
toimuma struktuuriline muutus;0.7892
signaal puudumine kaks;0.7887
odav tutu kaduma;0.7887
saaja arv lausa;0.7887
olulisem sündmus stuudio;0.7886
saamine viivitus aeg;0.7885
ebaõnnestumine Brüssel andma;0.788
loobuma summa ütlema;0.7879
ilm suvine koht;0.7873
Brüssel kinnitus uus;0.7871
hea avama ratifitseerimine;0.7871
kaotama võitma toetus;0.7871
iseloomustama omapärane ekstreemne;0.7867
osutuma märksa laiem;0.7867
võimalik raha saamine;0.786
vahend kasutamine kindel;0.7856
redel panema kabiin;0.7851
ütlema vastuseis tugevam;0.7851
finantsperspektiiv eelarvekava märgatavalt;0.7847
kaks teema eriliselt;0.7845
igav uskuma natukene;0.7842
ootama nägema väljapanek;0.7841
lennundusmuuseum inimene ootama;0.7839
otsustama liikuma Mall;0.782
liige paluma rühm;0.7819
inimene hulk ebamõistlikult;0.7816
otsustamatus sündima kahju;0.7814
leidma lepe tekst;0.7812
eile õhtu tund;0.7809
kahjuks piirduma lennuk;0.7806
summa ütlema Briti;0.7805
planeerima jääma plaan;0.7804
paluma park idee;0.7801
tutu kaduma test;0.7798
tekst hea avama;0.7796
lähenev valimine kontekst;0.7795
leppima finantsperspektiiv osas;0.7793
homme ilm oluliselt;0.7788
arvama Tallinn valimine;0.7786
kaks park otsustama;0.7786
reitingupind toetus kaotama;0.7785
öösel Illimar homme;0.778
kasutamine märgatavalt efektiivsem;0.778
idee aeg-ajalt kutsuma;0.7779
eksponaat uudistaja lennundusmuuseum;0.7779
otsustama uuesti aasta;0.7778
kraad homme ilm;0.7777
väärtus signaal Euroopa;0.7772
erinev erakond erinev;0.777
mark kutsuma taevane;0.7769
president Jose Manuel;0.7767
rannik 10 meeter;0.7767
mark sõna toimuma;0.7767
hea töötegija mõistlik;0.7766
aeg paluma park;0.7764
asi tundma suhkrutrahv;0.7763
Brüssel andma teadma;0.776
erakond eesmärk varasem;0.7758
lootma hea tulemus;0.7757
au rajatud park;0.7756
kilomeeter veskiorg asuv;0.7752
tulupoliitika palgapoliitika inimene;0.7751
istutama täna 35;0.7747
vormistama dokument Eesti;0.7747
optimistlik suhe asi;0.7746
halvem möödunud aasta;0.7744
märgatavalt varem esimene;0.7743
Rein mark kutsuma;0.7743
