EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
sõna efesos kiri;pühakutepäev pühitsemine esimene;kirik rõõmustama püha;pühakutepäev täpsemalt pühak;palvus meenutama inimene;tervitama jumal sõna;pühak päev tänama;õnnistatud pühakutepäev pühakutepäev;õnnistatud pühakutepäev pühakutepäev
auline püha colomine;neljas pühakutepäev pühitsemine;püha johannes kirik;sostumus tuntud johannes;kagi suurim kiitus;õnnistatud pühakutepäev pühakutepäev;pühakutepäev täpsemalt pühak;pühakutepäev pühakutepäev täpsemalt;ajalugu kristus sõnum
patriarh johannes sostumus;püha johannes kirik;gregorius neljas pühakutepäev;johannes sostumus tuntud;usk ustavus kristus;täna jumal rahvas;täpsemalt pühak päev;pühakutepäev täpsemalt pühak;kirik rõõmustama püha
püha colomine jumal;jumal pale hõiskama;kirik jõudma pühak;valge rüü avastama;valge veri jumal;soovima õnnistatud pühakutepäev;õnnistatud pühakutepäev pühakutepäev;pühakutepäev pühitsemine esimene;gregorius neljas pühakutepäev
efesos kiri tänane;pühak päev tänama;pühakutepäev täpsemalt pühak;lääs kirik jõudma;colomine jumal arm;jumal püha aeg;pühak päev pühitsemine;täpsemalt pühak päev;esimene november pühitsema
lõppev nädal hommik;püha seadma konstantinoopol;täpsemalt pühak päev;kaks kord saatma;eeskost pere kodu;pühak päev tänama;jõudma pühak päev;soovima õnnistatud pühakutepäev;kristus sõnum viitama
konstantinoopol patriarh johannes;püha neitsi maarjat;päevasõna luterlik kirikukalender;rüü avastama isand;aeg meenutama elu;jõudma pühak päev;soovima õnnistatud pühakutepäev;püha november esimene;kolmas püha peetrus
püha johannes kirik;pühakutepäev täpsemalt pühak;pühakutepäev pühakutepäev täpsemalt;con paavst panifaatne;tunnistus usk ustavus;püha kaaskodanik jumal;päevasõna luterlik kirikukalender;pühak päev tänama;peetrus basiilika pühak
johannes ilmutus raamat;maarjat püha palveline;püha november esimene;pühakutepäev pühakutepäev täpsemalt;kiitus kuuluma ainus;osadus täna jumal;pühakutepäev pühakutepäev täpsemalt;pühajõudmine kirikukalendess siduma;elu püha johannes
õnnistama eriline sõnaseadmine;püha colomine jumal;pühak päev tänama;kolmas püha peetrus;meenutama inimene ajalugu;püha palveline eeskost;germaanlane pühak päev;germaanlane pühak päev;õnnistama eriline sõnaseadmine
jõudma pühak päev;tänane päevasõna luterlik;õnnistatud pühakutepäev pühakutepäev;pühitsema lõppev nädal;aeg ületav osadus;püha seadma konstantinoopol;gregorius neljas pühakutepäev;tänane päevasõna luterlik;püha peetrus basiilika
pale hõiskama johannes;tervitama jumal sõna;soovima õnnistatud pühakutepäev;osadus üheskoos rändama;ustavus kristus veenduma;püha neitsi maarjat;pühak päev hiljem;pühak päev pühitsemine;üheskoos rändama kagi
rahvas osadus üheskoos;kiri tänane päevasõna;johannes kirik ajalugu;täpsemalt pühak päev;oskus vooruslik elu;tänane päevasõna luterlik;tänane päevasõna luterlik;läänekirik püha november;gregorius kolmas misjonimeelsus
kirik jõudma pühak;gregorius neljas pühakutepäev;pühak kirik aeg;jumal troon teenima;jumal sõna efesos;efesos kiri tänane;jumal püha aeg;jõudma pühak päev;jumal püha aeg
johannes sostumus tuntud;neitsi maarjat püha;basiilika pühak kirik;lõõnska troon hoidma;issand hing kinkima;tänama jumal püha;neljas pühakutepäev pühitsemine;pühitsemine esimene november;pühak päev pühitsemine
kartmatu kirik õpetus;jumal sõna efesos;neljas sajand püha;sõna efesos kiri;seadma konstantinoopol patriarh;jumal sõna efesos;pühak kirik aeg;neljas pühakutepäev pühitsemine;püha november esimene
tänulik alandlik meel;germaanlane pühak päev;jõudma pühak päev;teenima öö päev;valge rüü avastama;püha aeg ületav;rõõmustama püha aeg;esimene november pühitsema;rõõmustama püha aeg
õige auline püha;laitmatu jumal pale;gregorius kolmas püha;armeenia kommunaallinn siduma;meenutama kristlik misjon;neitsi maarjat püha;luterlik kirikukalender võõras;november algus paavst;inimene ajalugu kristus
kristus sõnum viitama;johannes kirik ajalugu;sajand pühajõudmine kirikukalendess;osadus täna jumal;eriline sõnaseadmine oskus;pühimalt jumalasünnitaja püha;õige auline püha;päevasõna luterlik kirikukalender;raamat kirjutama vanem
germaanlane pühak päev;ajalugu kristus sõnum;pühak päev hiljem;germaanlane pühak päev;elu raske erutingimus;kodakondne soovima õnnistatud;pühitsema paavst gregorius;pühak kirik aeg;lahkumine armeenia kommunaallinn
sajand pühajõudmine kirikukalendess;janu langema päike;november algus paavst;kagi suurim kiitus;saatma pagendus lahkumine;pühak päev pühitsemine;päev tänama jumal;pühak päev hiljem;pagendus lahkumine armeenia
rõõmustama püha aeg;algus neljas sajand;läänekirik püha november;tuntud johannes kult;kaks kord saatma;pühak kirik aeg;kirik rõõmustama püha;sajand pühajõudmine kirikukalendess;pühak kirik aeg
päevasõna luterlik kirikukalender;elu püha johannes;germaanlane pühak päev;kinkima igavene rahu;algus paavst gregorius;päev tänama jumal;täna jumal rahvas;november pühitsema paavst;päevasõna luterlik kirikukalender
täpsemalt pühak päev;sajand pühajõudmine kirikukalendess;november esimene päev;kord saatma pagendus;elu tunnistus usk;aeg läänekirik püha;püha colomine jumal;gregorius neljas pühakutepäev;november esimene päev
ajalugu kristus sõnum;inimene ajalugu kristus;neljas pühakutepäev pühitsemine;esimene päev pühitsema;hommik palvus meenutama;õige auline püha;neljas sajand püha;tänama jumal püha;püha kaaskodanik jumal
püha aeg ületav;soovima õnnistatud pühakutepäev;pühajõudmine kirikukalendess siduma;alandlik meel võtma;patriarh johannes sostumus;jumalasünnitaja püha neitsi;pühimalt jumalasünnitaja püha;november esimene päev;seitsmes sajand pühajõudmine
pühak päev tänama;öö päev tempel;rõõmustama püha aeg;meenutama kristlik misjon;võtma eeskuju paluma;kirik jõudma pühak;tänama jumal püha;elu püha johannes;jõudma pühak päev
ületav osadus täna;suund õnnistama eriline;asjaolu esimene november;valge veri jumal;meel võtma eeskuju;jumal kodakondne soovima;gregorius kolmas püha;aeg läänekirik püha;soovima õnnistatud pühakutepäev
tänane päevasõna luterlik;jumal kodakondne soovima;esimene november põhjus;päev pühitsema lõppev;õnnistama eriline sõnaseadmine;paluma pühimalt jumalasünnitaja;viitama paavst gregorius;algus paavst gregorius;sõnaseadmine oskus vooruslik
pühitsema paavst gregorius;pühajõudmine kirikukalendess siduma;november pühitsema paavst;ütlema valge rüü;kord saatma pagendus;majaline püha kaaskodanik;sajand püha seadma;gregorius kolmas püha;algus paavst gregorius
pühak päev pühitsemine;hõiskama johannes ilmutus;elu püha johannes;kolmas misjonimeelsus meenutama;veenduma issand hing;kult suund õnnistama;püha palveline eeskost;püha aeg meenutama;gregorius kolmas esimene
osadus üheskoos rändama;auline püha colomine;tänama jumal püha;kristus veenduma issand;sõnaseadmine oskus vooruslik;rõõmustama püha aeg;pühakutepäev pühitsemine esimene;kirik jõudma pühak;germaanlane pühak päev
basiilika pühak kirik;läänekirik püha november;pühitsema paavst gregorius;raske erutingimus lääs;kristus veenduma issand;pühak päev hiljem;püha kaaskodanik jumal;patriarh johannes sostumus;maarjat püha palveline
pühak päev hiljem;kirik aeg läänekirik;tänane päevasõna luterlik;püha palveline eeskost;põhjus asjaolu esimene;pühajõudmine kirikukalendess siduma;sajand pühajõudmine kirikukalendess;pühimalt jumalasünnitaja püha;kirik jõudma pühak
lääs kirik jõudma;kolmas misjonimeelsus meenutama;rahvas kirik rõõmustama;peetrus basiilika pühak;kustumatu valgus riik;pühakutepäev pühakutepäev täpsemalt;püha johannes kirik;kirikukalender võõras majaline;esimene november algus
sõnaseadmine oskus vooruslik;patriarh johannes sostumus;luterlik kirikukalender võõras;suurim kiitus kuuluma;ainus õige auline;püha aeg meenutama;osadus täna jumal;paluma pühimalt jumalasünnitaja;tänama jumal püha
kirikukalender võõras majaline;püha november esimene;kolmas gregorius neljas;püha peetrus basiilika;algus neljas sajand;neljas pühakutepäev pühitsemine;kirik jõudma pühak;asjaolu esimene november;esimene november põhjus
vägi meelevald pühitsema;colomine jumal arm;õige auline püha;esimene november pühitsema;meenutama elu tunnistus;sõna efesos kiri;püha aeg ületav;kolmas esimene november;ütlema valge rüü
päev pühitsemine algus;hiljem seitsmes sajand;viitama paavst gregorius;patriarh johannes sostumus;tempel istuma troon;pühakutepäev täpsemalt pühak;gregorius kolmas misjonimeelsus;esimene november põhjus;kord veatu laitmatu
aeg ületav osadus;pale hõiskama johannes;paavst gregorius kolmas;auline püha colomine;tervitama jumal sõna;lääs kirik jõudma;algus paavst gregorius;kolmas püha peetrus;suund õnnistama eriline
kiri tänane päevasõna;pagendus lahkumine armeenia;algus paavst gregorius;läänekirik püha november;valgus riik tänulik;issand hing kinkima;tervitama jumal sõna;jumal püha aeg;maa rahvas kirik
alandlik meel võtma;jumal püha aeg;esimene november algus;hoidma neit karjane;õpetus moraalijutlustaja maksma;kirik rõõmustama püha;kristus veenduma issand;kirikukalendess siduma con;igavene rahu kustumatu
tänama jumal püha;kirik jõudma pühak;kolmas esimene november;ületav osadus täna;veri jumal troon;püha colomine jumal;kirikukalender võõras majaline;jumal sõna efesos;osadus üheskoos rändama
moraalijutlustaja maksma kõrge;päev tempel istuma;ajalugu kristus sõnum;pühitsemine algus neljas;tänulik alandlik meel;gregorius neljas pühakutepäev;paavst gregorius kolmas;püha kaaskodanik jumal;täna jumal rahvas
valgus riik tänulik;püha peetrus basiilika;püha aeg meenutama;ustavus kristus veenduma;siduma con paavst;maarjat püha palveline;paluma pühimalt jumalasünnitaja;päev tänama jumal;püha aeg ületav
colomine jumal arm;päev pühitsema lõppev;esimene november pühitsema;ainus õige auline;päev tempel istuma;kirikukalender võõras majaline;neljas gregorius kolmas;püha palveline eeskost;toetaja germaanlane pühak
