EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Bristol stamp;Bodelski suvepäev;1960 1964;kuulsus 1962;asepresident Lyndon;levimuusika 1964;levimuusika 1964;kõlama 1960;Gagarin esimene
Tokyo Innsbruck;Dallas president;laul 1961;kuulaja meelisviis;katus Hello;kõlama 1960;levimuusika minevik;levimuusika 1964;läbima 41000
režissöör Shield;püssirohi esiletulek;esimene laul;kümnevõistlus klipso;vajadus uus;levimuusika minevik;kõnealune 1960;meelisviis 1960;70 aasta
tuntum Dolly;James Harold;levimuusika 1964;sõitja varjama;manner ilmuma;1964 periood;Frenkel lauluaasta;õhtu 1963;üritama USA
Patterson Ingemar;heitma pisargaasipomm;meelisviis 1960;õhtu 1963;president asepresident;levimuusikaplatus biitel;aasta Stevie;laul 1962;ületama rannikovi
Stevie Wonder;vastus teadma;õhtu 1963;kuul viimane;unustama paar;Mõtlangergeda 1962;meeskvartett vahendus;Eesti levimuusika;1960 aasta
Shield Hassan;pöördkämfert imema;levimuusika leidma;Hiina lõhkama;tooma kodu;pilk levimuusika;aasta lauluvara;lemmiklaul NSV;jälle olümpia-aasta
Lennon McCartney;rajatagune solist;laul Euroopa;Marss esimene;refis poni;lauluvara aasta;greerija 1964;kuulsus 1962;McCartney armastama
Ingemar Johansson;Powers vangistama;Burund 1962;nädal jõulukukkus;selge taevas;Frenkel lauluaasta;70 aasta;suurim levimuusikaplatus;alustama üheteistkümnes
telemammut Peyton;aasta esiplaan;laulja repertuaar;möödunud kümnend;Felix manner;möödunud kümnend;pilk levimuusika;luuarv 1961;USA president
sörghing Twisti;rool ostma;meenutama algus;aasta esile;taalne blokaat;minevik täna;rock Rowley;Eesti 1964;kolm neli
Floyd Patterson;lugu kõlama;esimene instrumentaalrüüs;blokaat aastakümme;mainitus raske;laul 1961;suurim levimuusikaplatus;vabasurm 1961;tõusma Arno
Dag Hammarskjö;viis tuntum;laulma kõlama;kõlama Euroopa;paar meeter;kolmanovsk laul;muusik USA;levimuusika minevik;kolmeteistaastane pime
Howard laul;liige Inglismaa;õhk tundma;võistluskontsert laul;USA president;mäletama aasta;mäletama prajanhaelama;Mõtlangergeda 1962;1963 nõukogu
Fidel Castro;ema arvama;võistluskontsert laul;kõnealune 1960;viimane eksam;laulja repertuaar;möödunud kümnend;viis LP;uus tants
Gagarin DiaTitov;iluduskuninganna maailm;näiteks Robert;aasta jälle;ilmuma uus;Dylan aasta;19 muusik;aasta lööklaul;viimane linn
Benjamin Basler;esimene instrumentaalrüüs;biitel ilmuma;ütlema lai;president Eisenhower;varem esitaja;aasta tuntum;laul Euroopa;50 inimene
