EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
õping Karlsruhe;naisoboemängija mängima;ilmselt muusikakool;ebapopulaarne ilmselt;nii-öelda null;Eesti muusikamaastik;mängima helilooja;TTV klassikatäht;võib-olla tulevik
hästi üsna-üsna;soovima edu;televisioon alustama;naisoboemängija mängima;hea programm;Eesti televisioon;naisoboemängija mängima;telekonkurss klassikatäht;inimene muusik
flööt sõbranna;ingelt oboemängija;inimene muusik;uks pärasconkama;null alustama;mängima Eesti;oboemängija ingeli;võtma klassikatäht;võib-olla hästi
muusika oboe;flööt mängima;käima muusikakeskkool;tegelikult lemmikaeg;asi geen;oskama eesti;Tallinn muusikakeskkool;oboemängija ingeli;kool rääkima
nädal klassikaraadio;inimene muusik;orkester nägema;muutuma Saksamaa;seoses saade;põnev Eesti;orkestriteos ilusamalt;klassikatäht algama;mäletama hästi
mõte Tallinn;soolod mängima;muusik muutuma;niiske vibreerima;aeg trend;eestlane Eesti;ingelt oboemängija;saade klassikatäht;no Eesti
pärit muusika;võib-olla muusikakeskkool;meeldima muusika;inglissarv tegelikult;programm panema;ütlema Lõuna-Eesti;stuudio oboemängija;uus flöödimängija;mõtlema mängima
flööt mängima;esitus klassiruum;kontsert tutvustama;otse-eeter valmis;blokak suvi;no Eesti;Eesti muusikamaastik;oboeõpetaja õpetama;suhteliselt vähene
flöödimängija äkki;näiteks inglissarv;mängija stiil;inglissarv võimalik;noorem rääkima;telekonkurss klassikatäht;arust orkestriteos;võtma oboe;kohtuma Saksamaa
hobu inglissaar;mängima vähe;alustama nädal;mängima Benjamin;repertuaar ennus;Eesti esimene;võistlus orkester;klassikatäht selleaastane;tõestama nii-öelda
