EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;vanaisa;faehlmann;äikese;;talvel;südaöö;valgusandja;ühelgi
tõusvat;;;peegeldub;nurmed;põhjamaa;muistendi;õhtul;rõõmuaeg
südaööd;rauk;valguse;otsekohe;kannatused;taevavõlvil;südaööd;hommikul;ajal
ametikohuste;valguseandja;valgusandjat;vanaisakojas;taevalt;koidule;ööbikud;ütles;linnud
loodustab;ametit;esimesel;valguseandja;eelda;tervitama;kirja;hämarikule;jälle
ehib;valgusandja;valguseandja;siitpeale;ustavalt;taeval;äikese;valguseandja;täitsid
taevavõlvil;liigub;valgusandja;sünniks;taeval;kohuseid;jutustas;uuesti;aeg
järgneb;lilled;valgusandjas;valgusandjat;uus;viibivale;põhjamaa;valgusandjas;mees
friedrich;ööbikud;nimi;tütreke;kaks;ilmarise;taevaserva;valgusandjat;vaatasid
siitpeale;loen;talvel;ametit;antud;jutustas;igavene;jääda;kaua
faehlmann;kuma;suvel;sõstrakarva;tunned;hüüavad;kevadel;hüüavad;põhjamaa
päikese;paremini;päikest;südaööd;noor;lilled;annakustuja;jutustan;pidu
