keyphrase;score
lennu_väli;0.3895
viibima;0.3855
raadio_kuulaja;0.3778
ida_eurooplane;0.3659
prantsuse_keelne;0.3636
lennu_jaam;0.3626
euroopalik;0.3594
mere_riik;0.3566
saksa_keelne;0.355
lennuk;0.3534
reisimine;0.3514
toimuma;0.3514
nägema;0.3495
võõrusta=ja;0.3472
vahe_mereline;0.3472
majutus_asutus;0.3459
ootama;0.3457
maa_ilma_rännak;0.3457
seisma;0.3446
Saksa_maa;0.3443
šveitslane;0.3442
matkama;0.3442
Schenev;0.3431
aafrika;0.3429
suur_riik;0.3421
rändama;0.3395
reisi_juht;0.3395
ise_enese;0.3393
seisu_koht;0.338
riigi_pea;0.3377
jälgima;0.3372
jääma;0.3358
riigi_asutus;0.3348
viibimine;0.3346
paiknema;0.3337
linnu_kuu;0.3336
Euro_visioon;0.3335
prantsuse_pärane;0.3334
saksa_pärane;0.3328
öö_elu;0.3309
all_organisatsioon;0.3303
aasta_aeg;0.3297
vaba_riik;0.3297
matka_piirkond;0.3294
väike_riik;0.329
elama;0.3273
maa_piirkond;0.3271
maan_tee;0.3267
matka_tiir;0.3266
prantsuse;0.3264
liikuma;0.3248
raadio_jaam;0.3247
rahvus_vaheline;0.3243
külastama;0.3234
lõuna-Saksa_maa;0.3234
hinge_matv;0.3217
toimu_sidu;0.3216
Euroopa;0.3195
välja_paistev;0.3188
šokeeri=v;0.3187
ümise=v;0.3185
eesti_keelne;0.3182
aasta_ringne;0.3176
paigutama;0.3175
sõiduk;0.3173
pea_tuva;0.3158
atmo_sfäär;0.3156
kuulma;0.3153
riigi=ke;0.3153
föderaalne;0.3142
genf;0.3136
raadio;0.3134
töötama;0.3132
kesk_veis;0.3123
juuli_kuu;0.3119
naaber_riik;0.3113
laev;0.3105
maa_ilma_teadlane;0.3102
sukelduma;0.3099
õhu_pall;0.3098
immigratsioon;0.3095
keele_rühm;0.3088
nädala_vahetus;0.308
töö_tuba;0.3077
ratas_laev;0.3077
mööda_mineja;0.3067
Šveits;0.3058
üle_vaade;0.304
avanev;0.3035
auto_sõber;0.3031
suusa_entusia;0.3028
talvine;0.3028
kujunema;0.3025
purjetamine;0.3022
telefon;0.3018
;0.3016
leidma;0.3014
siia_maani;0.3002
vool_avam;0.2999
organisatsioon;0.2989
šveits;0.2987
sibula_vorm;0.2984
Genf;0.2983
turist;0.2975
hoidma;0.2975
esinema;0.297
läbima;0.2969
globaalne;0.296
sünni_päeva_pida;0.2956
sõitev;0.2944
pere_inimene;0.2941
võõras;0.2939
puuduma;0.2936
talv;0.2932
eestlane;0.2929
telekas;0.2928
lükkama;0.2925
kandma;0.2917
teine_teise;0.2912
tähendama;0.2897
rääkima;0.2897
tavalise=m;0.2894
vesi;0.2889
kuuluma;0.2882
kokku_hoidev;0.2881
teatri_festival;0.2881
sarv;0.288
muusika=line;0.2879
kaugus;0.2879
õhustik;0.2869
nädal;0.2867
organ;0.2857
südame_lähedane;0.2856
toode=tud;0.2853
majandus_keskus;0.2849
tundma;0.2846
peitma;0.2844
hüvang;0.2844
tihti_peale;0.2844
maanduma;0.2843
nähtus;0.2833
eksport;0.283
maksu_süsteem;0.2823
hinna_tase;0.2819
värvi_toon;0.2819
suuruse=lt;0.2816
tõstma;0.2794
vöö;0.2793
avasta=mis_materjal;0.2788
sarnanema;0.2785
suvine;0.2783
tuuma_füüsik;0.2777
kaugemale;0.2765
nii_nimetatud;0.2755
teenus;0.2741
kaevav;0.2734
keskus;0.2731
ühe_sõnaga;0.2726
ehitama;0.2722
riviera;0.2716
prantslane;0.2711
kas_või;0.2711
traditsiooniline;0.2705
Ida-Šveits;0.2705
ooperifestival;0.2702
võib-olla;0.2699
regulaarselt;0.2698
kohtumine;0.2696
eba_mugavalt;0.269
tsern;0.2688
hilineb;0.2683
erinevus;0.2681
vein;0.2672
öösel;0.2667
valima;0.2643
oluline;0.2637
insener;0.2621
huvitav;0.2615
kutsuma;0.2597
liikme=lisus;0.2594
kõrgem;0.2581
toretsev;0.2579
stereotüüpne;0.2571
kohvik;0.2559
lõikama;0.2545
inspiratsioon;0.2521
unikaalne;0.2519
sügav;0.251
fosse;0.2477
lugano;0.2473
pöördumatu;0.2464
üllatus-üllatus;0.246
eksperiment;0.2455
metropol;0.2435
Austria;0.2425
saatkond;0.2405
seitse;0.2373
materhorn;0.2326
iroonia;0.2319
parlament;0.2278
