keyphrase;score
teatrikool;0.4484
kooliaegne;0.4083
teater;0.4018
ülikool;0.3917
õppima;0.3688
koolivaheaeg;0.3684
toimuma;0.3616
instituut;0.3603
keskkool;0.3531
klass;0.3489
juhtuma;0.3473
situatsioon;0.3472
talvevaheaeg;0.3458
suvekool;0.3438
sündmus;0.3413
keemistemperatuur;0.3407
õppisimi;0.3399
temaatika;0.3364
rahvusvaheline;0.3353
koolipoiss;0.3318
üliõpilane;0.3316
materjal;0.3296
ajalooline;0.3295
omavaheline;0.3294
aasta;0.3283
plastiline;0.3255
pedagoog;0.3242
lõppema;0.3221
muutuma;0.3217
õhtu;0.3213
oluline;0.3207
ajastu;0.3202
;0.3165
töötama;0.315
analoogiline;0.3148
nimi;0.3139
aspekt;0.3135
kolmeaastane;0.3133
mõiste;0.3132
mõtlemine;0.3116
mõistma;0.3112
erinevus;0.3108
mõte;0.3106
tegelik;0.3096
laine;0.3095
klassitsistlik;0.3093
funktsioon;0.3087
muusika;0.3086
lõpetamine;0.3075
vahekord;0.3059
mängima;0.3046
lõpuks;0.3043
seksuaalne;0.3039
jääma;0.3039
koht;0.3038
ventilaator;0.3026
viimane;0.3018
kirjandusala;0.3012
ajasta;0.3011
tähendus;0.3008
ootama;0.3004
probleem;0.2995
põhimõte;0.2994
puu;0.2966
süsteem;0.2966
gümnaasium;0.2963
efektiivne;0.296
võimalik;0.296
stiilist;0.2957
sõpetus;0.2955
dramaturgia;0.2953
lugemine;0.2952
kujunemine;0.2946
hiljem;0.2945
samamoodi;0.2941
uurima;0.2939
nägema;0.2936
hüppama;0.2934
puna-valge;0.2933
vanematekodu;0.2931
kogemuslik;0.2928
istuma;0.2923
huvitav;0.2921
raudtee;0.2916
fantaseeriv;0.2915
elamine;0.2907
maksma;0.2907
tõmbama;0.2903
tekst;0.29
Tallinn;0.2897
seostama;0.2896
põrandaalune;0.2892
Pärnu;0.2888
tähendama;0.2888
ükskord;0.2885
järgnema;0.2884
ehitama;0.2879
ei-i;0.2878
kõnelema;0.2875
kukkuma;0.2874
mõttemaailm;0.287
vorm;0.2869
teaduslik;0.2852
kuulma;0.2852
loom;0.2851
kesklinn;0.2849
erialateadvus;0.2848
sööma;0.2843
raamatukogu;0.2842
kultuurirevolutsioon;0.2841
lapsepõlv;0.2841
tõusma;0.2841
järv;0.284
poliitiline;0.284
lahing;0.2836
ohtlik;0.2832
koolkond;0.283
tegevusala;0.283
valton;0.2828
väärtus;0.2827
panema;0.2823
esinemine;0.2821
meetod;0.2812
telefon;0.2808
dimensioon;0.2808
tunne;0.2803
määrama;0.2798
kujutama;0.2796
eine;0.2784
mitmetahulisem;0.2782
kümne-üheteistkümne;0.278
tegelane;0.2767
teleobjektiiv;0.2764
eluaeg;0.2753
kompleksne;0.2745
tulemus;0.2742
suur;0.2741
mõjuma;0.2739
ideoloogia;0.2738
teenima;0.2735
mäletama;0.2735
väljend;0.2735
täht;0.273
kirjutama;0.2729
ühtekuuluvustunne;0.2723
spetsiaalne;0.272
identiteet;0.271
keskenduma;0.2708
sünnipäev;0.2703
suuline;0.27
füsioloogia;0.2692
täiuslik;0.2683
testimine;0.2679
samm;0.2676
poeetiline;0.2676
linn;0.2674
vene;0.2673
sügav;0.2672
minevik;0.267
unistama;0.2668
üksikisik;0.2666
valima;0.2665
kunstnik;0.2661
elasimi;0.265
ühiselamu;0.2644
tšernov;0.2639
niune;0.2637
hirm;0.2627
telk;0.2625
puhkema;0.2625
pidev;0.2623
hetk;0.2618
taust;0.2616
dressipluus;0.2612
püks;0.2611
näide;0.2591
tänapäevane;0.2575
siinsamas;0.2571
eesti;0.2567
valgus;0.2563
milingo;0.2557
andsim;0.2556
dokumenteerimine;0.2549
pavlov;0.2541
hotell;0.2537
sputnik;0.2527
hõõrumine;0.2524
neli;0.251
Vanemuine;0.2507
koer;0.2495
ebanormaalne;0.2475
kanooniline;0.2427
piir;0.2426
gastronoomia;0.2367
sealisem;0.2367
lavastanu;0.2336
portfell;0.2331
klooster;0.2296
majakovsk;0.2264
jäätpriorentaalne;0.225
