keyphrase;score
meditsiinilugu;0.4425
arstiteadlane;0.4244
ajalugu;0.4229
meditsiiniajalugu;0.4175
teaduslugu;0.4143
arstiteadus;0.4105
ajaloohuviline;0.3924
sünnipäev;0.3735
võib-olla;0.373
1887;0.3663
teooria;0.3648
teema;0.3593
tänapäev;0.3592
täna;0.3583
teisipäev;0.358
arst;0.3573
oluline;0.3557
õpilane;0.3545
vitamiin;0.3538
tähtis;0.3537
tervishoid;0.3517
teadusdiskussioon;0.3514
rääkima;0.3501
meditsiiniajaloorubiik;0.3498
elulugu;0.3486
jätkama;0.3469
artikkel;0.3459
õpetama;0.3439
mees;0.3392
naine;0.3366
haigus;0.3349
lugu;0.3348
haridus;0.3317
lektor;0.3312
põhjus;0.3282
koht;0.327
tähistama;0.3255
eestimaa;0.3253
aasta;0.3242
mälestus;0.323
leebrateema;0.3203
õpetus;0.319
generatsiooniteooria;0.3166
õppima;0.3162
aeg;0.316
listeeri;0.3152
ilmselt;0.3146
haige;0.3142
kuulma;0.3133
näide;0.3122
doktoritöö;0.3114
hetk;0.3093
1857;0.3093
aastane;0.3089
tolleaegne;0.3065
vanem;0.3059
instituut;0.3045
poliitiline;0.3043
järeltulija;0.3036
alustama;0.3034
toitumine;0.3033
sageli;0.3026
tekitama;0.3022
näiteks;0.3005
riik;0.3004
tugev;0.3002
hoog;0.2993
kirjutama;0.2989
nädal;0.2986
käima;0.2983
tõmbama;0.297
teadma;0.2969
probleem;0.2968
eesti;0.2962
tavaliselt;0.2961
jutt;0.2955
lendleht;0.2931
kontekst;0.2928
vene;0.2919
mõtlema;0.2917
töötama;0.2917
efekts;0.2911
kehaväline;0.2904
uurija;0.29
Peeter;0.2893
ühiskond;0.289
töö;0.2879
noorem;0.2879
mainima;0.2877
eriti;0.2876
suguvõsa;0.2869
pärit;0.286
Tartu;0.2855
koolipink;0.2852
kõnel;0.2847
tekitaja;0.2844
märk;0.2842
tava;0.2838
sündima;0.2838
petar;0.2822
diskuteerinu;0.2822
võtma;0.2811
ema;0.2803
komme;0.2798
;0.2789
eelkäija;0.2786
keskaegne;0.2772
suur;0.2762
pärilik;0.2753
järglaskond;0.2745
seoses;0.2739
jäädvustama;0.2731
tuletama;0.273
Hellat;0.2729
retoorika;0.2723
tegevus;0.2721
hellati;0.2718
deklaratsioon;0.2717
varakult;0.2712
kujunema;0.2712
tegelikult;0.2708
definitsioon;0.2706
tundus;0.2706
vend;0.2697
jälle;0.2692
suguhaigus;0.2686
nii-öelda;0.2661
balti;0.2643
hõlm;0.2636
astuma;0.2632
ellata;0.2629
mõte;0.2627
lõpp;0.2625
maatee;0.2613
vajalik;0.2609
vanamoeline;0.2594
sada;0.259
leeber;0.2588
meditsiin;0.2587
maailm;0.2585
ilmumine;0.2585
asi;0.2582
isolatsioon;0.2566
populaarne;0.2566
kaitsma;0.2553
võitlus;0.2552
tegelemine;0.2546
tigm;0.2544
efektiivne;0.2542
esile;0.2538
käsitööline;0.2518
teisisõnu;0.2517
lihtsalt;0.2513
piim;0.2511
natuke;0.2499
held;0.2496
pühakiri;0.2494
nakkushaigus;0.249
huviline;0.2482
omaaegne;0.2478
talupoeg;0.2471
koolkond;0.247
kaks;0.2463
populatsioon;0.2462
siiamaani;0.246
langema;0.2422
andma;0.2419
siduma;0.2401
loet;0.2399
vastama;0.2395
periood;0.2394
Ülikool;0.239
näitama;0.239
vaatevinkel;0.2388
kool;0.2388
olu;0.2375
jalg;0.2373
looma;0.2373
tegelane;0.2371
arv;0.2359
avastamine;0.2345
lähemale;0.234
kolm;0.227
negatiivne;0.2253
soikunu;0.2241
Peterburi;0.2232
gümnaasium;0.2216
tahamegi;0.2214
ladu;0.2202
kultiveer;0.2194
lisa;0.2188
calling;0.2173
maha;0.2173
Hansen;0.2146
niune;0.2122
konverents;0.2122
kõikvõimalik;0.2115
selts;0.2101
põhiharidus;0.2094
15;0.207
