keyphrase;score
viskas võib-olla 41;0.7543
tundsin vagunist tartu;0.7348
padrunid 30 inimest;0.7273
teame sage tantsija;0.7212
arreteeriti toodi viidi;0.7184
pandi istuma läbiotsimine;0.7165
mätas löönud ütle;0.7153
võtsin kaasa kirjutusvahendit;0.7079
kirjakene trööstida vast;0.7018
mõtlesime võib-olla ukraina;0.7001
hukkus hukati 90;0.6996
linn ajal kaubanduskeskus;0.6985
tunne terve elu;0.6966
mäletan selgesti vaata;0.6965
18 sajandil piiri;0.6962
pandud kahekordsed puu;0.6914
näitasin usumissa räägib;0.6908
käivad raudtee lehmi;0.6904
tartusse emale päeva;0.6902
hulkusid tänavatel lauldi;0.6883
põrandalaua lahti kangutada;0.6861
momendil huvitav momente;0.686
lahti raha anda;0.6856
piirkonnas värgi omski;0.6849
pikem ešelone liikuma;0.6819
kutsutud joulu kordusõppustele;0.6806
tablet ajada vaatasime;0.6794
metsatöölaagritesse ida-uurali piirkonnas;0.6789
öelda kasvasime skautide;0.6778
näitas nõukogude võimeile;0.6776
hüsteeriasse inimene sattus;0.6774
teisiti panime veenõu;0.6761
ajalehe müüja poiss;0.675
värska laagrisse arreteeriti;0.6742
geeneb linna lõhkusid;0.6741
meelde jäänud vagunite;0.6717
evakueerida nõukogude liidu;0.6711
tore selge ilmuli;0.6711
pikka aega korraga;0.6711
senna suur laager;0.67
esimesi sakslased pärnu;0.6699
prossid tuulte lehtedes;0.6696
vanaisamaa muigas säilitas;0.6674
tänaval maja vanematel;0.6668
ütelda maa naersin;0.6658
rõõmus venelasi võeti;0.6649
kindral tõrvanud võeti;0.6636
täitsa lahus teadnud;0.6633
hästi tsaariarmees teeninud;0.6632
eesti keelt oskanudki;0.6629
tukud köik mure;0.6619
verd pestapsee lastakse;0.6609
kuupäeval moskvasse jõuda;0.66
vihalist hõikasin ahjaa;0.6594
jääb saanudki laagri;0.6586
raudteeni teadsiljad naabrit;0.6586
peatusi keti asja;0.6586
kohtume vanematele toob;0.6576
tekkis ütles vene;0.6562
selge lühiajaline viimine;0.6552
võib-olla ukraina söekaevandustesse;0.655
uksele neljateistkümnenda juuni;0.6546
laagrisse sillaviimisel asjade;0.6539
käega teate jätab;0.6537
kätt rääkis kena;0.6536
krundi kohaliselt aknalt;0.6524
sakslast noormehi uudishimulikult;0.6524
laskmine teistmoodi relvadest;0.6511
sugulaste teatas telegrafeerisid;0.649
eriti kujukalt vaasundide;0.6485
käib seisma üksikute;0.6471
paistis ukrainlasi narridel;0.6469
hoone hävines kinni;0.6467
kaasa viidi kõrvalmajja;0.6462
punaarmee julgeolekumundris punaarmee;0.6458
turinski lind väikene;0.6453
mõtlesime sõideti saba;0.6451
hiljem sattusime lätlastega;0.6449
sõitsime aegviidus suurem;0.6443
tähelepanu pöörata nuid;0.6436
täida arreteeritakse otsustatud;0.6416
canijate metsatukk väikene;0.6413
suurde laagrisse täiega;0.6405
rühmadeks õpperühmadeks kliendiks;0.6403
jaajaa viidi naine;0.6401
väljakul mees rivist;0.6395
piinamine algas tallinnast;0.639
verd kaugel metsade;0.6386
jõudsime sverdlovski oblasti;0.6382
omakseid küüditati mõrvati;0.6381
vene põimustele haisugi;0.6379
aukartust venelaste sakslaste;0.6379
vanemad ohvitserid kutsutud;0.6377
ütle tahtsid asja;0.6375
kuuleme kirjutamata memuaare;0.6374
ühesõnaga kahtlaks mustlasnaist;0.6373
kumm nkvd ametivend;0.637
kahel jooksevad koosnevad;0.637
pandiitiliks põlesin vene;0.6369
pargis kommunistri mälestussammast;0.6358
essaami kaugel berliin;0.635
metsast kinni püütud;0.6348
parkus jooksed vajadust;0.6344
huvitselised vabandage kaugel;0.6339
kolm 32 32;0.6339
tööle tegelikult rahulikult;0.6332
no küsisid juua;0.6316
talveriided kaasa allagi;0.6311
linnas räägiti varemed;0.631
rahuldavas laager väljakäik;0.6308
inimene sattus lagedal;0.6301
põlema politseihoone politseikomissariaadi;0.6287
inimesi kadriorus lauluväljaku;0.6286
vajaduste rahuldus viia;0.6281
hobune vankri hobune;0.6275
torgati vagunisse jaamades;0.6244
saivad suits jutt;0.624
vanem meesjääke valvesse;0.6236
protsist toodi nalja;0.623
tänavakingadega talvesaapaid oskanud;0.623
madrust öeldi täida;0.6227
nimi närvid ütlesid;0.6222
nimetad babonina jaamastajat;0.6209
mõtlesime metsis viiakse;0.6204
viia meelde linnas;0.6199
vähe alguses esimesel;0.6193
piiri laulsime eestimaa;0.619
moto inimeselt võtta;0.6189
vagunisse sulipoissi ainukene;0.6171
põrandal salve lavamise;0.6167
käidi luge lugemas;0.6166
inimesed peatas visse;0.616
mure tuleviku mures;0.615
ennist pikaks 11;0.6147
aadressi palusin p-le;0.6143
tore inimene sugulaste;0.613
julisel numbraga käega;0.6128
keeles rääkida istuli;0.6125
p-le hea märkiga;0.6117
varamises rongis nahk;0.6108
tassist pöörata üksikult;0.6103
viimane trükisõna viimane;0.6102
element toibus liialt;0.6087
aja ütles võtsin;0.608
ülemateldas vanematest ohvitseridest;0.6078
vähe toiduks leib;0.6067
palav suvi kuum;0.6059
jal lase kihlatu;0.6052
ellu jääda 18-lt;0.605
killustada uulu pärit;0.6048
vett anti vähe;0.6026
nõukogude liidu kaugematesse;0.6024
metsa tööle esimesed;0.6001
laas seitsmendal juulil;0.5999
ütlesite barakid tihedalt;0.5996
kaasa sõita pärnusse;0.599
kindlustustöödele isa ütles;0.5989
oligi kätt rääkis;0.5967
ajendiks vabatahtlikkus saksale;0.5967
õhtuks niukse suure;0.5965
raamatud vene-eesti sõnaraamatu;0.5961
lastud põlema venelased;0.5949
meeli jõest jõudsime;0.5937
22 päeval päev;0.5935
teata viidi kriminaalne;0.5931
erialal töötada vene;0.593
ohvitserid kutsutud värska;0.5916
südalinnaks üheksas alkul;0.5888
elulood laidoneri elulood;0.5887
istusid murul veidi;0.5887
hallis juuksed viletsad;0.586
alguses esimesel saali;0.5812
jaa jaa kaks;0.5798
aastal mustlase ennustust;0.5749
asjas kaasa võimalik;0.5749
sakist sakkes tartust;0.5741
aknad uksed lahti;0.5692
jooniku jooge omasi;0.5623
kuradid kummuli 1941;0.558
toodi kaubanduskooli toodi;0.5548
suur praat aed;0.5449
platsile asjad kergete;0.5381
jõudnud selgus viidud;0.5261
otsustasin 10 venest;0.505
vene keelt vene;0.4667
vaadata käisin vaatasin;0.4558
eesti vaimus hirmu;0.4265
ligunenud hallitama vanad;0.3378
silmale magada natuke;0.3185
võimalus kaasa sõita;0.3088
juulil vara seitsme;0.3046
vaimus hirmu aukartust;0.2988
lipud pandi päeval;0.2938
järgnevalt kuuleme kirjutamata;0.2921
viidi vene sadama;0.2767
kahke vargapoiss kremli;0.2642
nähtavasti eesti keelt;0.2349
ventilatsiooni väiksed loomavaguni;0.205
maha päev sünnipäev;0.2014
võeti võeti viimane;0.1604
