EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
in Estonia;Minu isa;õppides laulma;ajamast näitejuhina;noorem vend;tutvustati lapsepõlvest;lapsepõlvest Minu;trummi lüüakse
mäeküla mõisas;õpetas katekismus;välismaalt õpetas;otsekohe viiulipoognaga;pass biolov;lapsepõlvest Minu;Aidameheks Hiiumaale;neli viis
mõisaproua õmbleja;mõtlen pilet;õpetas laulu;püüdsin musitseerida;kodus kodus;sündisin aidamehe;kodus isa;tööl käisin
Estonias Bergmanni;lapsepõlvest Minu;õppisin laulma;väiksemad ööbidikaalil;meelt head;algkooli isa;mäeküla mõisas;teada alguses
Estonia Seal;Viispaadmisist teadis;mängisime põhjas;Igaüks ostab;mundremees pass;teadis lastele;ema mõisaprouaga;mängija Mina
opoidi Klarnet;mängis Altermann;püüdsin musitseerida;Lauldes linnas;toime terve;käisime külas;tutvustati lapsepõlvest;Järgmine püksis
pandur in;köster proua;linna muusikaga;Wilhelmiine süütmann;Prover pakkus;majakeste tutvustati;sündisin aidamehe;Temaga töötas
Julius Rossfelt;Missugune esimene;suur muusikaarmastaja;väiksest rahascabil;uhked vaadata;suunduma perekonnas;Ja sündisin;tundi viis
näete asi;sõitsime mere;mängime ronile;suunduma perekonnas;palka koduma;ema mõisaprouaga;südamega Estoniast;viis linna
valisime Estonia;Vahepeal uued;musikaalne õppis;mängima Bradze;meelega head;ema Wilhelmiine;süütmann mõisaproua;teatri algus
Ja Wilhelm;algkooli isa;suure lauluga;Järgmine püksis;ütles eksi;isa poissmehena;Andres Jõgis;neljaklassiline Ja
linna sõitis;pinna mängis;algkooliõpetust lapsee;abiellusin mehega;sisele astusin;lapsena Et;isa köstrikooli;proua õpetas
