EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Clive Lewis;Räägime religiooniteooriast;tundub jõuluajal;samane jumalik;number identsus;jõulujõulude kristlik;religioonis Kui;võib-olla jutt
David Chalmers;jõulusõnum Tõepoolest;jõulujõulude kristlik;Sest piirdume;Pluss null;kristlus jõulupühad;Räägime religiooniteooriast;võib-olla kõrgematel
Yestertan ütles;Euroopa kultuur;Räägime religiooniteooriast;samane Ütleme;andmeid protsente;traditsioon jõulude;religioon Ja;võib-olla esimest
Gilbert sõstart;Aga püha;lõpuks jõulusõnum;meenutada Uku;null miinus;jõulupühad seotud;võtta kristlik;bolševikud õigemini
lõpmatuse mõistet;peksa tohu;kristlus jõulupühad;nähtus loomariigile;summa reaalne;näiteks jõulu;räägi religioonist;asja tajub
Joosep Fratzinger;ausõna huvitab;jõulu meenutada;pigemini tabud;miinus null;seoses jõululast;jõulujõulude kristlik;Ja mõtlesin
õpetussõna vaheaste;mõiste bolševikud;religioosne püha;Igavik tegelikult;See punkt;jõuludega seoses;vaata religioone;22 sajandil
See Don't;No ulme;religioosne sakraalne;väitis samane;Nii verb;puus sekulaarsesse;Religioon See;prantsuse revolutsiooni
ütleme Alpasi;oligi võsa;traditsioon jõulude;Napolion ajas;Need usu;jõulurahu Aga;religiooniteooriast sügavalt;kantud paratamatult
asi Tracitsionalism;Meid lõpmatu;sekularistlik religioon;põlvkondadele hääle;reaalselt reaalselt;näitab jõulujõulude;religioon Olgu;võib-olla vaata
lõpuks jõulusõnum;religioonid määral;selgelt religioosne;vaataksin panteistliku;aspekt tähendab;jõuluajal kodumaa;religioosseks üldse;teisalt oluline
mõiste Me;Nii Jeesus;energia kristluses;väljend teoloogias;naq reaalselt;Jõuluajal meenutatakse;siga religioonid;Ja räägin
üliintellekt Jeesus;inimintellekti ülekandmine;religioosset sisu;premeeritakse Nobeli;tekib hulk;tundub jõuluajal;Eitš religioon;inimteadvus nii-öelda
religioon õpetus;religioossus väidetakse;Jõuluajal meenutatakse;No üliintellekt;arvan andmed;jõulusõnum Tõepoolest;sündinud usklikest;aeg-ajalt ajaloos
