EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Milso kõrgemal;rändasid Venemaa;põhjarannikul asju;vedases ründile;meeter meeter;geoloogiadoktor Kaarel;Meri kõrgemal;kevadel võib-olla
ümbrust mõttes;sotsiaalne majanduslik;mererannikul rääkisime;Venemaa üldse;esimene signaal;Orviku geoloogiadoktor;meretõusu looduslikuks;tõusnud 15
Scocerakis kümnendik;paarikraadine kliimatõus;räägime merega;sajaprotsendise põllustatud;hull asi;ranna geoloogid;meretõusu randade;Ja arvates
Põhjamere näed;mõte tulevikku;siinsamas Saaremaal;tegelikult ajamastaabis;See 1;Orviku uurimistöödejuhataja;Eesti rannikule;vett jaotavad
mere tõusu;meetrit kaitsetsooni;randasid kaitsta;järjest maailmameres;arvuti anna;loodusekaitsjana geoloogina;Meriga tõuseb;võib-olla Eestis
taseme tõus;jääv purustusala;Läänemeres mõtleme;Poola arvestab;valides valimata;geoloogiadoktor 30;Eesti tõus;sügavus 13
tõusma asi;maakera kliima;meres kaitsta;hüpleb liivaterakesed;vahendeid valides;uurimistöödejuhataja projektijuht;meretõus Kui;võib-olla muutub
mõõdetes mõõn;samm kasvuhoonenähtusele;räägime mere;Ja inseneribüroos;adru head;eesti teadlastelt;rannauurijad ranna;15 aastaga
klibupealsest prot;protsenti liivarandu;meremere probleem;komisjonidest tegeleb;mere head;teadlased Rannauurijad;maailma meretõus;võib-olla aastad
akvatoorium võttes;kliima jahenemisega;tegeleb rannikutega;tegelevad kliima;head laseb;geoloogid tegelevad;Ranniku ütles;võib-olla valmistunud
kriisiperioodid kütet;prognoosima geoloogiadoktor;mere räägime;riikidele Sest;aspekt pakuti;geoloogia instituudis;veepiir Eesti;maailmas võib-olla
