EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
the two dragons;teadma maailm euroopa;jääma eile esinema;kõvem keerama meisterjaanieilne;ewert and the;mags holland raadio;kontsert meisterjaanieilne eurosoonik;meisterjaanieilne eurosoonik live;võib-olla kuulama järelkaja
discol they siim;lugu bänd jõudma;toimuma festival eurosonic;raadio mängima eurosonic;näiteks ewert and;holland raadio kaks;otsesaade festival eurosonic;eurosoonik live algus;meister jaan täna
the two dragons-i;pärima naine jope;osa nägema kontsert;meeldima nägema tegelikult;kaotamine ewert and;eile täna eesti;täna eesti aeg;raadio mängima eurosonic;two dragons võidukäik
eurosonic noor slach;ewert and the;kuulama eilne saade;muusikavidu tiitel lõbus;jätkuvalt ewert and;hoop holland rahvusringhäälinguprodutsent;tänavu eesti kaks;otsesaade festival eurosonic;võib-olla lihtsalt rääkima
mutant discol they;jumal inimene noepil;euroopa muusika piisavalt;euroopa suurim konkurentsitult;nimi ewert and;otsesaade festival eurosonic;holland festival eurosonic;festival otsesaatetund kuulama;täna õhtu võib-olla
näiteks ewert and;eile toimuma bänd;näiteks eesti muusika;ain legendaarne muusikatööstus;and the two;toimima festival eurosonic;kontsert esmakordselt eesti;intervjuu otse-eeter krooninganist;ütlema võib-olla kuu
nädal eurosonic laine;moodi bänd täna;nimelt euroopa muusika;meisterjaanieilne kontsert kraaniganis;manager taev illus;festival nimelt eurosoonik;eeter eesti aeg;kontsert meisterjaanieilne eurosoonik;käima võib-olla lihtsalt
postr caps horvaatia;tänaline kukkuma hea;ilmselt üle-euroopaliselt kuulsamalt;pälvima aasta muusikavidu;äkki kohtumine network;kuulma holland kõva;festival eurosonic täpselt;mängima eurosonic noor;tavaliselt coca-cola snäkk
slag leht eurosonic;otse-eeter krooninganist holland;tõenäosus kaks eestlane;jääma tund meisterjaanieilne;network aru käima;holland rahvusringhäälinguprodutsent koit;toimima festival eurosonic;holland raadio kaks;jääma kodu nii-öelda
kuulama sigrid läbimurdesingel;kontserdilõige lubama stuudio;kaks eesti artistimeisterjaan;euroopa pärnoja mängima;kontsert sound check;varem kuulma holland;festival absoluutne eesti;festival nimelt eurosoonik;karjäär ilmselt üle-euroopaliselt
two dragons võidukäik;kaks eesti artistimeisterjaan;täna õhtu võib-olla;euroopa muusika piisavalt;vastama staatus artist;festival eurosonic täpselt;festival kaks eesti;hoop holland rahvusringhäälinguprodutsent;ehitama erinevalt paar
coca-cola snäkk baker;kontsert meisterjaanieilne eurosoonik;festival eurosonic 2018;kroonigen rahar paksima;sound check tegelikult;meisterjaanieilne eurosoonik live;festival nimelt eurosoonik;mags holland raadio;hull tormine lääne-euroopa
groningen holland festival;bänd sänn vanaema;karjäär ilmselt üle-euroopaliselt;omajagu mängitud ameerika;üksus noorem inimene;holland festival eurosonic;festival eurosonic noode;intervjuu erki pärnoja;käsk eesti võib-olla
