keyphrase;score
kevadis;0.2861
ruum;0.2841
valu;0.282
ootama;0.2617
võitma;0.2606
vaev;0.2603
tuul;0.2566
aeg;0.242
kaduma;0.238
;0.2372
wale;0.2341
taevas;0.2288
puhkev;0.2263
hirm;0.21
läbine;0.2098
lehtival;0.2097
põrm;0.2066
lind;0.198
metsaalune;0.1966
avama;0.1958
vaatama;0.1928
silm;0.1909
lihtsalt;0.1805
tõuske;0.1789
kõrs;0.1749
savi;0.1721
lohi;0.1568
muld;0.1535
lamama;0.1497
laiuke;0.1417
kannike;0.1347
laulune;0.1346
ihu;0.124
kodu;0.12
õis;0.1146
kerkima;0.0972
hing;0.0921
homse;0.0883
tunane;0.0767
jänesekapsad;0.0655
kopsurohi;0.038
