keyphrase;score
türklane;0.3677
türk;0.3676
teema;0.3645
euroopalik;0.3568
euroopa;0.341
eestlane;0.3366
tõmbama;0.3314
euroop;0.3257
eurooplane;0.3215
pealkiri;0.321
toel;0.3187
tõlkima;0.317
nobel;0.3164
rääkima;0.3152
näpp;0.3151
turkmeen;0.3148
tuletata;0.3137
probleem;0.3127
istanbuline;0.3092
uurima;0.3073
küsimus;0.3037
turkmeenia;0.3023
tõstma;0.3005
õpp;0.2978
lükkama;0.2968
tüüp;0.2958
kirjanduspreemia;0.2955
lugeja;0.2945
õppima;0.2939
kõnelus;0.2931
õpetama;0.2916
kirjanik;0.2913
euro;0.2913
võimalik;0.291
suupruukimine;0.2908
leidma;0.2895
eesti;0.2893
kuupäev;0.2891
lööma;0.2885
viimane;0.2878
jõudma;0.2873
kirjanduslik;0.2853
istanbul;0.285
külaprobleem;0.2848
traditsiooniline;0.2845
võrdlema;0.2844
kirjutama;0.2843
süvenema;0.2842
turg;0.2832
töötlema;0.2831
jutt;0.2828
punkt;0.2817
internet;0.2813
ülbe;0.2807
euroopa-mõjuline;0.2807
rahvuskultuur;0.2806
sulge;0.2784
pöörama;0.2778
mõtiskleta;0.2771
täiuslikum;0.2765
võimalus;0.2765
inimene;0.2762
raamat;0.2757
õppiv;0.2756
kandidaat;0.2749
keeruline;0.2745
õhk;0.2741
otsing;0.2741
lahendama;0.274
lähenema;0.2737
nägema;0.2736
maailm;0.2729
toimuma;0.2719
käsitlema;0.2712
-te;0.2694
tendermann;0.269
türgi;0.2689
vajalik;0.2684
esimene;0.2673
hiljem;0.2671
valima;0.2668
püüdma;0.2666
peeter;0.2664
tapma;0.2664
kirjaoskamatu;0.262
puhvpüks;0.2619
atatürk;0.2611
huvitav;0.2609
suu;0.2604
proovim;0.2603
seisma;0.2598
kogunema;0.2596
rahvuslik;0.2596
prantsuse;0.2593
ühendama;0.2585
nisune;0.2584
tõsine;0.2582
eriti;0.2577
keel;0.2573
mõistma;0.2573
saksamaa;0.2571
uus;0.2568
keeleuuendus;0.2565
tähtis;0.2562
lõtkuv;0.2546
täna;0.2541
sarnane;0.2529
sekula;0.2526
niitse;0.2512
1928;0.2511
panema;0.2505
sügavale;0.2501
kõrgem;0.2489
kuum;0.2484
puuduma;0.2483
teos;0.248
islamimaailm;0.248
rootsi;0.2476
seoses;0.2471
võitma;0.2454
rätik;0.2453
põhi;0.2448
langetamine;0.2448
istuma;0.2445
sõna;0.2436
objektiivne;0.2428
armastama;0.2421
terry;0.242
väärtus;0.242
ainus;0.2402
sõnum;0.24
araabiamaailm;0.2391
täpne;0.2388
tööplaan;0.2385
tomuk;0.2354
võitlus;0.2351
takerduv;0.2345
detsembrikuu;0.2343
filosoof;0.2339
eta;0.2332
seppel;0.2331
lugu;0.2331
esitatud;0.2329
vorm;0.2328
väärtussüsteem;0.2325
näiteks;0.2325
terane;0.2321
tänama;0.2307
kasutama;0.2306
isoleerima;0.2298
tänav;0.2286
hullem;0.2284
kolm;0.2281
polk;0.228
araablane;0.2278
pronkssõdur;0.2276
lehekülg;0.2272
äär;0.227
reisima;0.2269
kaebleb;0.2268
pamuk;0.2265
äri;0.2253
kergemini;0.2249
iseloomustama;0.2248
joon;0.2245
aasta;0.2241
rist;0.2239
pärsia;0.2228
sõber;0.2225
mikrofon;0.2224
laureaat;0.2218
nafta;0.2217
renee;0.2208
punane;0.2182
tase;0.2176
kruvi;0.217
ülikool;0.2169
programmiline;0.2156
tanel;0.2156
;0.2152
mõõdupuu;0.2144
natuke;0.2141
perekond;0.2136
orhan;0.2135
hirm;0.2133
vene;0.2104
gaasijuhtme;0.2096
füüsiliselt;0.2095
slavofiil;0.2082
ebavõrdsus;0.205
arengutee;0.2044
tank;0.203
demokraatlik;0.2025
sekulariseeritud;0.1994
tea;0.195
york;0.1941
miljon;0.1937
haaremittem;0.1936
ajaxnike;0.19
silinderkübar;0.1721
