keyphrase;score
õhu_temperatuur;0.3978
tuuma_linn;0.3757
aprilli_sündmus;0.3737
suur_linn;0.3661
päeva_kaja_aeg;0.3464
suur_saadik;0.3452
une_probleem;0.3445
olu_kord;0.344
üksik_küsimus;0.3438
püha_päev;0.343
sünni_päev;0.3424
päeva_kada;0.339
koha_peal;0.3363
koos_töö_võime;0.3339
koos_töö;0.3333
südame_kool;0.3327
küla_skäik;0.3322
kultuuri_pea_linn;0.3309
era_korraline;0.3295
lipu_laeva_üritus;0.3293
nädala_kommentaar;0.3272
kooli_tund;0.3212
arvuti;0.3199
üks_kõik;0.3171
maa_ilm;0.3166
riigi_pea;0.3158
kultuuri_maa_ilm;0.3156
sotsiaal_demo_kraatlik;0.3136
pea_linn;0.3132
välja_kutse;0.3116
vene_maa;0.3115
ühe_sugune;0.3114
tegevus_aasta;0.3104
mari_maa;0.3089
sotsiaal_demo_kraat;0.3085
õue_sõppe_tund;0.3073
pulma_komme;0.3072
üritus;0.3056
riigi_kogu;0.3027
vaba_riiklik;0.2999
edela_tuul;0.2997
hõimu_rahvas;0.2986
alko_teema;0.2985
toimuma;0.2979
ova_alk_abinet;0.2973
kuu;0.2972
tavalise=m;0.2959
aja_looline;0.2952
kokku_käimine;0.2951
spordi_nädal;0.2949
küber_rünnak;0.2947
tasa_pisi;0.2944
kuus;0.2942
võimu_partei;0.2928
põhi_mõte;0.2912
liikumis_võimalus;0.2907
õppimis_keskkond;0.2899
lõuna_kaar;0.2888
au_vahtkond;0.2882
küber_kaitse_keskus;0.2861
plaan;0.286
iga_sugune;0.2852
sama_moodi;0.2841
piiri_maa;0.2832
kõrg_rõhkkond;0.283
kultuuri_elu;0.283
aprilli_kriisi_järgne;0.2824
soojanev;0.2819
laia_põhjaline;0.2803
töö_visiit;0.28
kooli_õpetaja;0.279
liiklus_kasvatus;0.2786
seto_maa;0.2784
töötama;0.2783
ise_seisvus;0.2779
pulm;0.2776
sotsiaalne;0.2773
linna_valitsus;0.2768
tipp_kohtumine;0.2764
sise_maa;0.2763
suure_pärane;0.2763
esi_mees;0.2761
päev;0.2759
see_kordne;0.2754
kivi_sikk;0.2753
tõusma;0.2751
suuna=tud;0.275
pool_maraton;0.275
ühene;0.2749
mingi_sugune;0.2746
pärast_lõuna;0.2733
raadio_uudine;0.2724
tervisliku=lt;0.2723
turbu_lents;0.2723
jõu_kasutus;0.2722
vahe_tunne;0.2721
parlamendi_valimine;0.2707
võimalus;0.2701
suurem;0.2699
mõtlema;0.2689
julge_oleku_piirkond;0.2686
mõel=dud;0.2684
valimis_osalus;0.2675
ees_märk;0.267
koht;0.2666
madal_seis;0.2666
usaldus_tase;0.2664
suur;0.2659
projekt;0.2643
selle_pärast;0.2638
ossi_novs;0.2635
elu_jõuline;0.263
tähistama;0.2625
rahul_olematus;0.2605
kius_akasn;0.2602
suvi;0.26
organisatsioon;0.2599
tähele_panu;0.259
kirjutama;0.2585
tervise_tendus;0.2574
soome-ugr;0.2573
probleem;0.2572
roheline;0.2566
holl_istlikum;0.2559
inimene;0.2554
;0.2552
mõne_võrra;0.2551
ootus;0.255
terrori_rünnak;0.2547
mõjusa=m;0.2544
surve;0.2542
jõulu_turg;0.2541
küla;0.2532
rahvus_teater;0.2525
töine;0.2522
programm;0.2514
pidulikkus;0.2483
üldine;0.2472
nädal;0.2467
tõsisem;0.2464
pea_minister;0.246
uudiste_portaalis;0.2456
tugevdama;0.2451
aktiivsus;0.2441
vale_uutis;0.2441
katastroofi_piirkond;0.2433
õpilane;0.2428
festival;0.2426
seitsme_kümne_protsendiline;0.2421
rääkima;0.2409
tervik;0.24
poliitiline;0.2398
õu;0.2395
tõe_poolest;0.2388
populaarsus;0.2384
nägema;0.2378
soorunza;0.234
seisma;0.2338
aeg;0.2337
tuul;0.2331
meedia;0.2324
aus;0.2303
saar;0.2302
areng;0.2296
hääletam;0.2281
tulevik;0.2271
nägu;0.2269
kuulmine;0.2267
võrgustik;0.2258
täht;0.2252
avama;0.2238
soojem;0.2234
konverents;0.2232
kool;0.2231
liikuma;0.2217
väiksem;0.2207
vene;0.22
usa-poolne;0.2183
emotsionaalne;0.2177
täiendav;0.2171
büroo;0.2168
vastama;0.2154
foorum;0.2139
luik;0.213
sügavus;0.2123
oliver;0.2112
tähendus;0.2108
valge;0.2086
hümn;0.2074
hommik;0.2065
samm;0.2049
ohtlik;0.2043
kodanik;0.2026
saksa;0.2024
mälu;0.2023
rannik;0.2023
süsteemselt;0.2023
twitter;0.19
pl;0.1858
washington;0.1826
