keyphrase;score
lavrov;0.282
aavo;0.2724
talv;0.2523
eeter;0.2508
lumekoristustöö;0.2507
tänavu;0.2482
andrus;0.2466
tänavus;0.2445
näitus;0.2411
võimaldama;0.2382
euro;0.238
kunst;0.2339
talvis;0.2334
hodorkovs;0.2328
vektoril;0.2321
sõidusoodustus;0.2302
ajalugu;0.229
austama;0.228
eurosaadik;0.2265
soodustus;0.2263
eesti;0.2235
õhtune;0.2216
puhuma;0.2198
sõiduautosoodustune;0.2195
erootiline;0.2177
väljendama;0.2171
aasta;0.2159
irl;0.2153
tänane;0.2152
öö;0.2134
ütlema;0.2115
vabaduse;0.2111
avo;0.2093
põllumajandusminister;0.209
varras;0.2078
ümar;0.2072
arutama;0.2063
likvideerimine;0.206
lugema;0.2059
veebruar;0.2057
temperatuur;0.2052
-st;0.2041
kuulma;0.2029
id-kaart;0.2023
esimene;0.2018
internetiettevõte;0.2016
aru;0.2015
kehtima;0.2011
sõna;0.2006
võimalus;0.1999
sõiduk;0.1987
seadus;0.1969
kütusemüüja;0.1963
käibemaksupettus;0.1962
väitma;0.1962
katsioon;0.1958
sven;0.1957
euroopa;0.1956
ettekanne;0.1955
viimane;0.1946
deklareerimine;0.1939
varimajandus;0.1936
lubatud;0.1936
vanameister;0.193
registreerima;0.1924
kajastama;0.1923
abstraktne;0.1922
helir-valdor;0.192
treier;0.1908
lumi;0.1904
põllumajandusmehhanism;0.1901
kultuur;0.1901
sõnastus;0.1895
nägema;0.1891
selgitama;0.1886
meetod;0.1884
arvestama;0.1884
häbiväärne;0.1881
kasutamine;0.188
tundma;0.188
lumerikas;0.1878
endine;0.1867
mõistagi;0.1865
ülevaade;0.1858
ruum;0.1855
automaatselt;0.184
režiim;0.1839
teehooldetööd;0.1838
välispoliitika;0.1837
insper;0.1834
teehooldusfirmas;0.1833
tõenäoliselt;0.1827
saar;0.1825
kerge;0.182
põhiseadus;0.1819
vähendama;0.1817
vedelkütus;0.1814
kütus;0.1814
sooduskaart;0.1809
sisseseadmine;0.1803
laevaliin;0.18
seadusemuudatus;0.1795
antseerimine;0.1792
tuul;0.1791
näiteks;0.1791
andmed;0.1783
kõiv;0.1763
igapäevategevus;0.176
toetama;0.176
muudatus;0.1754
põhimõte;0.1753
ülempiir;0.1752
hoolitsema;0.175
hommik;0.1747
jagamine;0.1736
rõõm;0.1735
töö;0.1729
opositsioon;0.1713
esitama;0.1707
audit;0.1706
piletisoodustus;0.1702
jürjo;0.17
laiendama;0.1699
tehniline;0.1698
terav;0.1692
teema;0.1688
kulutama;0.1688
tähistav;0.1685
graafik;0.1674
osa;0.1665
tõus;0.1663
koristaja;0.1655
maksimaalselt;0.1652
peaminister;0.1646
mõte;0.1645
maht;0.1639
aruanne;0.1636
ärritus;0.1635
reformierakond;0.1633
kaheksa;0.1633
virtsu-kuivastu;0.1628
;0.1624
hiia;0.1619
saarlane;0.1615
annetus;0.1615
territoorium;0.1609
allar;0.1607
tekitama;0.1607
inimene;0.1604
taastama;0.1604
koduleht;0.1599
valitsus;0.1598
lääneriik;0.1595
kontekst;0.1594
jõud;0.1593
eksperimenteer;0.1592
galerii;0.1579
valge;0.1577
protsendiline;0.1574
elamine;0.1569
tagasivaateline;0.1568
vale;0.1559
rahuarmastav;0.1558
lähtuma;0.1555
uudis;0.1552
suurüritus;0.1546
majandus;0.1534
põhjus;0.1528
avalik;0.1525
lahendus;0.1525
krister;0.1524
hea;0.1519
fantastiline;0.1514
lennuõnnetus;0.1507
julgeksin;0.1504
vene;0.1494
tusk;0.1488
tegevusluga;0.1485
100000;0.1481
tegelik;0.1481
alus;0.1474
valimiskulu;0.1473
soovima;0.1466
oluline;0.1465
surve;0.1457
säil;0.145
rahvastikuregister;0.1437
sekund;0.1418
40;0.1397
vaskuliinne;0.1396
tagatisraha;0.1377
ansip;0.1354
kelmsaar;0.1344
väinameri;0.1335
padaorg;0.1316
keerenditagivaatel;0.1288
tallinn;0.1283
sotsiaaldemokraat;0.1278
põhiettekandja;0.1197
omandivorm;0.115
