keyphrase;score
maailmameistrivõistlus;0.4084
võistlus;0.3787
toimuma;0.364
üritus;0.3626
maailmameister;0.3611
võistleja;0.3598
võistlusnaisekandmine;0.35
võistlemine;0.3394
kandma;0.3351
jooksutada;0.3289
osavõtja;0.3209
uusorg;0.3113
margo;0.3101
panema;0.3098
morgan;0.3091
inglisekeelne;0.3055
jooksma;0.3033
käima;0.302
ulrich;0.3003
võistkond;0.3
suur;0.2938
sünnipäev;0.2935
korraldama;0.2921
eestlane;0.2917
;0.2901
nägema;0.2889
finišijoon;0.2877
järv;0.2851
suurejooneline;0.284
võitja;0.2839
vaatama;0.283
kõrge;0.281
birgit;0.2788
kandmine;0.2785
world;0.2781
võitleja;0.2778
kukkuma;0.2773
jääma;0.2759
lõpusirge;0.2754
ütlema;0.2748
protokoll;0.2741
võib-olla;0.2737
tähendama;0.2717
seisma;0.27
aspekt;0.2662
vesi;0.2661
uhke;0.2659
riik;0.2658
võistlesime;0.2649
tõlkima;0.2647
show;0.2647
keeruline;0.2642
arvama;0.2639
ootama;0.2632
lõpuprotokoll;0.2609
vöö;0.2605
stardijoon;0.2601
raadio;0.2594
kohtuma;0.2589
eesti;0.257
abielu;0.256
championships;0.2544
spordiala;0.2528
õhtu;0.2519
raske;0.2519
pilt;0.2513
tegelema;0.2504
maailmarekordomanik;0.2498
mark;0.2491
mõiste;0.249
mm;0.2485
kaalupiirang;0.2482
lõpp;0.2469
tõsine;0.2459
abikaasa;0.2459
näiteks;0.2456
õnnestuma;0.2445
nimi;0.2437
täna;0.2437
kerge;0.2435
lugema;0.2433
hoidma;0.2433
aasta;0.2431
euga;0.2431
kihvt;0.2424
õlg;0.2424
stardipauk;0.2422
inimene;0.2413
väike;0.2406
esimene;0.2397
nägu;0.2395
eugen;0.2384
lipp;0.2383
tundma;0.2378
osa;0.237
mata;0.2366
ohtlik;0.2358
keerulisem;0.2341
kirik;0.2332
elama;0.2327
naljakas;0.2326
raames;0.2324
põhjus;0.2324
suu;0.2316
auhind;0.2312
mahakukkumine;0.2309
koguma;0.2307
ambos;0.2305
analoogne;0.23
jää;0.2281
imre;0.2273
rekord;0.2273
stardijärjekord;0.2271
eriti;0.2266
jalg;0.2264
läbiks;0.2251
põhimõtteliselt;0.225
roller;0.2235
üldiselt;0.2229
leidma;0.2227
kaks;0.2227
loomulikult;0.2212
naisekandmine;0.2205
ületama;0.2196
jälgim;0.2195
moodi;0.2193
kaal;0.2192
kaitsma;0.2176
meeter;0.2172
bergib;0.2163
käring;0.2162
lehvima;0.216
plaan;0.2158
jube;0.2148
värk;0.2144
puudutama;0.2142
läbisite;0.2141
mutt;0.2137
võta;0.2132
mõtlema;0.213
juht;0.2128
tegelik;0.2122
naine;0.2119
tegemine;0.2118
kägistab;0.2117
kilo;0.2104
tiitel;0.2104
keel;0.2095
paar;0.2094
veetakistus;0.2062
juuli;0.2053
väike-maarja;0.2052
kukk;0.2048
olnd;0.2043
pikk;0.2039
tingimus;0.2037
start;0.2017
andma;0.2016
tase;0.2014
koorem;0.2007
tütarlaps;0.2001
annel;0.2
lauskmaa;0.1995
gaasin;0.1988
laadapäev;0.1987
kinni;0.1983
sekund;0.1979
silm;0.1976
tõestama;0.197
4000;0.196
laupäev;0.1956
test;0.1952
strateegia;0.194
uss;0.1934
korv;0.1934
erinev;0.1914
kahekordne;0.1879
avanema;0.1877
koper;0.1876
sälk;0.1869
nina;0.1853
automaatselt;0.1818
song;0.1798
takistus;0.1796
karikatuur;0.1766
närvelikene;0.1755
määratud;0.1749
kisa;0.1743
hoiatus;0.1735
lohisev;0.1735
hästi;0.1721
seitse;0.1706
sugu;0.1694
korraga;0.1681
trenn;0.1656
vaip;0.1646
käsi;0.1644
mihkel;0.1525
200;0.1449
33;0.1351
