keyphrase;score
raadiokuulaja;0.4778
kuulaja;0.4212
raadio;0.4017
kuulma;0.4004
saatejuht;0.3977
kuulama;0.3975
kuulmine;0.3845
kuulamine;0.3777
keskväljak;0.3743
vaataja;0.3733
sündmus;0.3661
esimene;0.3656
keskne;0.3631
rääkima;0.362
alguskümnend;0.3577
ajaleht;0.3553
kuulami;0.3492
inimene;0.3487
telefoninumber;0.3463
seminar;0.3461
oluline;0.3456
põhiline;0.3427
kuulaivas;0.3422
saade;0.3404
raadiojutu;0.3391
pealinlane;0.3386
kohalik;0.3384
seekordne;0.3376
alustama;0.3376
nädal;0.3363
tõsiseltvõetav;0.3362
kellaaeg;0.3352
linnapea;0.3352
viimane;0.334
saatetund;0.334
algus;0.3315
kesktee;0.3306
pühapäev;0.33
informatsiooniline;0.3299
lugema;0.3292
toimuma;0.3283
intellektuaal;0.3259
ülikool;0.3227
ootama;0.322
kultuurikolledžine;0.3218
emotsionaalne;0.3216
muusika;0.3215
looder;0.3204
kultuurimaja;0.3191
süda;0.3184
vaheaeg;0.3184
tund;0.3184
rahvusvaheline;0.3176
tuuline;0.317
tiisler;0.3161
saarlane;0.316
juhataja;0.3156
vahekirjanik;0.3148
ülikoolipäev;0.3132
kõrge;0.3127
helitehnik;0.3109
reisija;0.3107
külaline;0.3107
vikerraadio;0.3103
aasta;0.3093
huvitav;0.3092
ametlik;0.3091
nuusutama;0.309
noorem;0.3085
kirjandushuviline;0.3084
keskkond;0.3076
hiiutants;0.3072
filmilugu;0.3071
luuletaja;0.3071
vesi;0.307
hääl;0.3069
kõneaine;0.3066
istuma;0.306
liige;0.3059
laine;0.3048
tänane;0.3047
maailm;0.3045
tantsuõpetaja;0.3045
arutlus;0.3043
puhastama;0.3039
tavapäev;0.3039
amatöör;0.3037
puhkam;0.3033
puhkaja;0.3032
ajalugu;0.303
väärtuslik;0.303
lõuna-põhja;0.3024
funktsionaalne;0.3024
tuuleke;0.3023
koolitus;0.3012
mõtlema;0.3005
maamees;0.3
päriskeskkond;0.2994
haiglane;0.2992
päike;0.2989
aktiivsem;0.2984
õppima;0.2979
teema;0.2964
maantee;0.2964
suurim;0.2964
hele;0.2955
välimine;0.2939
rootslane;0.2931
tähelepanuväärsem;0.2931
küla;0.293
vanaaegne;0.2922
gerlant;0.2911
härra;0.2911
võib-olla;0.2906
programm;0.2906
kurss;0.2906
tellima;0.29
teadlane;0.2897
eestimaa;0.2895
saaremaa;0.2893
heltermaa;0.2892
rahvakultuur;0.2879
edasine;0.2877
hiidlane;0.2874
;0.2864
mõistma;0.2864
siitpool;0.2854
põlv;0.2853
hull;0.2848
voolama;0.2848
meremees;0.2847
komponent;0.2843
tutvusringkond;0.2842
väikesadam;0.2838
lauter;0.2837
tallinna-keskne;0.2832
uuesti;0.283
leiger;0.2827
poolteist;0.2827
purjetamine;0.2826
kuus;0.2825
email;0.2823
rahvakultuurielueluvedaja;0.2823
päritolu;0.2815
õli;0.2813
raskem;0.2812
algharidus;0.2806
käsitööline;0.2806
hilisem;0.2805
punane;0.2798
jälgim;0.2797
töökoht;0.2796
tuntud;0.2795
üht-teist;0.2789
ywoot;0.2787
kelder;0.2782
uksepealne;0.278
alamniisugune;0.2778
sõda;0.2773
pelgulinn;0.277
spetsialiseerunud;0.2767
kollektiiv;0.2765
väljak;0.2765
ülejäänud;0.2763
elanik;0.2761
suuel;0.2757
kirjutama;0.2757
simmane;0.2745
lisan;0.2745
hiiu;0.2734
pidevalt;0.2718
tungiv;0.2711
minut;0.2694
ainulaadne;0.2693
juuksekandja;0.2691
tegelikult;0.2687
kurameer;0.2684
lõhn;0.268
pöörduma;0.2673
liikumine;0.267
öö;0.267
perekond;0.2659
tühi;0.265
hiinlanna;0.2647
lihtne;0.2637
hiiumaaelu;0.2637
geen;0.2609
litr;0.2608
erm;0.2602
usaldusväärsus;0.259
diplomitöö;0.259
rahuldamane;0.2585
koloriitne;0.257
videokasse;0.2567
liha;0.2566
mulgilaar;0.2562
euroopa;0.2551
tänama;0.2548
terminoloogia;0.2507
galerii;0.2451
