keyphrase;score
saar;0.3926
kuulma;0.3646
kuulama;0.3637
kogemus;0.3619
muusikakool;0.3619
saaria;0.3607
muusikaõpetaja;0.3526
kultuurielu;0.3522
elukogemus;0.3513
saaremaa;0.3512
haridusmuusikaharidus;0.3507
laut;0.3479
õppima;0.3478
kooliüritus;0.3451
tundma;0.3425
teadma;0.3382
õhtu;0.336
õppimine;0.3354
jõuluõhtu;0.3345
õpetama;0.3341
laulma;0.332
sirje;0.3317
kontsert;0.3307
tuntud;0.3299
raadio;0.3293
koolipäev;0.3285
kuulaja;0.3284
õhtune;0.3279
haridus;0.3269
karneval;0.3245
õppus;0.3236
rahvamuusika;0.3225
harjutama;0.3222
laulmine;0.3222
esinemisvõimalus;0.322
rahvamuusikas;0.3215
festival;0.3204
toimuma;0.3196
küla;0.3194
kuressaare;0.3188
saade;0.3186
muusikastiil;0.3182
koolitam;0.3179
koolitaja;0.3169
rääkima;0.3149
osalema;0.3144
pääsema;0.3135
laulja;0.3125
proovima;0.309
esinema;0.309
tüüpiline;0.306
läbima;0.3053
mõistma;0.3049
tantsusoline;0.3028
kultuurimaja;0.3017
professionaalne;0.3005
õpilane;0.3004
meri;0.2995
televiisor;0.2994
musitseer;0.2989
eriline;0.2966
ütlema;0.2963
süsteem;0.2954
klass;0.2949
kester;0.2946
uurima;0.2946
keskkool;0.2942
kandma;0.2941
jääma;0.2939
teatama;0.2935
kuulasime;0.2932
kalur;0.2927
teenus;0.2927
sööma;0.2926
pärit;0.2921
esimene;0.2918
signaal;0.2912
musitseerimine;0.2897
eriti;0.2891
üritus;0.2889
leidma;0.2887
reisinud;0.2882
hääl;0.2875
sõitma;0.2873
kevad;0.2871
klassikaline;0.2866
külaline;0.2863
hull;0.2858
restoran;0.2857
nimi;0.2847
hiljem;0.2845
kokkusaamine;0.2844
tartšvir;0.2834
katsetamine;0.2832
muutus;0.2826
võib-olla;0.2825
eestlane;0.2821
tähendama;0.2813
mäletama;0.28
tuul;0.2799
huvitav;0.2796
rahvariie;0.2795
lauluklassis;0.2793
elama;0.2789
lugema;0.2777
marssima;0.2775
teatud;0.2769
tähtis;0.2761
kohtla-järve;0.276
harjuma;0.2754
värving;0.2746
töötama;0.2746
valima;0.2743
tähtpäev;0.2738
laser;0.2732
jää;0.273
suvi;0.2726
enesetunne;0.2724
inimene;0.272
ilm;0.2715
sündinud;0.2713
karjäär;0.2712
ootama;0.2707
nautima;0.2689
verivorst;0.2686
perekond;0.2683
paar-kolm;0.2681
lihtsam;0.2681
jaa;0.2675
programm;0.2673
sukeldu;0.2665
säss;0.2664
täna;0.2663
ümbritsema;0.2653
sealiha;0.2652
publik;0.2651
surma-aastapäev;0.2647
asulane;0.2647
tõrjuma;0.2646
raske;0.2643
tihtipeale;0.264
arusaadav;0.2637
keskkond;0.2634
põlv;0.2631
tegelikult;0.2627
spirituaal;0.2615
kirjutama;0.2614
iseloomustus;0.2613
väike;0.261
tänama;0.2608
materjal;0.2589
kutsuma;0.2587
siiras;0.2583
rakendus;0.2578
loomine;0.2572
küllaltki;0.2571
vabanema;0.2569
juuruslik;0.2554
pealinn;0.2551
meetod;0.2548
tii-ule;0.2544
aasta;0.2534
suurem;0.2533
sisemine;0.2529
lõpetamine;0.2524
ansambel;0.2519
sealne;0.2519
vilistlane;0.2512
maaelu;0.2508
geograafiline;0.2504
varietee;0.2484
puhkus;0.247
aitama;0.2469
lilleaed;0.2461
vale;0.2461
medell;0.2459
sauna;0.2458
määr;0.2458
õnn;0.2456
kitarer;0.2452
keskeprogramm;0.2451
seiklem;0.2438
olu;0.2433
;0.2419
tallinn;0.2413
puhtus;0.2409
naljaarmastaja;0.2399
kajakas;0.2398
turg;0.2395
mihhail;0.2367
ballaad;0.2356
tabel;0.2354
efekt;0.2352
steiner;0.2336
kringel;0.2335
laabub;0.2326
kaevuriküla;0.2293
unt;0.2245
taimetoitlane;0.2186
buss;0.2179
