keyphrase;score
püha_päev;0.437
tervis_hoiu_probleem;0.4303
pidu_päev;0.4055
sündmus;0.4007
pere_probleem;0.4002
hügieeni_olme_teema;0.3989
välja_paistev;0.3916
hügieeni_alaline;0.3899
ees_märk;0.3873
sama_sugune;0.3871
üksik_näide;0.3866
raadio_kuulaja;0.3838
aja_lugu;0.3834
ees_rindlik;0.3834
ees_nimi;0.382
üles_anne;0.3818
tuleta=m;0.3811
hügieeni_alane;0.3811
üritus;0.3794
märk_sõna;0.3781
täht_aeg;0.3781
aja_leht;0.3755
homo_seksuaal=sus;0.3748
suure_pärane;0.3731
mingi_sugune;0.3723
1937;0.371
väike_kodanlik;0.3701
täna_päev;0.369
hamba_hari;0.3684
välja_pääs;0.3677
tolle_aegne;0.3643
vana_vanem;0.3635
sama_sooline;0.3633
iga_sugune;0.3631
kesk_paik;0.3625
ise_enesest;0.3596
toimuma;0.3582
partei_organisatsioon;0.3581
seletus_töö;0.3578
idi_eljas_ase;0.3576
noor_mees;0.3564
meditsiiniline;0.356
ees_kuju;0.3559
inimene;0.3558
ühenda=nu;0.3558
üksik_juht;0.3548
tütar_laps;0.3547
sümboliseerima;0.3543
risti_isa;0.3541
probleem;0.3536
kätte_saadav;0.3527
hukka_mõistetav;0.3523
saksa;0.3519
laste_vanem;0.3508
puhastama;0.3507
sanitaarne;0.3497
homo_seksuaal;0.3489
aru_saadav;0.3487
seltsi_mees;0.3487
ühe_sõnaga;0.3483
hävi_tagi;0.3477
olu_kord;0.3476
nii_sugune;0.3472
murrangu=line;0.3466
maa_ilm;0.3459
koos_olek;0.3458
argi_elg;0.3448
minu_ealine;0.3444
kõrg_kool;0.3443
kohustus=lik;0.3438
esineja;0.3434
vast_sündinu;0.3431
pika_peale;0.343
ühiskondlik;0.3428
aja_kirjandus;0.3425
tissident;0.3423
revolutsiooni_järgne;0.342
ette_võte;0.3416
pea_aegu;0.3414
tähtis;0.3413
maja_kovs;0.3407
oma_poolne;0.3404
muskas_padin;0.3403
sümbol;0.3401
sõja_mees;0.3398
tähendama;0.3385
vanni_tuba;0.3384
nädala_vahetus;0.3381
esse_ninshim;0.3379
tsaari_aeg;0.3377
märk_sina;0.3375
raamatu=ke;0.3373
ise_loomustama;0.337
veduri_juht;0.3365
sotsiaal_demo_kraat;0.3364
üle_liiduline;0.3364
üld_riiklik;0.3363
pea_linn;0.3354
noor_soo_kommunistlik;0.3352
hukka_mõist;0.3348
puhkema;0.3346
eri_maa;0.3333
üles_kutse;0.3313
püstita=tud;0.3312
esinema;0.3302
ette_võtmine;0.3298
era_kordselt;0.3297
spetsiaalne;0.3293
seisu_koht;0.3293
kuuluma;0.3282
suuna=tud;0.3251
nii_siis;0.3251
kirjelda_sime;0.3251
märgiline;0.3249
rääkima;0.3248
sani_taarharidus;0.3245
bulane;0.3244
isiklik;0.3232
lessenis_hina;0.3222
nelja_teistaastane;0.3219
mõtte_laad;0.3214
õigus_alane;0.3214
üld_tuntud;0.3212
hamba_pesu_pulber;0.3212
teema;0.32
miinus_märk;0.32
esseenine;0.3193
professor;0.3192
õhk;0.3191
tali_ala;0.319
selle_pärast;0.3167
enne_nähtamatu;0.3164
vahete_vahel;0.3161
mäletama;0.3149
intuitiivse=lt;0.3147
raamatu_kogu;0.3134
tõsisem;0.3126
tähine;0.3122
meditsiin;0.3112
repahhaalne;0.3108
kandma;0.3102
kirjanik;0.3101
aktuaalne;0.3096
traagiline;0.3095
kolme_kümnes;0.3093
unadžars=k;0.3078
märts;0.3073
üksik;0.3071
inimes++te_vaheline;0.3046
nais_osakond;0.3046
kohalik;0.3044
protsess;0.3042
näiteks;0.3034
mõtisklema;0.3021
kordama;0.302
initsiatiiv;0.3012
selguse=tu;0.3009
seoses;0.2987
lahkumine;0.2982
transport;0.2975
seminar;0.2968
kompleks;0.2964
demonstratsioon;0.2964
võrdlema;0.2963
igand;0.2959
paigutama;0.2945
säilitama;0.2936
punane;0.2925
lõpetama;0.2917
komnoor+te_konverents;0.2915
positiivne;0.2908
puhaarin;0.2904
loomulik;0.2896
kristlik;0.2895
laulmine;0.2894
;0.2889
fašistlik;0.2886
tuletama;0.2873
vii=dud;0.2858
perekonnanim;0.2858
misson;0.2854
aspekt;0.2847
ohtlik;0.2846
hiljem;0.2844
õppima;0.2843
minevik;0.2821
tänav;0.2813
tsiteerima;0.2801
abstraktne;0.2794
ivanov;0.2788
kolmas;0.2777
sfäär;0.2757
kingitus;0.2756
aasta;0.275
müstika;0.2743
andmed;0.27
kodanik;0.2655
sonoshina;0.264
hiinakas;0.2594
seeria;0.2575
