keyphrase;score
diskursus;0.3893
maria-kristiin;0.3766
kõneleja;0.3743
istuma;0.3685
diskursiivne;0.3635
kunstnik;0.3607
joonistama;0.3594
loengukursus;0.3562
sisaldama;0.355
sisenema;0.3549
kõnelema;0.3548
andersson;0.3535
alustama;0.3518
inimene;0.3501
kirjutaja;0.3486
sõnavõtt;0.3463
sõitja;0.345
kirjutama;0.3443
klassikaline;0.3442
;0.3441
näitusesaal;0.3438
rida;0.3436
maria;0.3432
kuuluma;0.3415
saar;0.34
jääma;0.3395
rääkija;0.3385
kunstnikuvaheline;0.3384
kategooria;0.3369
kunstiteos;0.3368
ekskursioon;0.3357
teemanäitus;0.3337
käima;0.3332
kunstimuuseum;0.3331
kunstisise;0.3331
esimene;0.3328
kuraatoritöö;0.3325
saaremaa;0.3297
diskursiivsus;0.3279
kantsit;0.3277
tänav;0.3273
raadiokuulaja;0.3259
juhtuma;0.3255
kunstiajakiri;0.3248
mõtlema;0.3242
kresseer;0.3242
üks-ühene;0.3223
väike;0.3216
külaline;0.3208
jätkama;0.3198
krust;0.3196
kunstiväljamängija;0.3196
kunstiajalookirjutamine;0.3194
liige;0.3194
kolm-neli;0.3191
omavaheline;0.3189
üksus;0.3187
tüüp;0.3185
vaataja;0.3182
kesk-euroopa;0.3181
protsess;0.3177
galerist;0.3175
ruumivorm;0.3173
käsitlema;0.3164
esinema;0.3164
kaasnema;0.3159
koht;0.3158
töötama;0.3153
isiklikult;0.3153
jõukanal;0.3151
lõpetama;0.3127
prantsuse;0.3123
artikkel;0.3123
ruum;0.3122
sirje;0.3112
näituseformaat;0.3112
installeerima;0.3102
kokkusaamine;0.31
kirjeldama;0.309
esimees;0.3087
aristokraat;0.3085
töönäitus;0.3081
analüüsima;0.3078
komme;0.3078
asuv;0.307
koer;0.3064
arvama;0.3052
pealkiri;0.3048
teater;0.3045
õhtu;0.3044
ootama;0.3039
kukkuma;0.3037
panema;0.3036
õpetama;0.3035
teema;0.303
adressaat;0.3023
konflikt;0.3023
kosiaal;0.302
projekt;0.3019
ühine;0.3016
kõige-kõik;0.3011
moodustama;0.3002
katt;0.3001
jooksma;0.2996
konstruktsioon;0.2995
ajaloolane;0.2995
õhk;0.2993
kunstimaailm;0.2991
kuraatorinäitus;0.2989
nimetama;0.2988
kesklinn;0.2979
meedia;0.2975
osalesim;0.2974
nimekiri;0.2973
suurem;0.2968
isi;0.2968
vesi;0.2965
akadeemiline;0.2964
abstraktne;0.2951
briti;0.2944
kriitik;0.2943
sööma;0.2942
publikupoolne;0.2934
rühm;0.2931
autoripositsioon;0.2924
laulma;0.2924
dialooge;0.2922
kolmetoaline;0.2906
väljaanne;0.2902
võrgustik;0.2901
segi;0.2901
vähendata;0.2896
allkiri;0.2895
karikas;0.2894
kultuuripoliitika;0.2885
hommepäev;0.2881
personaalnäitus;0.288
kütma;0.2878
üliõpilane;0.2866
mänguväli;0.2865
neutraalne;0.2855
võimalik;0.2853
produtseerimine;0.285
kuulma;0.2849
kommunikatsiooniväli;0.2848
korter;0.2839
pilt;0.2835
ettepoole;0.2833
keerulisem;0.283
kasvama;0.2826
ühisnimetaja;0.2825
andres;0.2825
professionaalne;0.2793
hansen;0.279
universaalne;0.279
vähemusgrupp;0.2788
massiivne;0.2788
kõrini;0.2786
kati;0.2784
omanik;0.2783
kirju;0.2783
mitte-eesti;0.2781
sündinud;0.2761
maksma;0.2756
kaardipakk;0.2752
riiklik;0.2739
maalane;0.2731
patsient;0.2728
materjal;0.2715
süsteem;0.2714
oluline;0.2711
põhitöö;0.2702
sarnane;0.27
nähtamatu;0.2698
pind;0.2692
trikster;0.2688
kommenteeriks;0.2684
lähistel;0.2678
viljeletaks;0.2655
produktsioonifaas;0.2655
eksklusiivne;0.2653
kontor;0.2652
laev;0.2648
raame;0.2644
kuu;0.2642
teenus;0.2638
mõiste;0.2635
sekundaarne;0.2634
kisa;0.2632
tegelane;0.2618
-te;0.2594
reklaamplakat;0.2593
blogis;0.2572
kulaator;0.257
solarine;0.2567
loom;0.2565
põhimõtteliselt;0.2562
aprioorne;0.2548
rootsi;0.2543
kellenzeeritud;0.2504
