keyphrase;score
interneti_kasutaja;0.3951
väike;0.3797
interneti_surfaja;0.3786
tele_jaam;0.3765
öö_päev;0.364
telekas;0.3612
raadio_jaam;0.3573
tele_kajastus;0.351
vaataja;0.3436
tee_kraav;0.341
internet;0.3393
järele_proovi=tu;0.3326
paha_tihti;0.3301
surf_oju;0.3294
tähele_panu;0.3272
uudis;0.3233
meedia_tarbimine;0.3162
katse_polügoon;0.3155
port;0.315
viimane;0.313
vaatama;0.3091
kõrvale_põige;0.3073
kommentaar;0.3062
pool_teist;0.3054
ise_enesest;0.3036
jälgima;0.3018
kopeeru=v;0.3004
varase=m;0.2995
mõtte_lõng;0.2974
tehnoloogia;0.2951
kristjan;0.293
hiljem;0.2918
jutu_märk;0.2882
nädal;0.2876
rääkima;0.2871
reklaami_tulu;0.2864
uuem;0.2861
eesti;0.2852
kõige_pealt;0.2831
keel;0.2821
uuenev;0.2808
toimuv;0.2801
oma_vaheline;0.2798
aeg;0.2761
kandma;0.2751
tund;0.2735
blondi_nali;0.2733
mees;0.2692
päev;0.2689
edu_lugu;0.268
pistma;0.2678
uus;0.2675
ütlema;0.2668
paanika;0.2639
tele;0.2583
tuvasta=tud;0.2577
koht;0.2575
jaam;0.2571
mõtlema;0.2559
suhtlemine;0.2556
tänane;0.2554
tasuma;0.2547
riik;0.2541
värske;0.2535
vana;0.2528
kompenseeri_b;0.2527
vähem;0.2523
keskmine;0.2522
maksma;0.2521
halb;0.2519
jutt;0.2517
keskmiselt;0.2512
häda_vajalik;0.2511
;0.2509
sõda;0.2509
teadma;0.2497
tüüpiline;0.2483
perekond;0.247
üritamine;0.247
elama;0.245
suhteliselt;0.2425
lõpetama;0.2424
panema;0.2413
esmalt;0.2406
võitlema;0.2404
eeter;0.2402
kord;0.2402
system;0.2399
sealne;0.239
uuring;0.2384
kulgema;0.2374
jõudma;0.2368
meele_lahutuslik;0.2368
tava;0.2367
küsimus;0.2363
korrus;0.2357
toode;0.2348
lühidalt;0.2343
vähendama;0.2342
pära;0.2331
surfaja;0.2327
paar;0.2322
sinine;0.2312
surfamine;0.2308
võrdlema;0.2301
paraku;0.2296
kodune;0.2294
arvama;0.228
muutuma;0.2269
nähtus;0.2264
sisu;0.2258
tasku;0.225
juhtum;0.2237
küsima;0.221
cbs;0.2197
hing;0.2195
võitlus;0.2195
näide;0.219
turg;0.2179
osa;0.2179
territoorium;0.2177
hea;0.2169
analüüs;0.2167
pood;0.2153
minut;0.2144
jaga;0.2141
tähendama;0.214
ohutu;0.2132
ajatu;0.213
käima;0.2099
omama;0.2093
ülemine;0.2092
vastane;0.2081
suutma;0.2072
plaat;0.2068
s-;0.2065
kolumbia;0.2043
raha;0.2039
situatsioon;0.2037
süüdlane;0.2036
esitama;0.2008
usa;0.2001
suurem;0.1999
lama;0.1991
broadc;0.1989
portaal;0.1976
neli;0.1969
reklaam;0.1965
lugu;0.1959
suur;0.1954
meenuma;0.1926
üleni;0.1924
väärtus;0.1897
kaduma;0.1887
langus;0.1886
parajasti;0.1882
kogus;0.1877
kaasa;0.1875
kasi;0.1871
dvd-plaat;0.1867
ostma;0.1864
kaheksa;0.1854
õpetlik;0.1835
kroon;0.1827
röövima;0.1826
silm;0.18
tooma;0.1793
õigem;0.1778
meelitama;0.172
kaugemal;0.1704
parem;0.1691
otsustama;0.1688
käsi;0.1686
taktika;0.1683
rikas;0.1675
tõsiselt;0.1665
blondiin;0.1657
firma;0.1646
põhjal;0.1639
jan;0.1635
korras;0.1618
arv;0.1611
konkreetne;0.1585
enamus;0.1559
lubama;0.1542
sega;0.1511
amazon;0.1464
võimendama;0.1445
ihalda;0.1427
loogiline;0.1394
nimelt;0.1388
asuma;0.1385
jagu;0.1378
arvelt;0.1367
juhtkond;0.1312
pühend;0.1281
tarkus;0.1277
valik;0.125
lisa;0.1198
70;0.0889
