keyphrase;score
teatrihooaeg;0.4545
teatritöö;0.4466
teatriajalugu;0.4156
sündmus;0.404
teater;0.3935
teatripilt;0.3873
näitleja;0.3858
linnateatrietendus;0.3784
üritus;0.3716
rahvusteater;0.3703
toimuma;0.3636
ajalooline;0.363
töötama;0.3563
dramaturg;0.3525
kodutöö;0.3518
teatrikool;0.349
juhtuma;0.3489
ajajärg;0.3454
kino;0.3452
lavastamine;0.3438
film;0.3406
linnateater;0.3389
lavastaja;0.3372
lavastus;0.3368
ajalooliselt;0.3359
eestimaalane;0.335
koolipäev;0.3346
lavakooliaeg;0.3324
võib-olla;0.3319
näidend;0.3299
hooaeg;0.3296
televaataja;0.3258
mõjuma;0.3221
aprilliöö;0.322
nädalapäev;0.3215
töögraafik;0.3197
kontserdilavastamine;0.319
töö;0.3187
ajalugu;0.3178
juhtum;0.3175
emotsionaalne;0.3169
eestimaa;0.3155
eestlane;0.3152
ilmselt;0.3147
käima;0.3145
teostama;0.314
päev;0.3139
esinema;0.3114
õppetund;0.3111
kätlemistseremoonia;0.3105
sõjafilm;0.3104
rahvuslik;0.3103
ajaline;0.3095
aastapäev;0.309
kontserdimaja;0.3089
värv;0.3079
kõige-kõik;0.3058
märts;0.3045
aeg;0.3038
iseseisvuspäev;0.3029
kirjanik;0.3025
mängima;0.3025
jooksma;0.3015
lehekülg;0.3013
laulupeo;0.3012
tegelev;0.3008
novembrikuu;0.3006
inimene;0.3005
liikumine;0.3
teema;0.2992
lugu;0.2992
oktoober;0.2991
elmo;0.299
õhtu;0.2979
kulg;0.2968
rääkima;0.2967
1944;0.2965
aastanumber;0.296
hiljem;0.2957
internet;0.2933
üheaastane;0.2914
televiisor;0.2914
süsteem;0.2906
sotsiaalvõrgustik;0.2903
töine;0.2902
tegija;0.289
igalüht;0.2887
mõtlemine;0.2876
koht;0.2873
taanlane;0.2863
kaitsemehhanism;0.2854
maailmasõda;0.2854
muusika;0.2847
oluline;0.2845
;0.2842
näitus;0.2839
ehitama;0.2838
globaalne;0.2837
näide;0.2836
viimane;0.2836
kursus;0.2835
lätlane;0.2829
vanus;0.2829
euroopa;0.2827
näitemäng;0.2826
kirjutama;0.2822
ajakäsitlus;0.2808
mälu;0.2802
osa;0.2798
kandma;0.2785
algus;0.2768
raamat;0.2767
lõpp;0.2764
draamateater;0.2762
maakond;0.2758
elektriauton;0.2747
ühiskondlik;0.2745
nimi;0.2742
väljendav;0.2733
väärtfilm;0.2723
ajaleht;0.272
heitma;0.2718
roll;0.2718
tuletõrjuja;0.2714
küla;0.2714
põhjus;0.2713
inglise;0.2712
perekond;0.2703
tegelane;0.2698
linnapea;0.2694
avamine;0.2691
kultuurieliit;0.269
üelge;0.2688
ruum;0.2684
õpetama;0.2684
tammsaare;0.2682
ootama;0.2664
kohapeal;0.2664
vorm;0.2661
tulevik;0.2659
puna-valge-puna;0.2657
hääl;0.2657
tähendama;0.2656
võimalus;0.2654
oeg;0.265
käsitlus;0.2648
kontinent;0.2633
laev;0.2632
latgar;0.2632
teekond;0.2616
mittelineaarne;0.2614
geograafiline;0.2607
möödumine;0.2602
romaan;0.2593
anne;0.2587
areng;0.2578
jälgima;0.2574
maakera;0.2566
elukogemus;0.2561
tuletam;0.256
kaaluma;0.256
hetk;0.2558
tervik;0.2546
teooria;0.2541
aitama;0.2541
põlv;0.253
merle;0.2527
täht;0.2523
sarnane;0.2521
maapealne;0.252
tõlge;0.2518
põhivorm;0.2514
ainus;0.2512
kiht;0.2508
lehman;0.2502
vene;0.2493
lillelaps;0.2489
kukkuma;0.2486
kolmas;0.2483
testima;0.2482
istuma;0.2472
talv;0.2471
ühendusjoon;0.2468
professionaalne;0.2446
uusberk;0.2429
lihtne;0.2424
organ;0.2424
tallinna-keskne;0.2405
leebelt;0.2397
silm;0.2353
auto;0.2334
traagiline;0.233
85000;0.2323
erinev;0.2321
õunapuu;0.2309
anton;0.2273
muljunu;0.227
iroonia;0.2237
pingelisem;0.2215
satarov;0.2106
