keyphrase;score
filmi_tegija;0.4246
filmi_saaja;0.4233
1944;0.4103
poliit_töötaja;0.4067
1941;0.4029
sündmus;0.4025
töö_kangelane;0.4011
näitleja;0.3971
filmi_roll;0.396
sünni_aasta;0.3931
üli_õpilane;0.3919
püha_päev;0.3868
järel_tulija;0.3831
inimene;0.3828
kodu_sõja_kangelane;0.3827
noor_mees;0.3821
and=ndn;0.3787
persoon;0.3787
puna_armeelane;0.3782
masni_kova;0.3748
1942;0.3716
pärit_olu;0.3715
tüüpilise=m;0.3691
seltsi_mees;0.3684
tunni_mees;0.3667
täna_päev;0.364
aasta_järg;0.3635
propaganda_film;0.363
asutamis_aasta;0.3606
kinoe_kraan;0.3602
film;0.3597
lemmik_film;0.3593
üles_anne;0.3589
elu_lugu;0.3576
ühend_riik;0.3569
filmi_variant;0.3557
marja_puu;0.3539
aja_lugu;0.3532
näsni_kas;0.3524
rahva_komissar;0.3524
vaate_nurk;0.3503
puna_armee;0.3502
oma_poolne;0.3498
õhtu_tund;0.3497
jutu_märk;0.3484
vassi_ljev;0.3479
publik;0.3467
lapse_põlv;0.346
pea_tegelane;0.346
saksa_maa;0.3454
kuuli_pildu=ja;0.3436
koha_peal;0.3433
1947;0.343
päev;0.3426
näsniko=v;0.342
nais_režissöör;0.3417
kõrg_kool;0.3411
tuntud;0.3398
juhtuma;0.338
alg_materjal;0.3367
vaataja;0.3366
väe_juhi_võime;0.3363
esi_algne;0.3362
ühe_sõnaga;0.3355
õpilane;0.3355
peal_kiri;0.3353
lõpp_tulemus;0.3348
lapse_lapse_laps;0.3344
iga_sugune;0.3344
kirjelda_sime;0.3339
kandma;0.3337
;0.3328
ees_ots;0.3328
mees;0.3328
cha_paev;0.3327
välja_pääs;0.3325
vene_maa;0.3319
ise_enesest;0.3313
oma_ette;0.3301
pea_ees_märk;0.3297
heli_looja;0.3294
au_väärne;0.3289
alg_allikas;0.3285
pea_jõud;0.3281
naiste_rahvas;0.328
propagandistlik;0.3276
kuuluma;0.3274
esimene;0.3272
kaas_reaalne;0.3267
minu_aegne;0.3263
käsk_jalg;0.3259
mäleta=m;0.3256
seisu_koht;0.3256
kodu_maa;0.3255
kirjeldama;0.3253
maa_buda;0.3251
sümboliseerima;0.3248
kesk_paik;0.3242
iga_tahes;0.3241
teatama;0.3236
festival;0.323
kallale_tung;0.3229
mäeli=ke;0.3224
oluline;0.322
1934;0.3217
post_mark;0.3214
kuuli_pildur;0.3212
vike_rraadio;0.3212
rahvus_vaheline;0.3207
petk_aleja;0.3207
õppe_jõud;0.32
rääkima;0.3197
tuleta=m;0.3179
nisu=ke;0.3165
era_kordselt;0.3164
kodanik;0.3151
luladžars;0.3146
tõe_näoliselt;0.3134
nisu_guna;0.3133
kuulutama;0.3126
tüüpiline;0.3126
tulene=nu;0.3121
liige;0.3113
õpetama;0.3107
kuulaja;0.3105
sala_pärane;0.3098
lenin_grad;0.3094
tõe_pärase=m;0.3086
sündima;0.3084
selle_pärast;0.3055
valmistama;0.3048
nimetama;0.3048
omistama;0.3048
tuhk_adrino;0.3042
maksma;0.3037
koond_kuju;0.3035
nimekas;0.3025
kas_või;0.3002
sõda;0.3
tõstma;0.2992
mainitud;0.2985
üksik;0.2981
draama_teater;0.2981
konkreetne;0.2965
pinge_järg;0.2963
situatsioon;0.2946
mängi=tud;0.2922
punane;0.2899
töötama;0.2883
neljas;0.2881
oliiv;0.2877
komnoor;0.2873
mäsnik;0.2866
kosmo_demjanska=ja;0.2865
positiivne;0.2864
nahk;0.2863
ligi_kaudu;0.2861
1926;0.2859
lugu;0.2854
punkt;0.2844
pilt;0.2842
loom;0.284
1918;0.2837
parteiline;0.2836
ilmumine;0.2832
tulevane;0.2817
aru_saadav;0.2814
ooper;0.2805
vapper;0.2803
puudutama;0.2797
suurem;0.2793
värvimine;0.2792
lähedane;0.2791
puhas;0.2778
tsaar;0.2773
alustama;0.2745
kaitsmine;0.2739
väike;0.2731
rollike;0.2721
hiljem;0.2717
chapaev;0.2685
sunetar;0.2683
meditsiiniline;0.2682
ümmargune;0.2663
haavatud;0.2645
vene;0.2635
sangarlik;0.2634
alus;0.2609
andmed;0.2607
muusika;0.2605
rinne;0.2604
volodžaev;0.26
veki;0.2594
kaader;0.2573
ungari;0.2557
furmanov;0.2538
friedrich;0.2531
blinov;0.2517
annika;0.2494
kvalifikatsioon;0.2418
