keyphrase;score
mikko;0.3993
mikomägi;0.381
kirjutama;0.3803
kirjutamine;0.3763
mikk;0.3681
rääkima;0.3544
rääkimine;0.3501
kultuuriakadeemia;0.3492
kirjuta;0.3405
mägi;0.3388
markkus;0.3361
kirjutus;0.3329
alustama;0.3303
lugema;0.3297
miko;0.3294
õpetama;0.3234
ajakirjandus;0.3228
millek;0.3177
räägin;0.3175
krjukov;0.3171
armastama;0.3151
raamat;0.3142
ajakirjanik;0.3139
kirjutatu;0.3133
sõnum;0.3131
ütlema;0.313
ülikool;0.3109
õppima;0.3104
õppiv;0.3103
kultuurimaja;0.3099
sündmus;0.3097
haridus;0.3091
inimene;0.3076
luik;0.3055
kultuurik;0.305
emotsionaalsem;0.3011
sõitma;0.3006
suitsuõht;0.3003
kunstitegemine;0.3003
armastus;0.3002
sõda;0.2999
teatrikool;0.2992
emotsionaalselt;0.2971
kevad;0.2952
tekitama;0.2944
meeldima;0.2928
majakas;0.2926
tähendama;0.292
käima;0.2918
niuge;0.2913
ajakirjanikukoht;0.2912
komme;0.2911
toimuma;0.2909
eriti;0.2899
vesi;0.2899
;0.2898
kirju;0.2898
suur;0.2882
majakavah;0.2881
märg;0.2878
seoses;0.2877
müüt;0.2867
kihvt;0.2863
kuusk;0.2861
sügis;0.2853
kõrgel;0.285
kõndima;0.2845
kommenteerima;0.284
uus;0.2837
lõpetama;0.2837
töötama;0.2833
liikumine;0.2817
esimene;0.2814
mäletama;0.2812
magus;0.281
koht;0.2803
õpetus;0.2803
tõmbama;0.28
klassik;0.2796
legendaarne;0.2795
nii-öelda;0.2793
kaasaegne;0.2791
küllik;0.2789
kuu;0.278
margus;0.2771
kuskilt;0.2766
sisenema;0.2764
piiksatada;0.2756
metsavahi;0.2751
kõlama;0.2743
publik;0.2742
lööma;0.2742
jõle;0.2739
seostuv;0.2735
tuletama;0.2732
kõlbama;0.2726
tõus;0.2723
ilmselt;0.2711
vihm;0.2706
metsaaegsem;0.2691
suhtuma;0.2688
tähtis;0.2685
kohalik;0.2683
jääma;0.2683
näiteks;0.2678
allik;0.2677
sking;0.2676
erik;0.2676
praegus;0.2674
kibuspuu;0.2673
lennuk;0.2672
lugu;0.2671
sõjaeelne;0.2671
karuks;0.2668
kinkima;0.2668
natukene;0.2665
ametlik;0.2662
liigutav;0.2658
sündima;0.2657
võimalik;0.2652
inspireeriv;0.2638
seep;0.2615
internetiauk;0.2614
ajalugu;0.2611
jutt;0.2596
suhtlemisvaba;0.2586
suu;0.2574
ootama;0.2573
põllumees;0.2562
mõtlema;0.2561
panema;0.2561
saatma;0.2551
kava;0.255
sõnaosav;0.2535
tüdruk;0.2527
nimi;0.2527
täna;0.2522
huvitavam;0.2515
malts;0.2508
klikk;0.2506
nahk;0.2504
maasik;0.2503
keel;0.2499
mõõn;0.2498
näitleja;0.2496
elutee;0.2493
kaka;0.249
meeldiv;0.2489
niiviisi;0.2487
valima;0.2483
tänav;0.2481
puhas;0.2471
pidu;0.2465
muutma;0.2458
jaak;0.2447
valulikum;0.2443
ilmar;0.244
gomäe;0.2436
müstika;0.2436
esinemine;0.2433
surnud;0.2423
naistejutt;0.2422
edasine;0.242
puhtpragmaatiline;0.2409
lihtsam;0.2401
lillo;0.2382
kri;0.2377
surema;0.2377
aasta;0.2374
oi-oi;0.2373
paaril-kolmel;0.2371
generatsioon;0.2362
lühike;0.2359
üksik;0.2359
dramatiseering;0.2358
põhimõtteliselt;0.2354
kisa;0.2351
maika;0.2349
siduma;0.2344
tõsi;0.2336
hommik;0.2332
vastuvõtt;0.2329
põhjus;0.2325
kontakt;0.2318
efekt;0.2316
sulev;0.2275
raadio;0.227
multifilm;0.2258
pilt;0.2242
saar;0.224
mütologiseeritum;0.2239
-te;0.2217
doktorant;0.2212
kuningas;0.221
puusaoperatsioon;0.2199
mahtra;0.2177
eesti;0.2166
hermaküla;0.2137
kindlustus;0.2115
prügikast;0.2016
