keyphrase;score
kirja_hiiglane;0.393
õpetus_sõna;0.387
raamatu_kogu;0.3847
käe_õhtu;0.3844
lugema;0.3796
lugemine;0.3795
laste_raamat;0.3787
raamat;0.3701
kooli_põlv;0.369
mõtlema;0.3656
õpetamine;0.3639
õhtune;0.3616
hiiu_maa;0.3591
lille_peenar;0.3577
kirjutama;0.3535
vana_vanem;0.3515
projekti_juht;0.3495
rääkimine;0.3474
plaane_sing;0.3389
sügis;0.3383
lehe_külg;0.3374
mõte;0.3374
jääma;0.3356
lapse_laps;0.3329
rääkima;0.3305
lapse_põlve_maa;0.33
hiia;0.3293
seletus_kiri;0.3284
valla_maja;0.3279
võima_iri;0.3272
väike;0.3253
hiiu;0.3214
õpetaja;0.3211
plaani=me;0.3175
hein_sugu;0.3169
ise_ekaan;0.3168
korja_simi;0.3164
ära_arvamine;0.3151
koht;0.3075
arvama;0.306
hiidel;0.3052
puuduma;0.3049
seda_viisi;0.3027
kogu_banu;0.302
toimetaja;0.2995
materjal;0.2986
kuskile;0.298
nimi;0.2978
plaan;0.2961
vahe;0.296
jänese_uudi;0.2947
kuulne;0.2937
lugu;0.293
käima;0.2927
mõel=dud;0.2921
elama;0.2919
inimene;0.2909
aeg;0.2905
vähe_võitu;0.2905
kriminari_linaalne;0.2899
paras_jagu;0.288
uus;0.2872
köik;0.2862
viimane;0.2843
sõna;0.2813
passi=nu;0.281
leid;0.2807
lõpuks;0.2795
iiri;0.2782
puudu;0.278
ühine;0.2775
kaks;0.2759
;0.2757
segamine;0.2752
natukene;0.2741
selle_pärast;0.274
meel;0.2734
vaatama;0.2733
ütlema;0.2733
aivar;0.2723
nõu_kogu;0.2721
kujundama;0.2708
jutt;0.2707
kodu;0.2706
tähendama;0.2702
otsima;0.2699
pääl;0.2692
liimita=tu;0.2681
süda;0.2677
töö;0.2674
nii_moodi;0.2674
suur;0.2673
siio;0.2668
hing;0.2655
täht;0.2654
tehia;0.2652
teadma;0.2649
tänane;0.2648
matu;0.2646
panema;0.2639
köel;0.2639
sid;0.2637
päev;0.2636
klass;0.2632
algus;0.2631
lünk;0.2624
uuem;0.2624
merike;0.2621
kirjas;0.2619
karesi=m;0.2613
aegne;0.2575
tüür;0.2571
kaugele;0.2569
laisk;0.2566
jäime;0.2562
pul;0.2555
aasta;0.2544
keel;0.2526
vähe;0.2525
mete;0.2518
laps;0.2516
tund;0.2509
pilt;0.2507
taas;0.2507
osa;0.2503
käär;0.2503
täitma;0.2496
pikk;0.2485
kohtla;0.2471
mai;0.2466
mac;0.2465
märkia;0.2456
nii_sugune;0.2451
asi;0.2449
vigane;0.2448
õige;0.244
siion;0.2434
kokla;0.2431
kiip;0.2428
viidik;0.2405
keik;0.2389
juurutama;0.2343
kool;0.2336
suu;0.2327
tahvel;0.2326
muuseum;0.2317
sedamoot;0.2307
käik;0.2306
põhiliselt;0.23
panemik;0.2299
kogunesko;0.2298
seiman;0.2292
uskuma;0.2292
vanem;0.2285
eesti;0.2259
valitud;0.2257
ikk;0.2247
ari;0.2243
ununema;0.2237
kaust;0.2228
pude;0.2226
kruuk;0.2224
hästi;0.2219
lili;0.2217
tunduma;0.2204
mõistatus;0.2192
pime;0.2175
itu;0.2168
eriti;0.2158
esimene;0.214
tähele;0.2125
vaatus;0.2118
jänene;0.2115
pisistanadon;0.2108
täädev;0.2105
kiri;0.2103
laiskus;0.2089
huukjas;0.2088
paul;0.2082
pill;0.2037
trumm;0.2026
järjest;0.202
aniis;0.2001
roberta;0.1994
kasutama;0.1994
loba;0.1978
no;0.1971
tavaline;0.1966
armiline;0.1961
suhteliselt;0.1958
realist;0.1943
kall;0.1918
viis;0.1906
lubama;0.1905
meeldima;0.1887
tarison;0.1842
vagarb;0.1804
raamand;0.1713
ennemine;0.167
tarniline;0.1663
