keyphrase;score
lääne-euroopa;0.3976
kontsert;0.3946
eurosaanik;0.3892
euroopa;0.3848
eurosonic;0.3752
üle-euroopaline;0.3684
kontserdilõige;0.3665
esineja;0.3663
eestlane;0.3568
esinema;0.3535
jääma;0.3478
eurosson;0.3428
toimuma;0.3423
juhtuma;0.3422
muusikaline;0.3413
muusikaekspord;0.3407
võib-olla;0.3392
eesti;0.3384
ootama;0.3374
eurosoonik;0.3362
raadio;0.3359
esinemine;0.3353
seisma;0.3323
otse-eeter;0.3304
lendama;0.3301
võimalik;0.3247
kuulama;0.3227
erik;0.3215
ewert;0.3213
rootsi;0.3198
eurotsoon;0.3189
eerik;0.3185
lõpetama;0.3183
festivalikutse;0.318
muusikatööstus;0.3178
euro;0.3178
ester;0.3167
artistimeisterjaan;0.3165
jätkama;0.3164
jätma;0.3163
festivalikülaline;0.3152
saade;0.3146
muusika;0.3138
tänavamuusikali;0.3125
seriael;0.3118
laulja;0.3107
reisima;0.3099
hääl;0.3098
mängima;0.3098
laulma;0.3095
sõitma;0.3094
võimalus;0.3088
muusikaviduo;0.3068
mootor;0.3066
lennujaam;0.3062
iirine;0.3024
viimane;0.3017
tõenäosus;0.3005
latiino;0.2981
väljak;0.2975
sänn;0.2973
kristo;0.2959
mikrofon;0.2951
ilmselt;0.295
töötama;0.2945
nägema;0.2944
käima;0.2938
regioon;0.2936
kuulaja;0.2928
emotsioon;0.2927
saar;0.2912
jõudma;0.2908
prantsuse;0.2907
esimene;0.2904
eksistents;0.2903
pärnkontsert;0.2888
järjekord;0.2883
rääkima;0.2864
ilmastikuline;0.2858
liituma;0.2853
rongiliiklus;0.2851
välismaine;0.284
kaotaja;0.2839
tulemus;0.2839
rokkel;0.2838
frederick;0.2836
norra;0.2832
häike;0.2828
täna;0.2822
mahtuma;0.2819
legendaarne;0.2811
kolmas;0.2809
värav;0.2808
huvitav;0.2801
kestma;0.278
räägiksin;0.2768
oluline;0.2766
rokkbänd;0.2753
automaatne;0.2743
esitama;0.2739
network;0.2732
hooaeg;0.2731
avaldatud;0.2729
meide;0.2728
ületama;0.2726
kukkuma;0.2726
koht;0.2724
ülekanne;0.2722
rekord;0.2721
krarp;0.2717
eriti;0.2714
kõrvalekalle;0.2713
fenomen;0.2705
õhtu;0.2704
eeter;0.2704
konkurentsitult;0.2699
karjäär;0.2695
läbimurre;0.2682
tuleneb;0.2678
koogivorm;0.2658
korraldama;0.2646
produtsent;0.2643
tuuriline;0.2641
laiv;0.264
geograafiline;0.2637
merivoo-parro;0.2636
siinsamas;0.2636
online;0.2635
vältima;0.2634
tähistama;0.2632
suurim;0.263
räpp;0.2624
poleksei;0.261
kandma;0.2604
horvaatia;0.2599
trikk;0.2599
statistiline;0.2585
eile;0.2583
nestor;0.2567
meeldejääv;0.2567
esteetiline;0.2567
liige;0.2562
integreerima;0.2562
siiner;0.2556
osa;0.2555
kiirus;0.255
eilne;0.2547
saksamaa;0.2546
esteetika;0.2545
laine;0.2541
mahajäetud;0.2541
juht;0.2531
ristiisa;0.2529
issi;0.2518
peter;0.2516
näiteks;0.2513
vesi;0.2511
arvama;0.2505
prestiiž;0.2504
lause;0.2491
otsing;0.2489
keskväljak;0.2487
härra;0.2485
kaks;0.2483
bheck;0.2482
;0.2477
print;0.2477
uudis;0.2471
uuesti;0.2462
nädalatiivne;0.2453
meeldima;0.2434
radikaalne;0.243
vaatamisväärsus;0.243
altersioonik;0.2424
grupp;0.242
rokimängiv;0.2419
video;0.2417
nimi;0.2397
matus;0.2396
neli;0.2392
paraku;0.2377
valmistamine;0.2374
purg;0.2363
poster;0.2362
väike;0.2359
normaalne;0.2356
seoses;0.2337
õigus;0.2332
2018;0.2321
takso;0.2321
skoor;0.2306
külm;0.2299
jope;0.2276
kirik;0.2271
and;0.2261
pärnoja;0.224
bbc;0.2238
cabrio;0.2237
350;0.2173
london;0.2044
