EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Andrea Falconieria Beation;Eesti Kontsert barokk;tänavuse barokkmuusikafestivali kontserdid;lähemalt Kuuest lauljast;saadab Ja vastaksin;viies veebruar barokkmuusikafestivali;Kaala kontserdilt klassikaraadiost;kontserti käis kuulamas
Andrea Falcanieerija Beatša;barokkmuusikafestivalil Ja muljetavaldav;barokkmuusikafestivali viimane kontsert;Seda hinnatavam kõnealune;üheksa null viis;sage külaline barokkmuusikafestivalil;klassikaraadiost kuulata 23;väga-väga põnev Teisipäeva
Singers New York;barokkmuusikafestivali kontserdid Ja;õhtul toimub barokkmuusikafestivali;barokkmuusikafestivali omapäraks siinjuures;ongi keeruline subjektiivne;Nüüd lõppeval barokkmuusikafestivalil;Mustoneni juhatusel klassikaraadio;esitusega väga-väga põnev
Hoffmanni divertis mento;Hetkel imas barokkmuusikafestival;toimub barokkmuusikafestivali viimane;Aasta puhkpilliorkestriga kuulutati;subjektiivne arvamusavaldus konkreetselt;Hetkel imas barokkmuusikafestival;viimane kontsert klassikaraadio;aastast 1529 Ja
Giulio Kaczyini Andrea;Nii barokkmuusika festivalile;ilmselt ongi barokkmuusikafestivali;barokkmuusikafestivali raames meederi;Preiefory Jeruusalemm tore;külaline barokkmuusikafestivalil Ja;barokkmuusikafestival viimane kontsert;viimane kontsert toimub
bioon Jond auland;sõna- Irene Lill;viies veebruar barokkmuusikafestivali;meeldejäävalt saksa muusikute;seid elemente väike;käis kuulamas barokkmuusikafestivali;klassikaraadio stuudiosse Eesti;Joni Mitchell võib-olla
Patarei partonoomieutrombochino Adrian;kontsert tekitas Jajah;barokkmuusikafestival viimane kontsert;Klassikaraadio salvestas kontserdi;saadab autol mõlemit;kuulamas barokkmuusikafestivali möödunud;Natalja Gutmanist klassikaraadio;19 Estonia kontserdisaalis
Samoscand bioon Jond;sage külaline barokkmuusikafestivalil;veebruar barokkmuusikafestivali raames;meedi kontsert koolitusprogrammi;järgida tekstist kalduda;tänavuse barokkmuusikafestivali kontserdid;kontserdilt klassikaraadiost kuulata;otsusel 2010 aasta
Andrea Gabrielist Schuberti;barokkmuusika esitajad Aga;barokkmuusikafestivali kontserdid Ja;kontsert jõuab euroraadiosse;vormelit järgida tekstist;veebruar barokkmuusikafestivali raames;kuulamas barokkmuusikafestivali möödunud;kontserdi toimus neljapäeva
Orpheus I Joel;Aga tegemist barokkmuusika;barokkmuusikafestivali möödunud nädalavahetuse;Esmalt üldisemad taadi;null viis internetis;barokkmuusikafestival nüüdseks kestnud;juhatusel klassikaraadio täna;Võib-olla sageli esinejad
divertis mento ev;külaline barokkmuusikafestivalil Ja;nädal esines barokkmuusikafestivali;suudetud festivali elus;kaota ühtset tervikut;pealkirja barokkmuusika festival;Ja klassikaraadio saates;võib-olla Bob Dylanit
Orpheus jään Orphias;barokk andis kuulajale;Nüüd lõppeval barokkmuusikafestivalil;Eestit täiendkoolitada Kuulakem;sümpaatne arvates uus;barokkmuusikafestivali kontserdid Ja;pealkirja barokkmuusika festival;barokk Nüüd millegipärast
pealkirja Orpheus I;kammerkoor Hortus Musicus;ongi barokkmuusikafestivali omapäraks;tekitasid barokkmuusikafestivali raames;elemente väike risk;Nii barokkmuusika festivalile;klassikaraadio saates saavadki;võib-olla kuulaja huvitav
stock mõtteid Joel;veebruar barokkmuusikafestivali raames;tegemist barokkmuusika festivaliga;Bratoorse tähelepanu juhtida;noor inimene premeeritud;lõppeval barokkmuusikafestivalil jäi;barokkmuusikafestivali möödunud nädalavahetuse;festivaliga võib-olla festivalil
bass Joel Frederick;professionaalsete kooride esituses;õhtul andis barokkmuusikafestivali;kalkuni kontsert jõuab;intervjuus ütles sage;barokkmuusikafestivali raames toimuvad;Nüüd lõppeval barokkmuusikafestivalil;võib-olla pääsenud mõjule
flöödid Ivo Sillamaa;vaatame rahvamuusikaansambel esitajad;imas barokkmuusikafestival viimane;kalkun kontserdil selgesti;ongi paras hetk;barokkmuusika festival publiku;klassikaraadio täna õhtul;barokkmuusika festivaliga võib-olla
Johnson Samoscand bioon;tegemist barokkmuusika festivaliga;Kontsert barokk muusikafestivali;Andres Mustonen festivalieelses;hetkel intervjuud salvestame;Kontsert barokk muusikafestivali;Tere head klassikaraadio;jaanuaril toimus Estonia
Falconieria Beation Mariini;tuntud muusikutega Ja;täna õhtul kontserdist;vähe eetriaega raadio;huvitavates kombinatsioonides otsinud;Kaala kontserdilt klassikaraadiost;barokkmuusikafestivalil jäi kindlasti;paljudele maailmas tuntud
Triin Norman Silver;olulisi värve esineb;klassikaraadio täna õhtul;kontserdi paremate Irel;sega koorilt juga;kõneleb barokkmuusika festivalist;tänavuse barokkmuusikafestivali kontserdid;raadio kuulajail ilmselt
helikunstist näiteks Andrea;kõneleb barokkmuusika festivalist;tekitasid tänavuse barokkmuusikafestivali;Gutmanist klassikaraadio stuudios;vokaalne akrobaatika Näiteks;barokkmuusikafestivali omapäraks siinjuures;barokkmuusikafestivali viimane kontsert;dirigent-muusikaõpetaja tiitli pääsuke
Johan Fredrik Xani;Vaat hea rahvamuusika;kõneleb barokkmuusika festivalist;paraku Populaarsuseks meisterlikkusest;logistilisi tühimikke nii-öelda;barokk muusikafestivali raames;imas barokkmuusikafestival viimane;huvitav kontsert meeldiv
Jond auland piirataniaan;Mustoneni ühine kontserdiprogramm;barokk muusikafestivali raames;saatepartii kujundada lihtsa;selge ettekujutus asi;keeruline barokkmuusikafestival nüüdseks;keeruline barokkmuusikafestival nüüdseks;valikul Võib-olla sageli
partonoomieutrombochino Adrian Pille;kooriühingu Kaala kontserdilt;viimane kontsert klassikaraadio;repertuaaris tsirka 50;laulab saadab autol;barokkmuusikafestivali raames toimub;klassikaraadio kuulajad algamas;väga-väga selge ettekujutus
phonyker Estonia kontserdisaalis;akustika Nii barokkmuusika;barokkmuusikafestivalil Ja muljetavaldav;sing Fonikele Saksamaalt;nii-öelda vokaalne akrobaatika;toimub barokkmuusikafestivali viimane;Eesti Kontsert barokk;muusikafestivali raames toimunud
Joel Frederick sen;Ja muljetavaldav esitas;kuulamas barokkmuusikafestivali möödunud;Mustoneni juhatusel klassikaraadio;aplaus kaks lisalugu;teinekord keeruline barokkmuusikafestival;kontsert klassikaraadio stuudiosse;meisterlikult silpide lauldes
vokaalgruppidele king Singers;vokaalne akrobaatika Näiteks;barokkmuusikafestivali raames kontserdi;aitasid mängida Helle;artistlikus asi laval;nädal esines barokkmuusikafestivali;barokkmuusikafestivali raames kontserdi;kell 19 Estonia
Robert Johnson Samoscand;muusikalinumbreid Kusjuures programm;kuulame helinäitajaid kontserdilt;klassikaraadio täna õhtul;See orgaaniline seos;imas barokkmuusikafestival viimane;klassikaraadio kiirgab Euroopasse;ülesehitamine järjepidevuse hoidmine
