keyphrase;score
tantsukoha;0.6177
Klassikaraadio;0.5539
teatris;0.4832
kultuur;0.451
Tallinn;0.4491
aeg;0.438
tuntus;0.4223
trendi;0.4197
minnaksegi;0.4055
songleerima;0.4055
Võru;0.3991
jälgida;0.3976
minifestivali;0.3965
huvitav;0.3907
Mood;0.3903
Publiku;0.3882
meelde;0.3848
igapäevaselt;0.3843
uustulnukana;0.3774
eestidisain;0.3753
tsükkel;0.3739
sügissemestril;0.3731
kodusem;0.3727
naisefiguur;0.3725
punki;0.3711
mängima;0.3687
performance;0.3681
Tihvini;0.3657
kuulutasime;0.3639
Tervist;0.3621
kuueteistkümnendat;0.3611
ruum;0.3603
mentaliteeti;0.3596
toetama;0.3585
aktiivne;0.3584
vanastanatoomikumist;0.3583
kasutada;0.3583
harjumused;0.3545
pöörama;0.3529
entusiasmi;0.3523
personaalne;0.3513
poolastan;0.3497
järeltulevatele;0.3368
kutsel;0.3349
erinev;0.3347
pop;0.3333
üksus;0.3331
perfomance;0.3322
levib;0.3321
paljud;0.3303
kaunis;0.3267
loomemajanduskeskuse;0.3259
korraldajad;0.3259
suhtlus;0.3227
kolmanda;0.3221
natuke;0.322
talenti;0.3217
Casting'u;0.3195
mõtlen;0.3185
valimisest;0.3177
ühesugused;0.3163
noortele;0.313
do;0.3127
vaatleja;0.3109
keskendusime;0.3102
videoasjad;0.3099
Berk;0.3084
nähtavusega;0.3073
Juba;0.3049
sessioonid;0.3044
proovida;0.3031
renoveerimisele;0.3017
põlvedele;0.3013
lõpus;0.3012
Fashion;0.3011
õhtune;0.3007
meeskonnavahetuse;0.3003
maailma;0.2993
Katrin;0.2973
jääda;0.297
Venemaa;0.2959
kasutajasõbralik;0.2953
Karoliina;0.2927
lugusid;0.2925
protsessi;0.2924
valikuprintsiip;0.2922
akrobaat;0.2907
Saksamaalt;0.2871
Tar;0.2861
moore;0.2859
laivis;0.2848
staar;0.2839
väljakutsed;0.2826
kirjutan;0.2825
toorel;0.2823
kommentaari;0.2811
meestele;0.2807
tänavapilt;0.2807
meditsiini;0.28
Londonit;0.2791
müürilille;0.278
võõrkeeled;0.277
Lynnikumat;0.2769
Week;0.2747
vana;0.2706
Tatu;0.2706
üllatus;0.2701
moeshow;0.2684
Kristian;0.2648
segakraami;0.2647
oskusteabe;0.2637
artiste;0.2631
digitaalset;0.2626
paned;0.2625
poliisi;0.261
tuult;0.2602
protsess;0.259
raudteejaamas;0.2574
nunnu;0.2567
andmas;0.2523
modellid;0.2522
Me;0.2503
kõrgem;0.249
Elsa;0.2489
suu;0.2483
koosta;0.2478
second;0.2478
planeeritud;0.2465
FM;0.2428
poodi;0.2415
võitis;0.2399
Ma;0.2388
deklaratsioon;0.2378
laval;0.236
tean;0.2358
elav;0.2272
minimalismi;0.2271
Sally;0.2231
rekordsiga;0.2217
punase;0.2214
Loomemajanduskeskuses;0.2204
tea;0.2195
lilli;0.2167
mitu-mitu;0.2161
karjääri;0.2147
Nelly;0.213
elektrit;0.2122
regioonis;0.2117
2007;0.2102
ebastabiilsed;0.2089
side;0.2076
programm;0.2049
prantsuse;0.2024
Emmbeedee;0.2
üherattalised;0.1995
koolibussivõimalus;0.1994
lahendused;0.1986
Kriisi;0.1983
võtmes;0.1963
õpetaja;0.1951
koni;0.1944
sõprade;0.1939
Antoniuse;0.1932
tõestada;0.1929
kuu;0.1926
mõttetu;0.1922
anname;0.1899
mündi;0.1897
kardavad;0.1895
transKressinkorporiality;0.1892
lee;0.1817
start;0.1813
Pinna;0.1753
Magnus;0.1752
hand;0.1742
diembrimix;0.1739
prügikoti;0.171
paberimajandust;0.171
head;0.1638
Rolls;0.162
vabatahtlikena;0.1584
alarm;0.1555
Asterlif;0.1491
alge;0.1422
poepoodide;0.1303
tuletõrje;0.1295
hinnata;0.1263
bosse;0.1247
Hendrik;0.1232
tehase;0.1213
Steinberg;0.1205
black;0.1158
ressursid;0.1153
mail;0.1132
Elephants;0.0943
tasuta;0.0929
lava;0.0893
Sult;0.0883
laptopi;0.064
nullist;0.0175
