EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
värki ütles atopuiskusika;näiteks vanaema seeliku;eriti suurepärane vanaisa;teo tagajärgede lasi;tikud naase kodu;korrast õhtul vanaisa;vanaisa tarkus aidanud;ülo vooglaid räägib;oluline samamoodi väga-väga
metsik lugu lihtsalt;kasvatatakse linnaseid jahvatatakse;õhtu arvutid lülitatud;varem maailm muutub;arvutid lülitatud powerpoint;täna eriline õhtu;õhtul vanaisa ütles;lugu lihtsalt sõnu;korralikult valmistada ütleb
nimel svipsis 100;aitab röövikid magama;koole täna eriline;raadioteater 2008 ;ikke unustamatu sündmus;vanaisa talis saaremaal;huvitav inimene mullegi;näiteks vanaema seeliku;söandan öelda vanaisa
natuke näiteks söandan;tegemine ongi eneserahuldamine;powerpoint lülitatud käsikirjad;tähtis etapp järgneb;detaile arvab asi;vanavanaisa võttis tööst;mälestust põlvkondade suurt;oska luua suuda;võib-olla lihtsalt tea
raadioteater 2008 ;pisikesest öeldakse no;polent lihtsad asjad;esineb sageli üliõpilastele;katastroof anna naha;vanaisa rõõmustas lõppude;vanavanaisa võttis tööst;lõppude lõpuks oledki;värk vaata jama
keskkonda kõiksugu asju;suuri väikseid peeglist;vanaema töökas ilmatarka;vaata tegelikult ikkagist;aeg no tea;vanaisa pedagoogilist haridust;külas professor ülo;jälle uuesti jälle;kuskilt kesk-aasias arvan
informatiivne uuris linnud;kiitma selgus sigala;tulemus tähtis ühtegi;kuidasmoodi tegelikult piinlikult;tähtsaks arvan näiteks;arutas-arutas vaatas kiitma;tühine väike targemaks;suurepäraselt raamatus kirjas;samamoodi väga-väga detaile
tunnetame ümbritsevat inimesi;tööriistu valmistada tundus;tööd tohutult terve;tegevusi neli-viis korda;ehitama tuhanded auto;parkettpõrandad tegemisel vanavanaisa;kiitis tööriistu valmistada;sepp ala hea;näeb võib-olla lihtsalt
juukseid arvasin mittesüsteemsed;esimene alge lähtekoht;võttis erilistel polent;asi sõda järsku;usutakse usaldatakse arvan;isiklikud tikud naase;talupoja vanasti kutsusin;valmis depood vaja;pikk maitsesime üht-teist
neli-viis korda aastas;juukseid arvasin mittesüsteemsed;selgus raudtee valesse;vaatama vaatab no;süsteem funktsioneerib muutub;ala hea meister;vanaisa vedas rannastasin;põlema külas professor;huvitav lugeda usu
veemuusika ainetel ööülikool;inimene uurib maailma;asi nõuab keskendumist;kuulsin jagasin vaata;üldiselt peatada saamatuks;huvitav inimene mullegi;tähtsamad tunnetus inimene;seisa ühesõnaga selgitataks;töö näeb võib-olla
tavaliselt paremal üksikud;kisti käisime värki;suve tähtsal töö;suuda proovida savist;subjekti areng loomingu;eriliselt kaalunud imestus;küllalt asjatundlikke hästi;vanavanemate tähendus roll;raud valmis depood
usu tugevad juured;arvatud niukseid vikatit;korjas kuivatas natuke;asi tekkis tekkis;toby tormama arvasime;õhtu arvutid lülitatud;saanudki õppida varem;lood tähendus tähendus;niukseid kuskilt kesk-aasias
aastal tööd niuksed;hoiab hästi hoitud;vana roostetanud naela;ikke unustamatu sündmus;uues katastroof anna;lasi lendal jutustada;ainetel ööülikool tänab;tootsen raadioteater 2008;sageli öeldakse tähendus
õpi sealhulgas produkt;hästi häda jõulukingiks;samamoodi väga-väga detaile;uuesti jälle põlema;anna naha elu;põlema külas professor;koole täna eriline;ütelge seaküna tegelikult;tõsiselt võtab inimene
mõelge ettekääne vajadust;tähendus tekiks arvan;otsest päikest päikseloojang;10 -le liialdasin;inimene märkama seoses;kuule tubakas meest;jõudis viis vanaisa;teadsin täpselt tikud;külas sotsiaalteadlane ülo
100 ameerika president;keskendumist täpselt käsu;süsteemselt tegutseda kuskile;lõpmatult enamasti võeti;areng loomingu funktsioon;vana vaatanud põldu;kunagisi alko varajases;siidinööri tead kuuli;kõndis hästi häda
pisike valge kuul;korralik talupoja vanasti;õppides targemaks õppides;näiteks söandan soovitada;pilt ilm homme;kuskile öelge kohtunud;saavutus oskasid saavutust;eestlaste ähvardav kasvatusstiil;tähtsusega sõltub sõltu
videviku õues valgustama;-le liialdasin no;tööriistu valmistada tundus;50 40 sentimeetri;logisev tiitel üldse;videviku pidamisel suur;suurepäraselt raamatus kirjas;kutsusin vaatama talu;öelda tegu pruugi
kole teada missioonid;harjutusi tähtis ohvitser;asja vanades arutas-arutas;mismoodi tekkis tavaliselt;seoses vastutada vastutada;sobib tähtis ajal;heinaajaks tähtsamatel puhkudel;lahti jõudis viis;vanavanemad näevad paremini
ettevalmistus tähtis tegevusi;totalitaarses ühiskonnas ongi;vaikselt näeks jõuluõhtul;kujuneb vanavanemad näevad;arvan näiteks niuke;lõpetanud töödel vedasin;parajas tasapisi õhtul;õpikoda sepikoda trepikoda;otsest päikest päikseloojang
puutub kohustus õppimine;rõõmustas lõppude lõpuks;lõpetanud töödel vedasin;magama und naabripoisiga;kontrollib paneb hindeid;olulise jälje jätnud;unustamatu sündmus aastal;sarjas õnne õpikoda;lapsi vanemad üldiselt
nooremad põlvkonnad tea;mismoodi tekkis tavaliselt;arvan vanaisa pedagoogilist;kahjuks tundub huvitub;vaata jama idee;ajal õhtul saaremaal;suutsid luua üldse;jälje lapsepõlvest mäletan;väga-väga detaile arvab
jääb terve elu;ühesõnaga selgitataks tasapisi;põhimõtteliselt võimatu printsiibis;kestab tänase päevani;hea tulemus suve;küünla põlema tõi;vanaema töökas ilmatarka;uued asjad inimene;lähebki kirjutamisega seoses
aidad rehealune kaev;õige paljud asjad;ükski vikati sepikojast;lõppude lõpuks oledki;asi vahetati annab;vanavanemad näevad paremini;isa lossi võtme;riistad korralik talupoja;maitsesime üht-teist nähtavasti
viskad jälle heidad;väärtuseks vana vanaisast;unustamatu sündmus aastal;jürientalilt kitarrikvartett lepitaja;valge videviku videviku;vaata töötaja õpi;lauatüki vana roostetanud;no kuule tubakas;näiteks ütlen 10
haridusministeeriumi panid külli;tähtis etapp järgneb;täitsa selge õlletegu;lapsed koju tegelikult;kodus vanaemal aeg;üksainuke kord elus;tänab koostöö tartu;sead suur sigala;söandan soovitada päevikut
granaadi 50 40;plahvatab plõksu kuulsin;üldiselt kindel lapsed;niukosina usaldusega seoses;hirmus asi ostsime;ütlesite vanemad oska;sotsiaalteadlane ülo vooglaid;tegutseb mõtte kaimutle;veerand tundi kaks
vaikselt kirjutada kirjuta;tundis korjas kuivatas;korralik toolid hobu;õppides targemaks õppides;tuhanded auto tea;lülitatud käsikirjad pandud;lepitust kooli direktori;saaremaale raudteed ehitama;kesk-aasias arvan kuskilt
sead küna kuskohal;varakult lahti tuuakse;juukseid arvasin mittesüsteemsed;no jutt vanaisa;niuke asi võimalus;varem parem inimene;imestus imestab suudad;näe vaata töötaja;keedeti tähendab hool
kiht kihti kits;oligi nähtudes granaati;tõmmata kooli visata;hirmus asi juhtuda;asjad inimene peaga;niukesed arutasime natuke;lepitaja georg friedrich;õppida varem maailm;vaadake käsi käib
tegelikult vaja kindlasti;ookeani kanti kuskile;vanavanemate tähendus roll;võttis erilistel polent;otsese imetalu rajada;häbiväärne vanaema töökas;igatsust saladustesse võtab;täitsa selge õlletegu;tõsiselt võtab räägi
lood tähendus tähendus;ütles no jälgige;täpsus kujundada vodo;toiming valmistutakse kõikjal;niuksed redelid angedrialedelite;kutsusin vaatama talu;joont linnuke vanemad;hinge spetsiaalselt sätitakse;süsteem süsteem funktsioneerib
vajuma lagi no;räägivad lastele vaata;tead hirmus asi;100 ameerika president;varem parem inimene;jälgige käärimine lõppema;ilusti söönud istusin;no näiteks kuressaares;metsik lugu lihtsalt
arvan vanaisa pedagoogilist;detailides käsi tervikut;oskasid saavutust hinnata;süsteem süsteem funktsioneerib;ligadi-logadi arvan asjad;abistada vate ükski;arutas-arutas vaatas kiitma;juhtus sellide uskumatu;no õnnestus õue
sooviksime lapsele õnne;satub tasapisi silma;juhtumit tööd hambad;määral usutakse usaldatakse;nisul rajale saigen;särk õhtul seljas;tähtis ühtegi halba;moodi pandi rootsi;lihtsalt tea no
ideolooge tähtis mutt;kiviaia talu suur;totalitaarses ühiskonnas ongi;innustada julgustada abistada;asja no toppisin;chipi pääst lihtsalt;lõpetanud töödel vedasin;täpselt niuke hirmus;näiteks söandan soovitada
videviku ajal jutustati;põlema külas professor;õpi sealhulgas produkt;kuressaares kaks külaks;näiteks ütlen 10;ümbritsevat inimesi keskkonda;oledki suureks kasvanud;üksainuke kord elus;niuke sõnana sobib
tegutsemist rida juhtumeid;tähendus tekib peas;kalad ilusti riputatud;värske särk õhtul;asi tekkis tekkis;und naabripoisiga oomikrosid;luurajad avastasid vara;koju jälle hobusega;tähtis tegevusi neli-viis
tea kivisõjas inimesed;tööprodukt tegijat õpi;lõpuks süttib kruttima;sülitas ütles bene;käikiga ikke unustamatu;anna naha elu;jahvatatakse suur ettevalmistus;vanaisa ütles no;tundi kaks tundi
kahe maja ehitatud;suitsu mõtlen lahti;hommikul eksam tikud;tekiks arvan vanaisa;totalitaarses ühiskonnas ongi;lehtede vana vaatanud;vanaema peitis leidnud;pomme saaremaal näiteks;kulus arvan oluline
kodumaad armastama rääkisite;detaile arvab asi;heinaajaks tähtsamatel puhkudel;raisata tiku is;kaalunud imestus imestab;ammu ootasin ükskord;ajal õlu korrast;õigel ajal otsiti;keerati p-tähe moodi
vihaga juht asja;jürientalilt kitarrikvartett lepitaja;kesk-aasias arvan kuskilt;vanades arutas-arutas vaatas;tulemus tulemus kestab;huvitav asi lõunat;kivisõjas inimesed terve;hool tähelepanelikkus täpsus;valmistada ütleb ligadi-logadi
osa tegijate vanaisa;tubli poiss vaatame;tervik detailides käsi;korras no hoiak;asju looming inimest;mehel korralik toolid;plahvatab aega mõtelda;nimel svipsis 100;ligadi-logadi arvan asjad
vaata tegutseb mõtte;minemist vaatas pilvi;tähtis eetika nuputasin;tingitud kahjuks esineb;võimatu printsiibis võimalik;lõppude lõpuks oledki;lülitatud powerpoint lülitatud;samamoodi väga-väga detaile;raadioteater 2008 
raisata tiku is;peitu lõpuks süttib;teras keedeti tähendab;uues katastroof anna;paneb hindeid aeg;inimene uurib maailma;tohutult terve päeva;tööd niuksed tähtsad;käisime värki vaatamas
paneb hindeid aeg;kihti kits meestele;otsin pragu õues;leidsin kiviaia granaadi;aeg huvitav inimene;magama naabripoisiga vaatasime;mehel korralik toolid;näiteks söandan soovitada;täna eriline õhtu
plahvatab plõksu kuulsin;selgus raudtee valesse;peedipõllu suurte lehtede;roll ühiskonnas arvates;võimaldada inimesel asi;seisma piibu poe;intuitsiooni oluline tegutses;rehealune kaev mõistan;ühtegi räägi käsud-keelud
ütlen 10 -le;kaunad leedripuuokste värske;põrandal parkettpõrandad tegemisel;kork vindiga kork;laudo hea tulemus;saigen sohu viia;kuuled jääb terve;näiteks ütlen 10;aeg asja no
saaremaal tuntud sepp;tunnetame ümbritsevat inimesi;raamatus kirjas päeval;selge õlletegu saaremaal;saavutus oskasid saavutust;panin panin parajasti;ostsime tundus meeldivat;peegli vaatab kivist;tahab võtta no
tubakas meest tubakat;koha kunagisi alko;eriliselt kaalunud imestus;keelatud looming lakkab;karistaja rahuldust jest;koju tegelikult vaja;eriline õhtu arvutid;vanaisa naabripoisiga niuksed;juht asja kohustus
seeliku last ema;usub usaldab tõsiselt;tähtsamad tunnetus inimene;direktori saavutati vanaisa;viskad jälle heidad;tahad teostuda vanas;hästi näiteks heinamaal;ütleb ligadi-logadi arvan;arutas-arutas vaatas kiitma
pääst lihtsalt kaasa;haridust kuulnudki intuitsiooni;haiged kael valutas;hoiak vanasti kahju;täitsa vale arvan;sülitas ütles bene;ümbertegemisele ükski vikati;parkettpõrandad tegemisel vanavanaisa;käsud-keelud asi tekkis
soovitada päevikut päeviku;kasvatamine vikati valmistamine;jagunenud tavaliselt põhjuseks;sunni survemeetodil huvi;targemaks subjekti areng;rääkis viie peaga;sõna toetus söandan;kole teada missioonid;no 20 sõrm
lihtsalt kordagi aeg;keelatud looming lakkab;veerand tundi kaks;seisa ühesõnaga selgitataks;karku vaatama vaatab;vaatasin asi leidsin;linnuse vahi linna;videvikupidamisele kursis teadsid;räägi käsud-keelud asi
isaisa kindel paik;ainetel ööülikool tänab;tegelikult ajendas loomasüsteemi;kadakaoksi õletad kasvatatakse;intuitsiooni oluline tegutses;palved mõtelge tuttavatest;arutasime mees kehtestab;lapse töö tööprodukt;täpne vastasel head
totalitaarses ühiskonnas ongi;tähtsad sündmused valmistusid;keerati p-tähe moodi;-le liialdasin no;tead hirmus asi;tsiviiltulema kuskile vaikse;lehtede vana vaatanud;küla kelmiküla sajandite;vanemad räägivad lapsega
kindlasti täitsa vale;toolid hobu toome;kujuta pilti vasak;palveraamatu luges tükk;aeg asja no;etapp järgneb kõne;tabas hästi sigaduse;ohvitser puid saavutama;mittena veerand tundi
vasakul joont linnuke;paistab lapsele naha;tagajärgede lasi lendal;kivisõjaks tõsiseks sõjaks;inimene südamest usub;mismoodi tekkis tavaliselt;õnnelikud nooremad põlvkonnad;ümbertegemisele ükski vikati;imestad tubli tüdruk
sündmus aastal tööd;võtme kapiitlisaali kahjuks;asi lõunat eino;õige paljud asjad;areneb üldse esimene;natuke kõrgendatud toonil;keedeti tähendab hool;kooli direktori saavutati;leppida olegi suure
tundus lõpmata hulk;magama und naabripoisiga;õnnestus õue süda;puid saavutama valmistusime;imestab suudad abja;tormama arvasime turvaline;jälle heidad kivi;püsti toksisin kalad;juukseid arvasin mittesüsteemsed
jagunes linnusesse linnuse;innustab sooviksime lapsele;juukselise niukseid kuskilt;pikkune puuvarrastega varre;tohman seisab paigal;tagusin kiviga lauatüki;naabripoisiga vaatasime õhtul;kahurikuuli panid lõkkesse;lõppude lõpuks oledki
jest elab sedalaadi;asja vanades arutas-arutas;üldse enesestmõistetav rääkidavat;tavaliselt põhjuseks poiste;heitma pragu otsima;vajuma lagi no;söandan soovitada päevikut;raiusin lepaoksad suured;suur agana vaatas
õppides targemaks õppides;võtta niitmine käis;söandan soovitada päevikut;haridust kuulnudki intuitsiooni;niideta asju vaata;ööülikool tänab koostöö;autokasti imestad tubli;tammetorudest lambad sead;naha tegemine ongi
väikseid hunnikuid kutsutaks;silm teritud annab;veemuusika ainetel ööülikool;no näiteks kuressaares;koju tegelikult vaja;jõulukingiks parajasti salaja;10 -le liialdasin;kõikeks praht öelnud;mõnigi aeg ükskord
sepp ala hea;paneb küünla põlema;valge videviku videviku;asi näed kuuled;kole tead hirmus;lapsepõlvest mäletan ütlema;aitab röövikid magama;usu tugevad juured;enamasti võeti mõnigi
nuputasin kergemini paremini;anna naha elu;pühalik toiming valmistutakse;ligadi-logadi arvan asjad;tooma jätab seisma;sotsiaalteadlane ülo vooglaid;rull arvan suurel;pikk maitsesime üht-teist;üldse võtsime jälle
sõnana sobib tähtis;puhtaks pesnud ilusti;funktsioon rohkemal ruumi;kujunebki inimene kujuneb;alge lähtekoht koht;tõsiselt võtab inimene;põlema tõi palveraamatu;mõisa pull parajas;p-tähe moodi pandi
võtta niitmine käis;varajases lapseeas vanaisa;ehitatud kõva laiali;imestab suudad abja;anda no näiteks;kaasa näitab julgustab;käega hoia tini;koha päeval koht;selged muutub sõltub
põhimõtteliselt suur vanematel;saladustesse võtab kaasa;täitsa vale arvan;pull parajas tasapisi;tähtsus huvitav asi;asju võttis keelne;valmis vaatas uuris;saarel metsik lugu;50 40 sentimeetri
tapid kehvasti logisev;lapsi vanemad üldiselt;areng loomingu funktsioon;jest elab sedalaadi;täpne vastasel head;tähtis ohvitser puid;poisi jälle ellu;üliõpilastele ehitanud niukse;no hoiak oluline
kodus vanaemal aeg;käituvad selge pilt;professor ülo vooglaid;parema võtma muretseti;tikku hommikul eksam;kodumaad armastama rääkisite;pühalik toiming valmistutakse;näiteks albumit päevikuid;luua suuda põhimõtteliselt
tuuakse kadakaoksi õletad;silm vanematel tavaliselt;direktori saavutati vanaisa;karistaja rahuldust jest;kinni vaatasin asi;aidad rehealune kaev;paneb küünla põlema;nuputasin kergemini paremini;näe vaata töötaja
linnaseid jahvatatakse suur;olukord kala soolamaksele;teadsid videviku pidamisel;jättis vanaisa võttis;asju kive hirmsa;juured ütelda sõbrad;tartu ülikooli eetikakeskust;lendal jutustada tagajärg;no heategu arutada
külas professor ülo;tänased taevaisa poisi;keedetega melga aeg;valutab lõpuks jälle;innustada julgustada abistada;rüksn pahna küla;öeldakse taine põhupeapuupea;kuulasin kuskilt kõlast;40 sentimeetri pikkune
näha ravitaimede tundis;suhtlemise vahetu kogemuse;ootasin ükskord kasvavad;teki karistaja rahuldust;uskumatu asi sõda;suur ettevalmistus tähtis;halba sõna päeva;valmistusime kivisõjaks tõsiseks;õige piibu no
asi nõuab keskendumist;paneb hindeid aeg;käsitlused kõikeks praht;eesmise jätad vastutada;auto tea tundus;suur sigala valmis;teadnud täpselt viimane;istusin sepikoja paku;ümbritsevat inimesi keskkonda
varajases lapseeas vanaisa;püsti toksisin kalad;kohtunud üldse hülgeti;naela pika toika;vanaemal aeg asja;nimel svipsis 100;tea tundus lõpmata;kriik vasakul joont;nimel svipsis 100
tuletab meelde aeg;nähtavasti heinakogumine väikseid;hästi sigaduse õnnetus;teritama silma kirjutama;magama ilmselt suma;poiss vaatame tiivad;julgustada abistada vate;käske käratsemist siukseid;täpsus kujundada vodo
vahetu kaemuse meetoditega;palveraamatu luges tükk;kuuled jääb terve;sageli üliõpilastele ehitanud;toolid hobu toome;tohutult terve päeva;ülo vooglaid räägib;naabripoisiga vaatasime õhtul;piibu ajal asi
vanaisa vanaema suust;toppisin piibu ilusti;külas sotsiaalteadlane ülo;raudteetammid kopad tõmbasid;selge pilt ilm;käisime kahekesi saaremaal;muutuvad silmis väärtuseks;ootasin ükskord kasvavad;väikse lapse töö
keelad lubas lubatud;mõtled juhtuda pold;sütik plahvatab plõksu;anda no näiteks;hea meister oskas;kuulas helimiselt kõlas;sigala valmis kuu;eriline õhtu arvutid;kutsusin vaatama talu
keelu seisab paigal;tähtis asi lapsel;paljaste kätega tohi;nähtavasti inimene natuke;tervik süsteem süsteem;peaga oska luua;chipi pääst lihtsalt;paljaste kätega tohi;pahna küla kelmiküla
pandi rootsi teras;laudad aidad rehealune;tervik tervik süsteem;terve päeva võimalikuks;luua kujundit teo;näiteks söandan soovitada;vaja asi vahetati;vaata võidelda võitlevad;annab vanemaid õpetada
ongi eneserahuldamine lapsel;päev pikk maitsesime;tüdruk tubli poiss;vanaisa vanaema suust;aitas aru vaata;jälle hobusega uskunud;väike märkmepaberiga pange;korjas kuivatas natuke;järsku saaremaale raudteed
sohu viia mõnigi;niuksed masuuritatud tahtsid;tõrjude suuda proovida;lapsega kasvatamine vikati;kindel paik kants;täpselt viimane kord;koju tegelikult vaja;mees kehtestab mismoodi;mees kehtestab mismoodi
täis algus raske;poisid leiavad granaadi;eksitus vahetada eksimatult;õpikoda sepikoda trepikoda;habe halliks hoiak;ronime ronime põrandat;vanemad üldiselt kindel;-le liialdasin no;mõista tähtis üldse
kaasa arvatud niukseid;vaatas kiitma selgus;silma kirjutama nähtavasti;koju jälle hobusega;vaata tagasironi otsin;panime maal linnariided;talu suur elamishoone;looming lakkab arenkal;vajuma lagi no
õppida varem maailm;loomingule tõkked sead;pandud vanaema peitis;tekkima pahameel kasvab;pilti vasak ikke;toksisin jõudsin võeti;hommikul varakult lahti;sõbrad kodumaad armastama;tea lapsed koju
põlema panna no;vanemad räägivad lapsega;pikkune puuvarrastega varre;annab vanemaid õpetada;asi halb lapsed;vedas rannastasin kastide;hunnikuid kutsutaks saaremaal;inimene mullegi paistma;lauda kahe maja
anna naha elu;tegutses lugu meelde;nooremad põlvkonnad tea;saarele saarel metsik;tegu tuju paar;mõteldes kogemust mõtestades;hea tulemus suve;valge videviku videviku;tegelikult vaja kindlasti
uurib maailma vahetu;muretseti piiburauad topitakse;juhtunud juhtunud oska;niukene pehme raudes;tikutikud niuke defitsiit;asi korras üldse;ronisime paati lõhki;lubatud lubatud keelatud;no nõidumine pühalik
pisikesest öeldakse no;nuusutasime tubakat tubakat;pehme raudes taoti;õppimise osa koolis;eino aeg tahes;ajal otsiti lepitust;pedagoogilist haridust kuulnudki;otsest päikest päikseloojang;arutada mõtelda parem
heategu arutada mõtelda;töö väikse lapse;kadakaoksi õletad kasvatatakse;president suhtumise vahe;ütles bene värk;magab vaikselt kirjutada;tähtis ohvitser puid;haridust kuulnudki intuitsiooni;tubli poiss vaatame
tundus meeldivat nuusutasime;tahad soovid tööd;kehvasti vahetevahel huvitav;sajandite vaenusel jagunenud;aeg niuke sunni;meestele poisist asja;aeg kirjutaja kirjutad;põietikud isiklikud tikud;pani teadsin täpselt
saamatuks rumalaks laisaks;kuskile öelge kohtunud;süsteemseid analüüse järeldusi;niuksed redelid angedrialedelite;asja kohustus sundus;ostsime tundus meeldivat;inimesi keskkonda kõiksugu;kindlasti täitsa vale;lapsed koju tegelikult
vastuolu vajalikud tüdrukud;luua üldse õnnelikud;võimalikuks vajalikuks lapselapsega;tervik detailides käsi;ütles no vaata;õnne eriti suurepärane;aidad rehealune kaev;tungisid vihaga juht;elust tõmmata jälle
kaks tundi õhtusöök;käsud-keelud asi tekkis;niitmine käis jõu;süsteemseid analüüse järeldusi;seisma piibu poe;nädalaga kisti käisime;täita põllutööl äestamine;võtsin kargu valmistada;piibu ütles no
