EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
turban füürer;vanaema kodu;ema esimene;siinkandis uuesti;reegel hull;pere lugu;laps segama;pere lugu;mõtlema inimene
õpetaja õppejõud;teadma kisa;alustama ema;eluaegne sidetöötaja;noorem noorem;vaatama ema;laps näitleja;ema rääkima;rakendama õe-vend
õpilane õpetaja;elu lavainimene;teatripidu ootama;mõtlema lavakunstikateeder;metall ideaal;ema tooma;arvama lapsuma;kooskasvamine lugu;jälle mõtlema
Sint õde;isa ema;näiteks Amanda;üldse tegelema;julgus filter;ema saade;haruharva laps;saatejuht Sten;Amanda võib-olla
Aurora Aleksandra;jääma kaks;vaatama ema;üldse meeldima;hull reegel;ema mulikult;laps oskama;ema inimene;lapsepõlv mäletama
õpetaja õpilane;elu hoidma;ema tütar;Venemaa käima;koduloom meetod;ema ütlema;laps viskama;näitleja Piret;inimene võib-olla
õpetama süsteem;laps vanaema;esimene laps;meeldima keemiaklass;filter maas;ema päriselt;ütlema laps;näiteks Amanda;ema-isa töö
muusika rütm;mälestus meenutama;vanem õde;sõbranna tegelikult;jumal tool;ema tugi;näitleja pere;lugu pere;vaatama igapäevane
si-us üleüldine;kursus maa;ootus teatrikool;vaatama lavakaaegne;vanem kodu;lugu pere;ema mulikult;näitleja pere;lapsepõlv küsima
õppejõud järsku;sõber maja;ema rääkima;ülikooliaed ema;kell kodu;ema nägema;ema seisukohalt;Laura vaatama;rääkima mõtlema
mõtlema lavakunstikateeder;teadma suur;Amanda Hermine;kõrgnohk järjest;moment otsustama;tütar ema;näitleja laps;ütlema Amanda;võib-olla suurem
Tamme gümnaasium;maja elama;keskkool toetama;tegelikult jutuajamine;defitsiit kodu;teatar ema;ema õpetaja;vaatama ema;meeldima võib-olla
lõpetama gümnaasium;asi ema;lugu aitama;Tartu raekoda;inimene andma;agar ema;ema inimene;jälle ema;võib-olla vaatama
