EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
kauntserling Lacing;nii-öelda kõlamaaling;rääkima eesti;süvitsi tegelema;standard Average;rääkima eesti;rääkima eesti;keel mõtlemine;tüüpiline Indo-Euroopa
kirjakeel Johannes;ütlema keeleteadus;eurooplane keel;kopsud-maks üldmõiste;mall muster;ütlema eesti;näiteks eesti;rääkima eesti;Lääne-Euroopa keel
standard Average;meelepea ütlemine;tüüpiline Indo-Euroopa;tugevasti enda-Euroopa;näiteks ese;huvitav eesti;otsekohe eesti;keel vaatama;tegelema püüdma
ebamäärane üldnimetus;täislaensõna indoeuroopa;näiteks indoeuroopa;kriipsutama tegelikult;võimalus näiteks;niiet eesti;ütlema eesti;võtma keel;nimetama sõna
Average European;keelefilosoof Benzo;õppima rääkima;teisejärguliselt keelevorm;sodi body;teadma eesti;niiet eesti;keel rääkima;võib-olla konkreetsem
Johannes Aavik;tühjastihjane kõnelema;huvitav eesti;vaatama eluaeg;muutus näiteks;edukalt eesti;arvama eesti;keel näiteks;tugevasti enda-Euroopa
indoeuroopa mõju;ütlema nina;rääkima internet;ebamäärane asi;tundma termin;asi eesti;eurooplane eesti;näiteks keel;ainuke Lääne-Euroopa
salakeel släng;mõjutama eripärane;eestlane rääkima;hästi meeldima;komponent mõte;näiteks eesti;teadma eesti;ütlema eesti;enda-Euroopa keel
komponent mõte;mininäidend kirjeldama;indoeuroopa keel;ebamäärane üldnimetus;reaalne asi;rääkima eestlane;asi eesti;rääkima eestlane;mõtlema keel
keelealaväärsund no;erinev asi;keel eriline;kopsud-maks veekogu;fooniline komponent;eesti keel;toimuma eesti;näiteks eesti;sobima nii-öelda
lõpp tänapäev;nii-öelda metafoor;Indo-Euroopa keel;risti-põiki käima;nimetama standard;arvama eesti;lugema eesti;keeleteadlane ütlema;teatud oluline
lõuna Endijatamili;väljendama sõnapaar;painutama Indo-Euroopa;ebamäärasus sisaldama;näiteks sõna;no Eesti;huvitav eesti;keel ütlema;tegelikult võimalik
kõneorgan žest;tugevasti enda-Euroopa;keel huvitav;ütlema puumoodi;näiteks tooma;lugema eesti;vanem eesti;eestlane rääkima;no Eesti
võetiline Oki;mõtlemine omapära;näiteks eesti;ütlema piimatoode;võimalus nii-öelda;Eesti eriti;hea eesti;keel võrdlema;tahes-tahtma keel
võib-olla prostoi;fooniline tähendama;eurooplane eesti;potid-pann eesti;kolm punkt;hea eesti;meel eesti;keel tegelikult;rääkima võimalikult
