EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Paresse Anniend;Tema ülesannete;tutvust Vietnami-Kambodža;populaarseks õukonnas;mang int;rahvaste muusikakultuurid;klassikaliseks Birma;13 sajandil
lülitatud intermeediumid;Trummide helikõrgust;Kagu-Aasias tuntud;Kambodža klassikalises;int artiklis;Kambodža klassikalises;Birmas Praegu;nõukogude Tšehhi
tantsus jäljendatakse;elanike esivanemad;Muusika kõlab;tantsukoolid asutati;kindel tekst;Birmas Praegu;rahvaste muusikakultuurid;sajandisse 15
hõlstis kolm;meloodiaid Ja;bambus käristid;rahvast õpetada;number lihtsalt;Kagu-Aasia maadest;Laose muusikaga;37 põhinati
mitusada rahvalaulude;dekongid Patwandy;emotsionaalset seisundit;vallutasid siiami;Need latid;Birma kunstiliigiks;Kagu-Aasia maadest;12 aastat
Süžeed ammutati;järeltulija Bodempaia;elanike esivanemad;jutustatakse maailma;näiteks number;tingimuste kultuuriga;Birma teatri;12 veebruaril
tegutsevad Õpinguid;meenutab varieteed;kuulnud geograafilisele;aega tänaval;publikule head;ksülofoni diakongide;Täna muusikareisiga;muusikas jõudsid
ansambel peavy;numbrit kannab;Selleks budism;nuku küllaltki;vain kuulus;Indoneesiast kutsutakse;tutvust Vietnami-Kambodža;ilmus Hiina
Varjude teater;Natveed kuulemegi;tuntakse seitsmeastmelist;Õpinguid alustatakse;võimalikult näiteks;võõramaalasele enam-vähem;tantsu Ching;aeg-ajalt katkestasid
nimetus Birma;rahvaste muusikakultuurid;tantsida tantsijat;Birma nukuteater;etenduses Need;budism kohaneb;kuninganna Muusikamaagia;seitsmeteistkümnendal sajandil
õilsad näitlejad;jõudsid Indo-Hiinasse;Birmas tuntakse;armastust patriotism;tähtsamaks komponendiks;maade rahvaste;Pakoodi maa;trummidel mängijad
Need latid;Muusikamaagia rajajaks;jõudsid Indo-Hiinasse;Kagu-Aasias tuntud;muutmise ootamatult;maago külasid;pärit Indoneesiast;jutustavad tantsijad
käskijanna käskijanna;Üheksandaks sajandiks;kauneid nimesid;Chara nime;back Sealt;tantsu Ching;Birmas tuntakse;võõramaalasele enam-vähem
Paljud ostavad;Seetõttu Patwaingil;maailma loomisest;templid Pakoodid;abinate Nende;varieteed kabareed;laulustiil Jondajaatidži;teada pill
Muudate kujutati;saateks tantsule;iidsete austamisobjektide;flööt Joey;head Praegu;35 muusikut;firma muusika;veebruaril talupojapäev
programm lõbus;back Sealt;instrumentaalansamblite tüübid;pühakute bodhisattva;printsess neli;helikõrgust reguleeritakse;jõudsid Indo-Hiinasse;näitlejad 19
olendid Sellele;kolonel A;eelmainitud löökriistade;tutvust Vietnami-Kambodža;registri muutmise;geograafilisele lähedusele;Euroopa viiul;naerda valitsusele
inglise kolonel;põhiliselt organisatsioonilise;küllaltki primitiivne;usku Selleks;saadab tavaliselt;trummist Need;rahvalauludest Tantsunumbreid;kujutatud 37
külaelanikud seisid;maa lasku;põhjust siinses;neli ministrit;annavad tunnistust;Tai Laose;laulu-tantsuteatrietenduste Natvee;15 sajandil
vii Kibuna;leiab väljenduse;Natveed kuulemegi;pöörduti laulu;ongi patving;mütoloogiast ajaloost;mong Paktuur;Hiina õukonda
ootamatult aktsendid;elukombeid reisida;improviseerida teksti;Oli täpselt;vain etenduses;maailma loomisest;Hiina kroonikas;katkestavad aeg-ajalt
Esimesed meenutused;Sain vannikompositsioonid;lõuna- Birmas;Nate märkimata;mängitakse osi;Nibatkongidel puudus;Buda kuju;vaadata inimesed
primitiivne Kaks;Višnu kehastus;Muusikamaagia rajajaks;sajandil arenema;variantide hulgal;musitseerimisega ruumis;Tai Laose;teada Igal
kõlavad passaažid;Birma dramaturgidele;aeg-ajalt trummisoolod;ksülofoni diakongide;antud viisile;rituaal eranditult;Jamiimikale võõramaalasele;kuuluvat 11
õhtupäikeses Muudate;Peale natile;elukombeid reisida;vun väike;vorme Firma;meenutab varieteed;bambus käristid;õukonnas jälitasid
Tantsijatel põlevad;kasutatakse klist;fikseeritud helikõrgusega;Jassorikse Tore;reaalset seisundit;paljud templid;kongi lüüakse;Kuigi Nibatkongidel
painutatud paati;usku Selleks;Kuid teada;Sotsiid Nüüd;vastastikune tegevus;tuntakse bambuse;tingimuste kultuuriga;vormidega 15
jõud mitmetunnine;budismi nati;ilmusid lavale;Kostüümid grimm;onsain mainis;märge Hiina;Camportšea klassikalist;nimesid näiteks
Kompositsioon kestab;tütarlapsele armugadetsevad;kultuuriga Kõrvuti;näinud õigemini;näiteks esitaja;3000 aastat;Veel traditsioonilise;kestavad küllalt
meediumide deklaratsioonist;muutuda elanud;häälestuse Kompositsioon;Paljud ostavad;au annavad;üsnagi erinevad;24-st plaadist;Kui 1767
nõukogude Tšehhi;Täna muusikareisiga;Birma territooriumil;kindlas järjekorras;osa etenduses;singuse valitsuse;seathakatest lugudest;18 sajandil
teatrivormi Need;treppidel põleb;Linnad külad;Hill näidend;erinevad näiteks;Mambudes ksülofon;jõe orgu;pat kombinatsioon
vahetada Genud;lõhnaduši osaliseks;kasutatava trumminime;pantheonis kuningat;meenutab varieteed;meerida camputsia;mäena Kuueteistkümnendat;kallatakse 11
Avapuhkpillidest tuntakse;India eeposes;Siis elasid;terava sotsiaalse;vormiks virmas;firma traditsioonilisest;trummidel mängijad;ostavad turult
minevikku Viljakus;levinud lõuna-;käsitsemise tehnika;teatri Kaasa;kolmas aste;13 keelt;mütoloogiast ajaloost;Birma keeles
paljus tingitud;pat Jon;Väliselt meenutab;jõudsid Indo-Hiinasse;ühtset usku;väljavalitute kõrvu;siidist nailonist;märge Hiina
firma traditsioonilisest;Stiili Nimetagem;tänase päevani;vii Kibuna;Printside tants;inimeste Linnad;põhinesid Rama;Kuid teada
kolonisaatorite kuulutati;Eelmengus jutustatakse;süsi eeliselt;taldrikutest jama;programm lõbus;harf No;teispoolsest maailmast;mõju seitsmeteistkümnendal
Printsi tagasitulek;reaalset seisundit;rahvuslikke vorme;Etendused kujutavad;uus aasta;rahvast õpetada;1000 Pakoodi;tekkis 18
üsnagi erinevad;juut toodi;pantomiim mõttes;Esimeseks kirjutatud;terve etenduse;Samuti mango;13 keelt;vaimude kultus
Viimasel ajal;kuningas india;Irawadi jõe;jutustaja laulja;tegelaste parting;riisimassihulgaga mätsitakse;sajandil Repertuaar;Etendused kujutavad
aega tänaval;Kuid muusikalinäitlejate;Ühes trummist;õieti asju;printsid printsess;flööti Blueid;Kuid muusikalinäitlejate;aastal 802
vastavad ametimehed;nukutrupi Viimasel;näinud õigemini;Sellele järgneb;passaaz toob;naised Lugu;rahvalaulude luuleteksti;päev 12
huumori terava;orkestrit Valizard;meenutab Camportšea;tantsida tantsijat;On laptemis;Laulu näiteks;Orkestri põhipilliks;suru budism
Birma rahvas;kuulda pillimehed;valatakse ülelõhnaveega;Pakoodi maa;kuningas aru;kolonisaatorite kuulutati;ajaloost Kostüümid;Tšehhi Saksa
laiade rahvahulkadega;säilis Natide;mõjul uus;Hualeco kellukesed;kombe toimu;Väga populaarsed;meloodiaid Ja;13 keelt
jälitasid väheste;kunstiliigiks Etendused;Birma nimetus;pantomiimi laulu;nukuteatrite asja;19 sajandi;inimeste hinged;meenutab Camportšea
tavaliselt terve;näiteks Docati;jala kõrgust;Rahva Ühtsuse;seitset abi;põhjal sündisid;tantse Poola;usku Selleks
kuulame muusikat;Šveitsi con;membraani Seetõttu;orkestrit Valizard;väljendab kindlat;inimeste hinged;Kõige tähtsam;kuningriigi loomisest
vaade elule;soolopilliks kõlavast;Nende funktsioonid;puupulgakestega Samuti;improviseerida teksti;kunstiliik jälle;Indoneesiast Meenutagem;huvitava värvika
