EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Jean-Claude Junckeri;Liidu eesistujamaa;peaminister Junckeri;Ülenurme lennuväljal;saadavatest summadest;kriisi Eesti;täna Brüsselist;summadest ütles
Tallinna lennujaam;Brüssel Mida;juuni olulisematest;kindlasti 23;igav usun;Tallinna valimised;hommikutundideni Euroopa;kontsert Suure-Jaani
heliloojate vendade;signaali Euroopa;euroliidu liidrid;perioodi 2007;näiteks vaja;euroliidu liidrid;Junckeri sõnul;Junckeri sõnul
tähendab eelarve;piisav Sotsiaaldemokraatide;Talve Brüsselisse;toimub Eestis;positiivse signaali;Brüsselist kinnituse;Eesti Raadio;toimub öösel
Teiseks mõistlik;kontekstis Beslaani;Suurbritannia Keegi;redeli pannakse;tulemust saavutada;aktsiaseltsilt Tallinna;juuni Päevakaja;Eesti riik
summadest ütles;suursaadikuid konsuleid;Ida-Euroopa maad;Aga kontekstis;valitsus head;signaali Euroopa;kriisi Eesti;Suure-Jaani muusikafestivalil
peasekretär Riina;Majanduskasvu tööhõivet;juubel natukene;leiavad leppe;head tahet;Liidu rahakasutus;Euroopa Liit;jätkab Suure-Jaani
Pärnus Me;kasutama Kui;sügavasse kriisi;näiteks samamoodi;avata Ratifitseerimine;Viis Ida-Euroopa;Blair Küsimus;juunil Suure-Jaani
Ratifitseerimine jätkuma;jäid grupijuhi;puid Eesti;Moskvas Kabi;homme ilm;Liidu eesistujamaa;Nüüd jutujärjega;uudistele Suure-Jaani
mõttes kindlasti;miinimumpalgaga leiab;Eestis tulevikus;riigis puudub;uuem eksponaat;Kesk-Eesti maanaisteseltside;Suure-Jaanilinnapea Ülo;Suure-Jaani muusikapäevadel
