EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
broadcast System;enamus telejaamu;internetikasutaja nädalas;näited teisigi;broadcast System;Siit Eesti;CBS tuua;ülemiselt korruselt
CBS elab;hädavajaliku reklaamitulu;vaatab internetikasutaja;System lühidalt;meelitab head;Eesti vaadates;lühidalt CBS;vanad uudised
mõttelõng jõudsid;lühidalt CBS;internet Mõne;vaatab internetikasutaja;arvatud koduses;vaadates USA;internet Mõne;õigem öelda
DVD-plaadil tüüpiline;tüüpiline internetisurfaja;aega telekat;telejaamale hädavajaliku;kanda suhteliselt;USA asub;uudised DVD-plaadil;parajasti aega
Surfojuna ööpäevas;omavad meelelahutuslikku;internetis surfamine;See suuremaid;head Pigem;Kuigi uudised;Tere eetris;USA suur
tüüpiline internetisurfaja;otsustas CBS;osa telekajastus;Tere eetris;eetris portaal;USA suur;telejaama ülemiselt;reklaamitulu Kogu
analüüsi põhjal;broadcast System;vähem telekat;meenub blondi;head halba;vaadata uudised;paar telejaamale;meediatarbimise tavad
enamus telejaamu;paar telejaamale;internet süüdlane;Amazoni Loogiliselt;uut uuemat;vähemate riikide;USA suur;See mees
teekraavis See;CBS tuua;lühidalt CBS;Surfojuna ööpäevas;internet tasku;Tänase kommentaari;telejaamale hädavajaliku;internetisurfaja osta
Kolumbia broadcast;reklaamitulu Paraku;tüüpiline internetisurfaja;vanu uudiseid;kommentaari esitab;uudised esmalt;vaadata uudised;300 krooni
