EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Jonathan Schwartz;papadopolous arvuti;Toomas Watson;sarnase noodikomandöri;omavate funktsioonide;nägema Uus-Meremaa;maailmavajadusi teenindavaid;Mõtle suurelt;IBM-i kunagiselt
otsingumootorid Google'it;ohvitser maa;peaminister Robert;IBM-i kunagiselt;kontrolli oleva;arendades maailma;maailmale pakkumas;arvutist Näete;mõtelge IT-infrastruktuuri
nägema Uus-Meremaa;arvuti Nimelt;Robert muldoon;Möödunud sajandi;definitsiooni arvutiks;suured ettevõtmised;nägema Uus-Meremaa;Maiklusestamisid tehnoloogia;võib-olla väljaütlemises
väikese startup;Suured Google;viiest arvutist;arvutivajadusele Seda;arvuti defineerimine;suured mõtted;Uus-Meremaa peaminister;IBM-i kunagiselt;ettevõtmised normaalse
raudvara arengutempo;Toomas Watson;väikese saareriigi;Toomas vaatsonilt;ongi arvuti;suuri välislaene;suured ettevõtmised;pealkirjaks Mõtle;maailmas viis
suured mõtted;mõtlemise suurusele;mõtlemise suurusele;positiivsed Umbes;suureks arvutiks;maailmavajadusi teenindavaid;maailma kogemise;suurepäraselt Mõtlemisaines;hiljem Mõlemat
Google jahu;isiklik arvuti;Kristjan Port;võrreldes globaalset;eetris portaal;Uus-Meremaa peaminister;projekti pealkirjaks;portaal tehnoloogia;Möödunud sajandi
arvuti ülemaailmset;surnud väärtõlgendus;arvuteid maailmas;Teiseks nõndanimetatud;võimalus sobite;uuele nägemisele;tunnetust avardama;peadirektor Toomas;IP-nimelist arvutit
Mõtlemisaines pärineb;Jonathan Schwartz;Kujutage arvuti;algab vihjega;vii arvuti;võrreldes globaalset;Robert muldoon;Kreegi kommentaar;miljoni miljoni
muldoon julgustas;vastutav ohvitser;hirmud Robert;Mõtlemisaines pärineb;arvutid tekkivate;projekti pealkirjaks;maailmamainega ettevõtteks;kolmanda arvuti;sajandi seitsmekümnendatel
