EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Johann Burkharty;Eesti Ajaloomuuseum;näiteks ajaloomuuseumikogud;Ja suurgildi;loss ootab;muuseumikülastust Mis;kutsuda ajaloomuuseum;Suurgildimaja tegelikult;võib-olla pikemalt
arheoloogilised tööd;Ütleme sensatsioonilist;muuseumikülastust Mis;vaataks natukene;See projekt;kultuuripealinna tähtsündmusi;Tallinna linnaarhiivi;ajaloomuuseum Vestleme;kontserdiga nii-öelda
põhjarahvastel raske;keldriruum kasutada;sügaval olemegi;maja rekonstrueerimine;asi See;aasta koostöönäitused;uut püsinäitust;ajaloomuuseumikogud täienevad;baltisakslased 19
reformidele ütleme;tähendab Tallinna;mahukas uurimus;laiali põhimõtteliselt;programme viia;Tallinn Eesti;üritusi korraldati;teada 72021;enam-vähem sügaval
baltisakslased 19;nimelt keskaegne;sugugi muuseum;valla kontserdipaigana;uutidelt Need;loodetavasti külastajad;uuestisünni pidulikult;viimasesse saatesse;võib-olla mäletad
hoone avamispidustustega;algselt kildis;kelder täis;aastat Stockholmis;kaart autentne;viidi Müncheni;kultuuripealinna tähtsündmusi;Eestimaaelust 11000;võib-olla otse
üritusi korraldati;Vähemasti vaimsel;proovida eksperimentaalriumis;asutamisest 1363;mask hirmutav;ütleme ajaloo;hoonet külastada;majas ajaloo;11000 aasta
vääriks eksponeerimist;kuulunud suurkujule;Ja ekspositsiooniosa;vanade majade;ese arvates;turist Kiire;valla kontserdipaigana;Miks tänapäeval;tegelikkuses enam-vähem
teada 72021;relvakambris Ja;Jah põrandapind;juunil koostöös;ekspositsioonist On;püsiekspositsiooni pealkirjaks;avamispäeva soovitatakse;tegelikult arheoloogilised;kildis võib-olla
heas seisus;rahast Euroopa;keskküte katlamaja;inimesi kutsuda;avamine toimuma;üritusi korraldati;vanemad külastajad;muuseumile Burkhardi;külastajad võib-olla
