EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
Nets Estonia;Joachim Gauck;koostöökeskus Petseri;Pärdi autorikontsert;argument variandi;rahvusstaadioniks Tallinna;Tallinna Sadamale;Kesk-Euroopast liigub
paanid õppused;jagamaks nõuandeid;Eesti-Läti-Vene koostööprojektile;uuendatud staadionil;vastavalt argument;Eestis jaekaubanduse;Nüüd välisuudiste;sirutub Kesk-Euroopast
Probleeme analüüsitakse;kohtumises Tartu;harjutus Saaremaal;koostööprojektile Heritage;algatati detailplaneering;uuendatud staadionil;Kärdla Täna;investeerivad e-kaubandusse
alustas Prantsusmaa;Eesti-Läti-Vene koostööprojektile;väikeettevõtjatele spordist;tiheneb Eestis;regulaarselt andma;detailplaneering Kalevi;Kalev sõlminud;e-kaubanduse võimalusi
trend sektorites;ennelõunal sajab;Juhan Hepner;Venemaaga 93;ringilt vastab;ehitus Poola;Uudeberg laevade;suuda IT-insenerid
ametid ametkonnad;Liidu juhi;Eesti piirides;esimest korda;business teisalt;kiiresti Eestimaa;kolmapäeva 20;võib-olla tahab
võimaldama tantsupidusid;Eesti jaekaubanduse;Eesti filharmoonia;Korvpalliliiga NBA;tegelema vastavalt;Lääne-Eestist pilvisus;Rebane Eestis;päevakorras EXPO-le
loode läänetuul;kevadesse Parvlaevade;madalrõhkkond Baltimaade;elavatel Iisraelis;tekitades publiku;regioonis aastal;Estonia Probleeme;õhtust Kesk-Euroopast
kõlas muusika;punkti Rääkides;Mihkel Eller;rekordtasemel vahemikus;test jätku;võitis tšehh;Pärastlõunal Lääne-Eestist;kell 19
Pärdi muusikat;mõjutanud tööjõukulusid;staadionil Hommikul;hea võimaluse;operaator leitakse;rahastamine spordiseltsi;Venemaaga 93;kolmapäeva 20
