EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Revaališ võhend;Ja säilinud;klaverimuusikaharrastust Eestis;vanadest klaverimeistritest;andnud pargile;Estonia klaveriosatähtsust;Estonia klaverivabriku;Eesti klaverite;aastad 1655
õppis Tallinnas;Daci Eesti;Mozarti teost;teadmisi 1818;uhked See;Eesti Oscaritele;õppis Tallinnas;Eesti meistrilt;tähendab 50
asi üldse;muusikamuuseumis Peab;muusikamuuseumis Peab;Eesti peredes;uhked mees;saabus Tallinnasse;heliplaati eesti;Oscaritele Eesti;aastatel 1825
Positiive tähendab;1824 Falck;1969 Tallinna;Algusest tegeles;moment aitaks;rääkida eesti;Eesti kultuuripildi;160 klaverit;1783 ehitatud
Berliinis toimus;esitab Steini;tähendab kontsertklaverit;parunitele näiteks;lahkus summa;klavereid Aga;Eesti Oscaritele;universaalne pillimeister;Falck Eestile
kontsert Jah;klaverimeistri kerkiski;Tomson tööst;võttis konkurentide;ilmselt head;pianist Jörg;tahvel Klavereid;muusikaajakirjas Christoph;1709 esindatud
Falck tegevuse;Siis tuntud;unustati Itaalias;1818 avas;tase visa;riikliku konservatooriumi;muuseumis Norras;puhtalt eestlastest;Tomson tööst
esitas Johan;klaveriehitajate ühingult;klaveriehitajate ühingult;Tallinnas Jõks;autosid See;klaveriäris lahkus;itaalia muusikaajakirjas;Revalis klaverivabriku;Sellega tähistati
määral edendatud;klavereid Siis;klahvpilli nimeks;Astran astronoom;saavutada erilise;Falck Eestile;Eestisse suri;medishite muusikamuuseumi;teada 1695
tsentraliseerimine nägi;klaverinäituse korraldamisest;Brüsseli maailmanäitusel;Schteni 1783;vastav ku;muusikamuuseum Daci;Estonia Shipendale;See haamerklaver;esimesed nii-öelda
