keyphrase;score
aeg-ajalt Saksa laager;0.501
mõtlema Saksamaa sajand;0.4874
juhtuma 1900 kuuekümnes;0.4848
tähendama lugu saksa;0.4633
aeg 1900 seitsmekümnes;0.4581
saksa keel laulma;0.4512
ammu 1900 viiekümnes;0.4491
ükskord ammu 1900;0.4485
raadio aeg-ajalt Saksa;0.4467
Saksa laager Saksamaa;0.4352
raadiosaade Saksamaa 1931;0.4351
aeg saksa keel;0.4307
jõudma põgenema Saksamaa;0.4298
paraat 1900 seitsmekümnes;0.4289
Saksamaa sajand elama;0.4285
saksa laager suur;0.4275
tükk aeg saksa;0.4256
laager Saksamaa armas;0.4206
juht mõtlema Saksamaa;0.4177
maailm suurim kohvik;0.4172
Saksamaa 1931 nägema;0.417
1871 saksa ühinema;0.4168
laager moodi muusika;0.4142
sajand uus saksa;0.4132
esmalt mainima Saksamaa;0.4129
ajalooline piirkond teadma;0.4124
mainima Saksamaa esimene;0.4118
kümme tuhat Ida-Saksa;0.4109
rajama 1871 saksa;0.4105
hirm asenduma hiljem;0.4093
lähiajalugu juhtuma 1900;0.4072
Saksamaa armas naiivne;0.4066
mõtlema tajuma tollal;0.4064
tuhat Ida-Saksa elanik;0.4044
unustama sõda õudus;0.4034
kõlama Saksamaa Saksamaa;0.4026
aasta hiljem kasutama;0.4021
mängima raadio aeg-ajalt;0.4013
võib-olla doosem laager;0.4012
lugu saksa keel;0.4004
hiljem kasutama idee;0.4001
vaheldus kõlama Saksamaa;0.3968
maailm möödunud sajand;0.3958
1900 viiekümnes mängima;0.3954
raha Saksamaa voolama;0.3928
maailmasõda kaotama Saksamaa;0.3921
baar restoran kohvik;0.3915
kardigatsev mõtlema Euroopa;0.3898
legaalselt Lääne-Saksamaa novembrikuu;0.3894
tagantjärele mõtlema tajuma;0.3882
mõtlema Euroopa terve;0.3872
kohvik restoran kino;0.3872
lahe muusika aeg;0.3858
muusika aeg aeg;0.3854
esimene raadiosaade Saksamaa;0.3848
brandenbur ajalooline piirkond;0.3841
esinema Ida-Saksa televisioon;0.3837
ilmselt vastus küsimus;0.3828
kino restoran kohvik;0.3826
jälgima ammu kahekümnes;0.3822
moodi muusika laager;0.3818
jääma tagantjärele mõtlema;0.3805
käsi saksa laager;0.3797
põgenema Saksamaa pinski;0.3794
unustama lähiajalugu juhtuma;0.3788
näiteks 1953 aasta;0.3779
pidu terve maailm;0.3768
1900 kuuekümnes suur;0.3764
aastatuhat vana armas;0.3761
ometigi jääma võib-olla;0.3756
Saksamaa Saksamaa kõlama;0.3737
hiljem alustama Berliin;0.3731
kunagine linn glamuurne;0.3717
restoran kohvik ööklubi;0.3716
teater kino restoran;0.3715
saksa ühinema impeerium;0.3712
sotsiaalkindlustus süsteem vana;0.3706
Saksamaa pinski hotell;0.3703
12 sajand lõpupoole;0.3702
mälu jääma tagantjärele;0.3702
sõjaeelne aeg meenutav;0.3701
juhtuma kunagine kitsas;0.3688
aeg aeg 1900;0.3676
muutuma parem aasta;0.3666
Saksamaa nimekas kirjanik;0.3663
restoran pood kohvik;0.3656
saksa keel lahe;0.3649
tajuma tollal täiskasvanu;0.3647
valus sõjajärgne aasta;0.364
saksa likk suur;0.3627
sajand jõudma aastatuhat;0.3614
sajand lõpupoole riistama;0.3612
mõtlema ilmselt vastus;0.3609
rajama kõla saksa;0.3608
jääma võib-olla doosem;0.3605
vana armas laager;0.3599
algama esimene maailmasõda;0.3596
vana raamat panema;0.3589
väike veinipoog baar;0.3588
kino baar restoran;0.3581
seitsmekümnes käsi saksa;0.3574
Lääne-Saksamaa novembrikuu üheksas;0.357
esimene maailmasõda kaotama;0.3567
1900 seitsmekümnes kursustendam;0.3563
inimene unustama sõda;0.3561
elu küla laager;0.3559
kasutus sotsiaalkindlustus süsteem;0.355
laul salvestama 1923;0.3546
asuma jõulude-eelne aeg;0.353
uus vabrik Saksamaa;0.3525
päev esinema Ida-Saksa;0.3525
laulma aeg maailmaõudus;0.3524
ajal 1943 kirik;0.3505
elu käima maailm;0.3502
uus aastatuhat vana;0.3502
muusika laager juht;0.3502
aasta ajalugu omamoodi;0.3491
laenatud raha Saksamaa;0.349
õige õudus hirm;0.3485
Saksamaa katastroof lõppema;0.3481
eakas linn keskaeg;0.3478
sajand alistama Saksa;0.3478
keel laulma aeg;0.3473
ammu kahekümnes vaimustus;0.3469
euroop keskus näiteks;0.3464
hiljem kaastunne jõudma;0.3463
Saksamaa esimene riik;0.3459
kaotama Saksamaa valitsema;0.3456
piirkond rajama 1870;0.3454
Holsk 1912 aasta;0.345
veinipoog baar aasta;0.3449
Euroopa terve maailm;0.3446
ajalugu omamoodi uus;0.3445
uuem Berliin ilmselt;0.344
kodu tahtma elama;0.3438
aeg maailmaõudus hirm;0.3436
tohutu ümmargune euroop;0.3425
baar aasta kasvama;0.3423
päev hiljem alustama;0.342
tahtma juhtuma kunagine;0.342
kõla saksa likk;0.3414
Ida-Saksa elanik Austria;0.3412
toimuv jälgima ammu;0.3412
uus hoone tekkima;0.3409
elanik täitma Lääne-Saksa;0.3408
jääma vahest kolmveerand;0.3406
ajal tollane Preisimaa;0.3405
lapsepõlv mälu jääma;0.3404
laager juht mõtlema;0.3396
süstendama kunagine linn;0.3395
teadma ajalugu Friedrich;0.3387
Euroopa suurim kaubanduskeskus;0.3378
ümmargune euroop keskus;0.3377
esimene telepilt maailm;0.3373
huvi maailm toimuv;0.337
maailm toimuv ärkama;0.3369
esimene laul salvestama;0.3368
karm külm talv;0.3368
20 sajand algus;0.3368
sajand Berliin toimuv;0.3365
uus saksa valitseja;0.3363
nägema esimene telepilt;0.3359
Saksa tööline partei;0.3353
sajand elama kindel;0.3352
esimene hotell 1939;0.3347
parem aasta 1924;0.3345
kirik uuesti ehitama;0.3327
sõda jääma tohutu;0.3322
lääne-ja Ida-Berliin viimane;0.3305
jääma Lääne-Berliin viiekümnes;0.3305
tsoon aasta 1952;0.3304
näiteks paistma kõikjal;0.3289
mainima Berliin esmakordselt;0.3287
ilmselt leidma kuur;0.3283
aeg meenutav hoone;0.3283
jõudma kirjandus elama;0.328
stiilist Hitler ajastu;0.3265
ainus sõda elu;0.3259
kestma kaua uhke;0.3253
normaalne elu elama;0.3248
vahest kolmveerand hiigelsuur;0.3245
esimene Berliin ujumisbassein;0.3221
tunduma julge erisugune;0.3219
suutma uuesti elu;0.3214
tooma valgustusajastu Saksamaa;0.3206
süstend melk näiteks;0.3201
teadma 10 sajand;0.3195
1939 45 aasta;0.3194
austria kunstnik Adolf;0.3193
kirjanik teadlane kunstnik;0.3188
