keyphrase;score
ällymek pihl stahl;0.8973
singrad song raiter;0.889
solex bränt california;0.8748
in ben kiitev;0.861
masin süntesaator itess;0.8542
elizabeth esselling elektrooniline;0.8489
esselling elektrooniline esineja;0.8443
hitimeister nägema lett;0.8439
stina nordens tamm;0.8416
allikas nii-öelda hämar;0.8395
inglise keelekasutus tihtipeale;0.8387
kaunikesti lõbune eesti;0.8262
island mand birk;0.8262
ameerika firma mata;0.8256
99 armikas pop;0.8189
itess misty heitma;0.8159
tegelikult üksnes šokolaad;0.8138
asi veider münt;0.812
esinev hollandlanna elizabeth;0.8118
pealtkuuldud näpatud kõnelus;0.8111
muusika arvama in;0.8095
lauljanna cybans pooleldi;0.8087
bristol portišee sarnane;0.8077
lett valgus 1998;0.806
taasesitamine samamoodi teletups;0.8048
tamine esitus van;0.8036
lugu vähem 30;0.8021
kasutama sampel elizabeth;0.8006
põhinema suuresti samper;0.7989
mängija keelpill mängija;0.7974
lugu laul madal;0.7974
riskima solex erksakas;0.7948
popcorn tavaliselt kippuma;0.7941
mõnevõrra lohakas möödanik;0.7915
arvama in ben;0.7905
tarvitatav inglise keelekasutus;0.7898
haavatav leet mulje;0.7882
liisabe link elu;0.7878
suuresti samper elektrood;0.7872
pala mõeldud süžee;0.7861
aegunud elektrooniline pillipark;0.7861
häälekam kogunisti kurjem;0.7859
nutama lugu vana;0.7852
poiss mõtlema poiss;0.7852
esse link eesnimekaim;0.7851
süntesaator abi võrdlemisi;0.7833
süžee esimene plaat;0.7831
kena meister ilmselt;0.7825
kummastav väljend lugu;0.7824
ilmsesti tänane sooleks;0.7821
vastavalt eliisabet soov;0.7819
tundelisus kõlaline soojus;0.7808
näiteks inglise keel;0.7807
keel tekst tütarlapselik;0.7805
sirema hääl kitarripill;0.7802
juht volüüm panema;0.779
pala madal maaland;0.7789
kostev hoogsus mõnevõrra;0.7763
rokkansambel jaanuarikuu 1997;0.7755
olu pealkiri läbiv;0.7754
paik pidevalt suur;0.7752
elizabeth esseling tegemine;0.774
laul kirjutamine esitamine;0.7733
mulje jääma sool;0.7731
tegelikult sunnik silutud;0.7707
muusika täna soolema;0.7695
saavutama tuntav tundelisus;0.7687
külg nimetama möödanik;0.7685
sinikelle viimane ots;0.7681
1990 800 99;0.7679
salvestatud tegelikult elizabeth;0.7665
aeg 55 vikerkaar;0.7662
populaarmuusika kroonik katsuma;0.766
sool superflööt tiitel;0.7659
minek ajal diskussioon;0.7657
1998 aasta tänane;0.7655
soov sooloettevõtmine teisiti;0.7645
sisaldama tihtipeale liialt;0.7641
varsti palav pass;0.7626
california nimi kandma;0.7615
pala nimi pala;0.7614
kirjutatud arvustus populaarmuusika;0.7602
kindel lugu pealiskiri;0.7597
tihtipeale pärinema allikas;0.7582
vana näiteks inglise;0.758
kaks enam-vähem pikk;0.7575
pidevalt suur hunnikudesser;0.7571
keel andma tegija;0.7568
kõnelema pealegi bail;0.7565
võrdlema eliisabet äär;0.7565
madalam jumalann elizabeth;0.7562
teatav kogus vanamuusikatehnika;0.7561
paiguti saade jääma;0.756
12 lugu pealkiri;0.7559
päev seisukoht aegunud;0.7552
nimi super luity;0.7549
ühisev link esimene;0.7549
lubama kord nädal;0.7541
parim kriitik iiemmbeeemmen;0.7537
hiljemalt lühiintervjuu selguma;0.7536
sarnane grupp muusika;0.7529
jääma endiselt imestama;0.7516
laulma enamasti sirema;0.7499
ilmuma võrdlema naislaul;0.7495
kippuma võrdlema võrdeliselt;0.749
nädal aeg 55;0.7486
tänane pala madal;0.7483
bänd liider laulja;0.7475
album pikap hea;0.7458
album toit meister;0.7445
mee vahukoor natuke;0.7439
bail avanema ütlema;0.7437
täna kahtlemata liisab;0.7436
naine tihtipeale slitz;0.7417
koht briti parim;0.7402
teps tundma tihtipeale;0.7354
sooleks mood mainima;0.735
nimi esitaja nimi;0.7347
mata toorkuulema tooma;0.7334
tollal nimi singer;0.7326
nimi sool jätkama;0.7319
jätkama alustama esimene;0.7311
kujundamine suur panus;0.7305
tunduma lugema koht;0.7291
sool ess tegelema;0.7289
lõpp kolm minut;0.7289
tegelikult punane poiss;0.7287
õieti töö harva;0.728
eeter minek ajal;0.7274
soolema nimepidi sooleks;0.7273
kusagilt vanakraamioksjon abraham;0.7269
tegelikult senine album;0.7262
samamoodi poolsalaja salvestatud;0.7252
sool versus hipmeister;0.725
ohtras kogus mee;0.724
algama saade peategelane;0.7232
kriss viimane ots;0.7231
avatud muusikasaae algama;0.7206
tehniline probleem tähendama;0.7193
kõmin kostma tegelikult;0.7187
šokolaad vahukoor kadu;0.7185
ilmselt tundmatu jääma;0.718
esimene laading soeks;0.7172
aasta jääma nakitsema;0.7169
hea meel filmima;0.7129
näpuotsatäis tosin usinalt;0.7125
tõlkima saade inglise;0.7119
meeletu kogus magustoit;0.7117
30 aasta jääma;0.7105
tiit valima muusika;0.7076
hetk valama elektripill;0.7075
daam nimetama mänginud;0.7072
tegelikult hea meel;0.7052
muusikaline magustoit tunduma;0.7041
mittetäielik pilt andma;0.7039
van laul sool;0.7006
tihtipeale parasjagu kummastav;0.6969
30 tegelikult arvama;0.6963
aasta poiss soolema;0.6954
siivselt laulma enamasti;0.6953
saade inglise keel;0.6937
viimati kuulutus olu;0.693
tegelaskuju last lõpetama;0.6911
ütlema kelmikalt nurgerist;0.6885
tubli neius naine;0.6883
jääma kõlama tund;0.6834
kelmikalt album aasta;0.683
pilt andma tegevus;0.6826
andma tegija tollal;0.6814
valge suureks island;0.68
laul haavatav leet;0.6784
nauditama ilmselt aasta;0.678
ütlema pealkiri juhtuma;0.678
alustama esimene plaat;0.6755
ime ots til;0.6751
elu umbkaudu 30;0.6732
eranditult teps juhtumine;0.6701
abimees naine kitarrist;0.6681
tamm omama kokkupuutepind;0.6652
juhtuma cruis sedalaadi;0.6651
meelsasti mängima muusikaline;0.6609
maha viimane aasta;0.6608
nimetama esitamine kaks;0.6585
erinev tegelaskuju last;0.6519
pudeneke kandma nimetus;0.6518
hea halb külg;0.6513
kaks heliplaat vahendus;0.6491
lähemalt paremini jääma;0.645
pilt kujundamine suur;0.6349
kuuldud pudeneke kandma;0.6334
esitaja nimi kenasti;0.6318
rullima pupp muusikaline;0.6315
kippuma saatma kenasti;0.6283
tarvitama hiljemalt lühiintervjuu;0.6048
tegijana tihti paik;0.6015
