keyphrase;score
royal variety perfomen;0.9182
performans bbc lugema;0.8471
lisa pakkuma pihls;0.811
hämming kindlam poolehoidja;0.809
hirm balleidium kaos;0.8089
pils eksponeerimine tulemus;0.8075
1963 aasta prinste;0.8063
kett laul not;0.8025
liverpool ansambel esikoht;0.7978
inglise popajakiri tutvumine;0.7953
phiaater publik suur;0.7939
täpselt vajalik info;0.7928
aasta biilne osa;0.792
detsember algus biitlus;0.7906
korraks biitlane käima;0.7893
show 50000 tahtja;0.7875
parim ekspordiartikkel märts;0.7874
foto brian epstein;0.7868
stseen igapäevane liitlane;0.7862
kandma nimi cassius;0.7852
bestseller kutsuma auküline;0.7851
positiivne lihtsalt neli;0.7843
dougla young nimetama;0.7828
juht meel aadress;0.7824
hoiatama ivo linn;0.7821
tsenter arvama liikumine;0.7815
dring klaas käsi;0.7813
mure biitel vanem;0.7798
antu hauldi ahend;0.779
karikatuur muutuma julgem;0.7784
kuu jääma kiri;0.7778
kisa jeetamine klass;0.7753
sandy stewart tavaline;0.7741
saade kuum 60;0.7731
pruukima määr vills;0.7731
ameerika lööma aeg;0.7729
poks ehitatud saal;0.7727
toimuma liverpool vana;0.769
laul ülesanne lint;0.7667
täis kirjutama poiss;0.7666
voodi ilmuma talibani-show'd;0.7632
briti saar oktoober;0.7618
ehitama kirik aafrika;0.7611
martin meenutama plaat;0.7605
otsustama nimelt diskograafia;0.7603
raadio muusika toimetus;0.7602
fakt tiitel koht;0.7601
neli osa eraldi;0.7599
müüma miljon eksemplar;0.7599
3232 hääl inglismaa;0.7595
lennon esimene raamat;0.7593
tõusma 84 -lt;0.7592
reklaam vanem daam;0.7589
rida tervislik seisukord;0.7587
jõudma tegemine kaugele;0.758
lomonossov 21 eesti;0.7578
moodustama tervik suund;0.7569
palane tutvustama ütlema;0.7552
märts ilmuma john;0.7544
kerge palavik kontsert;0.7542
ootama ameerika vallutamine;0.7536
küsimus tuletama juht;0.7534
valitsema emotsionaalne vaimne;0.7532
pakkuma sööma reegel;0.7524
elvis toime aeg;0.7522
helilooja maailm sõna;0.7517
osa ameerika maanduma;0.7508
vihik õpik vana;0.7504
käik vana hea;0.7487
jälgima teler 73;0.7484
tablett ajama voodi;0.7481
liialdama suur liialdus;0.7475
järjest uus uus;0.7468
hiljem jutt paugupealt;0.7465
joon seoses kaos;0.7455
tähtis tiitlane plaat;0.7451
nägu pooleldi varjus;0.7441
kasvama mõõde lausa;0.7419
lõpp esinumber september;0.7417
endiselt kõvasti kindel;0.7411
pilt tuttav terve;0.7406
muuseum president peaminister;0.7404
koostöö viima lindistus;0.74
uus sensatsioon ansambel;0.7399
päev terve maa;0.738
pilsan andma tunnistus;0.7379
13 oktoober 1963;0.7361
võib-olla 10 aasta;0.7349
esimene kiri meeldiv;0.7336
terve barrikaade ajakirjanik;0.7323
kord maja lööma;0.731
võimatu proov väli;0.7307
42 lõpuks aeg;0.7307
tagasitulek kodumaa tuhat;0.7291
1 25 miljon;0.7289
sallivana vaidlema loomulik;0.7288
kostma lakkamatu kisa;0.7283
pildistama varjutatud pilt;0.728
pihls kaks esinemine;0.7277
asuma asi professionaalselt;0.7277
18 november palune;0.7275
firma andma eriline;0.7268
tükike tükike plaat;0.7262
suurim kenam teema;0.7258
728 inimene karneg;0.7253
rootsi rootsi reis;0.7252
kool kodu pikk;0.7243
tabel pliis pliis;0.7224
ajaleht kohtumine praktiliselt;0.7222
järgnevalt esimene intervjuu;0.7162
panema noor linn;0.716
kleepima kodu sein;0.715
kitarrisoolo topelt paremini;0.7144
suurem elvi suutma;0.7133
10000 kisav noor;0.7128
vastama teadma kaua;0.712
selg sviiter nägu;0.7111
piibel oliv kohalik;0.711
purustama purustama detroit;0.7109
lõpp olukord detsember;0.7109
kohalik huviobjekt õhtu;0.7105
suurim osa kirjastaja;0.7105
viies nimeline hotell;0.71
250000 ettetellimus rekord;0.7095
eile tahtma ameerika;0.709
kaup inglismaa mandri-euroopas;0.7085
18623 hääl ansambel;0.7048
illusioon asuma asi;0.704
parim esindaja ameerika;0.7037
aeg koht tasu;0.7037
õige avastama kodu;0.7025
-lt koht 42;0.7016
täielik diskograafia otsustama;0.7009
vaatama meeldiv häbem;0.6984
dollar rada andnud;0.6977
koht inglismaa taanduma;0.6968
taru epstein otsustama;0.6965
eksponeerima kuulus taantusso;0.6962
suur liialdus uskuma;0.6951
viibima kuninganna printsess;0.6939
kindlam poolehoidja aasta;0.6933
plaat edetabel tipp;0.6926
jaotass ansambel inimene;0.692
ajal käima äge;0.69
klubi liige arv;0.6885
suutma osa fänn;0.6884
varem hiljem ettevalmistatud;0.688
veidi maa kuulama;0.6864
toime kuritegu rongijaam;0.6861
1963 -st aasta;0.685
panema tähele järgnev;0.6835
muutuma tõepoolest talumatu;0.6813
kord inglise saatkond;0.6811
pealtvaataja suu vahu;0.6808
biitel suutma kandma;0.6804
neljakesi elvis toime;0.6784
linnat rääkima laulma;0.6776
liige arv kasvama;0.677
valmis valmis edu;0.6757
vand ründama pilet;0.6746
hiljem ansambel liige;0.6741
maskeeritud 18 november;0.6733
neli kord kallim;0.6704
jäädvustama võimaldama kirjutama;0.6701
arvama raamat kukkuma;0.67
inimene kerge neli;0.6689
tahtma lihtsalt saatkond;0.6662
eriti romaan elama;0.6645
esinemine kaasa tooma;0.6628
tekkima lükk tulek;0.6584
arvestus vaatama 15;0.6582
ansambel varem kuulma;0.6579
lisa tamburiin ringo;0.6525
liits ülikool viitsepresident;0.6456
armastama mees vastus;0.6438
tekkima uus mure;0.6426
lauls laps august;0.6388
esimene viimane kord;0.6343
naine sent jääma;0.6289
hästi halvasti kirjutama;0.6265
paustma tegelikult 1961;0.6249
inglismaa ulatus 18623;0.6205
vajalik info kujundama;0.6185
omane tagasihoidlikkus teatama;0.6182
maas ootama ameerika;0.6143
viljakas koostöö viima;0.6142
aasta hea kestma;0.6104
õnneks suutma politsei;0.6094
lihtsalt minestama maa;0.5979
vestlema hiljem ansambel;0.583
edu braien kohtuma;0.5802
aasta parim ansambel;0.5752
mahutama 728 inimene;0.5724
sugugi kerge esinema;0.566
viibima parajasti lennuväli;0.5569
muutuma julgem avaldama;0.5563
esimene november alustama;0.5528
eemale hoiduma jääma;0.5347
kaasa viidla saabuma;0.5078
kuulama tahtma uurima;0.4675
