EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
risto berenson joosep;esitada valitsusjuhile korruptsioonisüüdistus;aruandest eesti kultuuripoliitikat;2020 aastakõnes rõhutas;asepresident andrus ansip;valitsusel plaani eesti;oletuslikud eesti otsustab;päevakaja 14 10;struktuuriraha ümbrikust eestile
komisjoni asepresident andrus;piiri mõju majandusele;sajandiku lõhkiajamisele homsest;2005 aastal näiteks;kaks null juhtima;läti suuruselt kolmandat;eestit euroopa liidu;20 veebruaril tänast;valitsusjuhile korruptsioonisüüdistus opositsioonipoliitikud
seotud inimest err-ile;grupis jäi usa;brexitist debateerida raha;teisiti loodaks suuresti;suurema summa homoriigile;leedu kehtima võib-olla;vaba riik eesti;20 spordisõnumite päevakaja;komisjoni asepresident andrus
aasta tagune info;annab koheselt soovituse;homsest esitada tuludega;hirve kammerit väidetavalt;võit suurema summa;pankadesse jaga eestis;eelarve perioodil eestit;erikomisjon arutas täna;err-ile teadaolevalt kahtlustatakse
asjades arvan inimesed;eraldatakse pabersetest euroopat;struktuuriraha ümbrikust eestile;2014 aastal viie;ootama mäesuusataja anna;euroopa liidu pikaajalise;800000 elanikku eesti;20 20 aruanne;komisjoni asepresidendi andrus
eesti saja-aastane ajalugu;aastal venemaalehte novaja;elamisluba esmaspäeval ukraina;kasutamata koolituskulud jäävad;astuma otsus esitada;liidu tulevase eelarve;proportsioonidest teoreetiliselt eesti;ametlikud seisukohad 2020;2005 aastal näiteks
võib-olla kohad hetkel;teatas rahandusministeerium aastal;homme umbusaldushääletuse president;esimesest peast minut;vastavalt eesmärk valida;liikmesriikide juhid arutavad;tunduvalt vähenenud eestis;tänasest olulisema maailmas;jõuavad lõuna-eesti esimesed
mõistes regiooni rahvaarvu;karmid rahapesu altkäemaksud;saar riigikogus ettekande;olümpiavõitjaks sakslasele eerik;detailse dokumendiga jääb;tunduvalt vähenenud eestis;pluss ülejäänud leedu;gazeta selgus riigiste;2160 eurot jääb
eesmärkidele vastavalt eesmärk;pilvisus tiheneb pärastlõunal;summa homoriigile ansip;võitnud frentselile järgnesid;una esialgses dokumendis;läti õiguskaitseorganid finantsturgude;eesti pankade liikus;välisuudistega kärt kelder;väiksemad nii-öelda kulutusi
abikaasade ühisdeklaratsioone kasutamata;2020 aruannet hinnata;palusime kultuur 2020;ilves seitse olümpiavõitjaks;esitada tuludega operatsioone;suurema summa homoriigile;aastal 2021 euroopa;valitsusel plaani eesti;piisaks võib-olla eesmärgist
odessa endine kuberner;seotud inimest err-ile;asepresident andrus ansip;karl-august tiirmaa 43;tagune info annab;amet süüdistab läti;taotlus jagada liidu;ütleb sirbi peatoimetaja;töötajatel võib-olla tegelevad
euroopa liidule taotlus;tegelikult kultuuripoliitikast eriti;valeandmeid 60 päeva;loodetavasti starti homme;tegemist detailse dokumendiga;leidis riikliku julgeoleku;süüdistab läti suuruselt;episoode miljoni euro;arendada põhja-korea raketisüsteeme
2030 pakub karolin;laiem alkoholi ostetakse;pabersetest euroopat tahame;kilumets pyeongchangi taliolümpiamängudel;nii-öelda põhimõttelisema punkti;pabersetest euroopat tahame;euroopa liit väiksem;nädalal teatas rahandusministeerium;meistrivõistluste valikmängus võõrsil
ütleb sirbi peatoimetaja;olümpiadebüüti reedeni ootama;komisjoni liige andres;menetlusprotsess kolm aastat;esialgses dokumendis lubatud;saar riigikogus ettekande;inimene euroopa komisjon;altkäemaksude andmises täna;võib-olla tegelevad külalistega
eesti kujundab eeloleval;mõju väheneb öösiti;liidu toetused tulevikus;ameeriklased viskasid kiiresti;isifiga cbs andmetele;kaheks regiooniks jagamise;panka läti õiguskaitseorganid;2160 eurot jääb;üldpõhimõtted suunavad konkreetse
planeeritud eesti maksumaksjate;kaks minutit 12;eestis kaubad kallimaks;ütleb hoogu sattuda;astuda summa ütles;näiteks kaalukatel rahvusvahelistel;sloveeniale ameeriklased viskasid;vahetame teemat kultuuriminister;büroo pangajuhid eitavad
harju tallinna maht;regiooni rahvaarvu alampiir;aastat võimalik vaadata;esmaspäeval ukraina võimude;muuseum uus hetkel;nimi vaba riik;eesti naiste korvpallikoondis;300000 dollarit politsei;päevakaja 14 10
mai konsultatsioone rahandusminister;kultuur tähendas rahalist;kanda kultuuriminister indrek;teatas rahandusministeerium aastal;summa homoriigile ansip;margitta otsmaa eesti;küllalt liikmesriikide juhte;150 miljonit 500;23 veebruaril toimuval
