EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,2,1,0,3,0,2,1,0,15,psühhiaater; separaat; liit; vaino; identiteet; dramaturg; vahing
1,2,1,0,3,0,2,1,0,15,psühhiaater; separaat; liit; vaino; identiteet; dramaturg; vahing
1,2,1,0,3,0,2,1,0,15,psühhiaater; separaat; liit; vaino; identiteet; dramaturg; vahing
1,2,1,0,3,0,2,2,0,15,psühhiaater; separaat; vaino; liit; identiteet; dramaturg; vahing
1,2,1,0,3,0,2,1,0,15,psühhiaater; separaat; liit; vaino; identiteet; dramaturg; vahing
2,3,1,0,3,1,1,2,0,15,separaat; psühhiaater; vaino; liit; identiteet; dramaturg; vahing
2,1,1,1,3,0,1,2,0,15,psühhiaater; vaino; identiteet; dramaturg; vahing
2,1,1,2,4,1,1,2,0,15,psühhiaater; separaat; vaino; luiga; identiteet; dramaturg; vahing
1,2,0,0,3,1,1,1,1,15,psühhiaater; separaat; identiteet; dramaturg; vahing
1,3,0,0,3,1,2,1,1,15,psühhiaater; separaat; mati; liit; identiteet; dramaturg; vahing
1,2,1,0,2,1,2,1,1,15,psühhiaater; mati; identiteet; dramaturg; vahing
