keyphrase;score
Madeira saar;0.4382
turist mõtlema;0.4332
saar vaatamisväärsus;0.4312
saar saarestik;0.4305
turist võib-olla;0.4222
turist maa;0.4212
tavaliselt turismipiirkond;0.416
turist käima;0.4096
turist kindlasti;0.4066
matkarada kuskile;0.3978
huvitav paik;0.3953
osaline turist;0.3939
külastaja inimene;0.3878
reisima seisma;0.3807
saar läbima;0.3775
näide turist;0.3762
saar ajalugu;0.3739
asustamata saarestik;0.366
tuntud turism;0.3656
doktor Henry;0.364
nii-öelda turistikoht;0.3634
populaarne puhkekoht;0.3632
saar rääkima;0.3578
turist pisike;0.353
saar Atlandi;0.3498
Portugal saar;0.3492
saar kõrgus;0.3479
Soome turist;0.3478
väike peatus;0.3478
kuurord koht;0.3474
raadioeeter natuke;0.3442
väike linn;0.3437
Põhja-Aafrika Lõuna-Euroopa;0.3435
äärmiselt pisike;0.3434
kaugusel Aafrika;0.343
inimene erinev;0.3425
temperatuur keskmiselt;0.3402
tegelikult portugallane;0.3401
maantee väike;0.3399
väga-väga tuuline;0.3392
saar nimi;0.3372
puu taim;0.3364
populaarne eestlane;0.3348
spetsiaalsemalt reis;0.3347
saar põhimõtteliselt;0.3345
teadma reisibrošüür;0.3296
arst õde;0.3295
kõrbekliima väikesaar;0.329
erinev ravim;0.3275
haigushooge natukene;0.3263
tõeliselt maitsev;0.3255
üldse piirkond;0.3255
Euroopa riik;0.3249
meeter kõrgus;0.3236
iga-aastane puhkus;0.3227
rääkima natukene;0.3227
restoran turismipoode;0.3197
kilomeeter kaugus;0.3175
poolsaart inimene;0.3171
kuulus meresõitja;0.3167
saar näiteks;0.3163
Aafrika Hendry;0.3161
võimalus reisipakkuja;0.3153
kommenteerima mõtlema;0.3149
Türgi Kreeka;0.313
üritama matkarada;0.313
põhiline vaatamisväärsus;0.3091
elama Ameerika;0.3069
mainima mägi;0.3066
ohtlik tunduma;0.3064
mootor võib-olla;0.3054
madeira külastaja;0.3054
köök eraldi;0.3039
saar täna;0.3028
valima populaarne;0.3016
Kanaar saar;0.3011
tervist reisipalavik;0.3003
150000 turist;0.3
suur suu;0.2995
täpselt reisipalavikusaade;0.2987
puhas vesi;0.2986
mäletama vanaema;0.296
Santo saar;0.2958
hotell 20;0.2958
kaart punane;0.2955
mereand kala;0.2937
ilus õhtusöök;0.2936
euro maksma;0.2925
mõnus mereäärne;0.2924
eriti bassein;0.2919
võtma maha;0.2913
enamasti hapu;0.2911
üllatama eriti;0.2885
asi kaugelt;0.2883
harvas visiit;0.2876
kohalik taksojuht;0.2871
kompenseerima reisipalavik;0.2859
mägi üles-alla;0.2847
subtroopiline saar;0.2844
kuulama jälle;0.2833
talvine külm;0.2832
enam-vähem Hiiumaa;0.2827
mugavalt ujuma;0.2819
restoran ütlema;0.2808
saade kuulaja;0.2805
saade igapäev;0.2786
suurim kalju;0.2784
asi proovima;0.2779
kukkuma eestlane;0.2776
lõpuks jõudma;0.2775
suur mootoroller;0.2746
kuuluma Hispaania;0.2725
president teadma;0.2714
maamuna leidma;0.2707
kaks reporter;0.2707
saar 42;0.2703
üldse madeira;0.2695
kallis arvama;0.2692
lõigatud tükike;0.268
samamoodi Egiptus;0.2678
inglise riigimees;0.2642
vana kultuur;0.2638
sadam tähtis;0.2638
absoluutselt emotsioon;0.2628
lääneosa keskosa;0.2622
teadma kolm-neli;0.2614
laps sündima;0.2612
veetemperatuur pakkuma;0.2605
kalju Iirimaa;0.2597
sorry vabandama;0.2584
ujumiskoht ujumiskoht;0.2582
Eesti üldse;0.2577
ekspeditsioon kuulutama;0.2575
erinev troopiline;0.2563
pilt video;0.2553
kauge eksootiline;0.2551
pealkiri nägema;0.2549
ootama rand;0.2542
emigreeruma suur;0.2541
raske käsi;0.2539
suur banaani-anana;0.2535
nädal uus;0.2518
sadamakas laev;0.2517
meri meri;0.2511
okei kirjutama;0.2486
naine seitse;0.2447
ajalooline no;0.2441
hind taksomeeter;0.2438
kategooria kahjuks;0.2423
puhkekoht Puhkesaar;0.2412
ATM sularahaautomaat;0.2403
kaasaegne maja;0.2395
rääkima Havai;0.2388
sarnane tekstuur;0.2373
munakollane värv;0.2372
Hiiumaa suurus;0.2361
tagasipööramine valesti;0.2357
manitama 12;0.234
hull aiaarmastaja;0.2332
vajalik maalapp;0.2284
igavam vulkaan;0.2283
loomulikult McDonald;0.2244
Funchaline mägi;0.2239
mängima kitar;0.2233
erinevalt Kanaar;0.2229
esimene märke;0.2221
lehm korraga;0.2203
kinni pandud;0.2201
õllekast õllekast;0.2189
küla Carola;0.2179
tähtsam suhkrutootjamaa;0.2161
600 400;0.2138
juhtimine kanal;0.2136
aeg traumapunkt;0.2122
käima botaanikaaed;0.2113
42 ruutkilomeeter;0.2092
Ameerika saatekülaline;0.2078
nimekiri üliharuldane;0.2043
ettevaatlik sõnnik;0.2025
avokaado-sida põnev;0.2019
arvatud hotellikoridor;0.2016
Unesco maailmapärand;0.2013
hea kompass;0.199
puutuma truki;0.1981
tipp udu;0.197
jaa jaa;0.1969
70 180;0.1927
Churchill lemmikkoht;0.1903
vanalill jõeke;0.1899
Puhkesaar nimi;0.1882
matkarada Levada;0.1862
10 10;0.1861
paar suveniiripood;0.1824
veebruar 1985;0.1817
ehitama tunnel;0.1809
kapten Tristo;0.174
kolmnurkne nukumaja;0.1725
vabaõhumuuseum Rocca;0.1693
artitš Lucia;0.1605
Eller koridor;0.1569
