keyphrase;score
käsi rääkima;0.4177
inimene kõneleja;0.3999
oskama ütlema;0.3944
raha andma;0.3831
rääkima saksa;0.3828
võib-olla Ukraina;0.3744
lugema käsi;0.3653
inimene istuma;0.3644
kirjutamine vahend;0.3626
inimene Kadriorg;0.3615
asi ütlema;0.3611
linn rääkima;0.3609
kirjutama raamat;0.3591
parkus jooksma;0.357
rääkima jätma;0.3569
laskma käsi;0.3543
ütlema tahtma;0.3535
rinne võib-olla;0.3506
rääkima kolmas;0.3505
vaatama vesi;0.3492
saksa auto;0.3482
vene inimene;0.3434
naine saatma;0.3417
võib-olla 41;0.3411
kuulma kirjutamata;0.3398
jalutama tütarlaps;0.3387
lauluväljak inimene;0.338
number käsi;0.3378
vanem käsi;0.3374
vagun inimene;0.3361
inimene tahtma;0.3341
tsirkus toimuma;0.3306
asjadehunnik käsi;0.327
võimalik laskuma;0.3261
esimene sekretär;0.3256
raudtee ehitama;0.3254
suvi kuum;0.3253
eestlane ütlema;0.3249
puu mäle;0.323
saatma töötav;0.3217
panema veoauto;0.3206
vanaisa rääkima;0.3202
jõudma Pärnu;0.3196
jõudma lagedale;0.3191
viimane trükisõna;0.3189
jõudma Moskva;0.3187
ajaleht teadma;0.3184
Kadriorg jalutama;0.3176
väikene linn;0.3174
tütarlaps 40;0.3168
tantsija rahvas;0.3168
sõda algama;0.3162
vabadussõda ajalool;0.3131
ettenägelik vesi;0.3131
kopermann kirjutama;0.3101
tulemine sõitma;0.3085
nahk informatsioon;0.3077
jala võtma;0.3076
esimene saal;0.307
külm veri;0.3048
ajaleht müüja;0.3047
mootorratas kutsuma;0.3034
pöörlema vool;0.3033
teadma toode;0.3028
sõber seltskond;0.3018
müüja poiss;0.3007
jõudma 20;0.3003
meedia hea;0.2996
ilmuma uks;0.2987
linnavalitsus ;0.2985
toimuma nägema;0.2977
kõneleja endine;0.2971
kolivalvur nägema;0.2926
torkama veevagun;0.2915
võimalik hommik;0.2898
toode teekond;0.2894
juuli jõudma;0.2885
mõtlema kartma;0.2881
paber tükikene;0.288
nägema surnud;0.2864
eriala töötama;0.2854
sõna kollane;0.2842
veesõda ventilatsioon;0.2837
naine laager;0.282
sillaviimine asi;0.2817
märkama põrandala;0.281
asi mäletama;0.2805
jõudma Sverdlovski;0.2803
laskma punane;0.28
vabatahtlikkus saksa;0.2797
kaup kaubajaam;0.2795
kaugem ringkond;0.2781
hulkuma tänav;0.2748
näitama nõukogu;0.2742
raamat vene-eesti;0.2738
kuldne võimalus;0.2736
suurim töö;0.2735
seisma propagandamasin;0.2732
lavamine koht;0.2723
tänavaking talvesaabas;0.2706
vihmane ilm;0.2703
Kadriorg lauluväljak;0.2701
tänane moto;0.2699
liialt 400;0.2692
meel 1941;0.2659
teatama telegrafeerima;0.2639
kauplemine no;0.2637
füüsiline vajadus;0.2626
põrand olukord;0.2626
sealhulgas noor;0.2624
400 kilomeeter;0.2614
valge lint;0.2611
koer laskevalmis;0.2599
laud alus;0.2598
lehm söötma;0.2592
lint sealhulgas;0.2586
päev hiljem;0.2585
aasta varem;0.2578
tädi aadress;0.2577
suur loomavagun;0.2573
neljateistkümnes juuni;0.2573
informatsioon käigukoht;0.2573
kasutama niiviisi;0.2557
eraldi naise-laps;0.2552
ajama kindlustustöö;0.254
otsustama 10;0.2537
Karl Säre;0.2533
rivi astuma;0.2525
skaut sõnama;0.2514
proua kopermann;0.2462
piir laulma;0.245
eriti kujukalt;0.2436
krunt ulatama;0.2431
Ida-Uural piirkond;0.2404
määrama seade;0.2403
õnnelik elu;0.2401
väiksem padrun;0.239
relv martsinguadi;0.2388
aasta mustlane;0.2387
kohvrike pakkima;0.2385
viss teade;0.2376
algama Tallinn;0.2363
kriminaalne element;0.2356
metsatöölaager 500;0.2355
selg järv;0.235
jääma korralik;0.2346
Pärnu Saksa;0.2333
südalinn üheksas;0.2313
maa kartul;0.2312
protsent kohapeal;0.231
Tartu koolipõlv;0.2306
ehme esimees;0.2305
istuma läbiotsimine;0.2303
huvitav moment;0.2283
vaba hulkuma;0.2276
jooginõu lootma;0.2266
kvartet jääma;0.2264
grupp talumees;0.2264
õhtu pistma;0.2258
saal 15;0.2254
sakslane noormehi;0.2227
keskpäev vagun;0.2219
kolmas madrus;0.2213
võtma Soome;0.2193
sünnipäev sünnipäev;0.2192
nimekiri Jüris;0.2191
laskmine teistmoodi;0.2151
rubla teenema;0.2147
elama Karja;0.2141
vene madrus;0.2123
põlema politseihoone;0.2118
lätlane sari;0.2086
kahtel mustlasnaine;0.2085
sõnaraamat niukne;0.2083
12 aasta;0.2061
kohtuametnik Robert;0.2046
Põhja-Läti lätlane;0.2041
arreteerima press;0.2038
Berliin kauplemine;0.2004
hea Branko;0.1974
kõrgem nisugune;0.1963
riigipööre korraldaja;0.1956
küljealus ehme;0.1934
kilomeeter Babõninu;0.192
32 32;0.1891
ajutiselt evakueerima;0.1871
ametivend Andrei;0.1809
turinski lind;0.1798
jaa jaa;0.1774
oblast Krasnov;0.174
tsaariarmee teenima;0.1722
punaarmee julgeolekumunder;0.1685
tor Kraus;0.1671
kahtma Baldwin;0.1648
ešelon 1500;0.1618
mustlane ennustus;0.152
udujutt eriala;0.1441
sakk Sakkes;0.1375
aed Luitsiaal;0.1348
söekaevandus alg;0.1293
