keyphrase;score
euro toimuma;0.4717
eurosüsteem mõtlema;0.4627
vaatama eurotsoon;0.4449
eurotsoon sündima;0.4402
mõeldav eurotsoon;0.4372
Euroopa toimuma;0.4369
euro eurotsoon;0.4351
euro idee;0.4335
toimuma eestlane;0.4334
eurotsoon liige;0.432
tahtma eurotsoon;0.4308
küsimus eurotsoon;0.4234
eurotsoon süsteem;0.421
eurotsoon varisema;0.4198
eurotsoon tulevik;0.4181
siduma euro;0.4148
Euroopa pidu;0.4127
kasutama euro;0.4075
olukord Euroopa;0.406
riik euro;0.405
teadma euro;0.4007
eurosüsteem võib-olla;0.4004
kuulma Euroopa;0.3988
juhtuma Itaalia;0.3969
eurosüsteem viga;0.396
euro tegelikult;0.3933
võimalik euro;0.3931
majandus toimuma;0.3898
näiteks euro;0.3893
lihtsalt euroop;0.3869
vaatama sündmus;0.3861
mõtlema Eesti;0.3849
aasta-paar eurotsoon;0.3846
euroteema rääkima;0.3834
huvitatud euro;0.3786
kriis toimuma;0.3751
ameeriklane Euroopa;0.3652
raha süsteem;0.3646
valuutasüsteem risk;0.3645
uskuma juhtuma;0.3627
arvama kartma;0.3614
euro mitteolemine;0.361
emotsionaalne küsimus;0.3582
lõhkiminek emotsioon;0.3565
eestlane lätlane;0.3564
Euroopa sügavprobleem;0.3506
nägema laev;0.3503
risk nägema;0.3497
euro 2011;0.346
oluline punkt;0.3459
mõtlema tingimus;0.3429
probleem tähendama;0.3423
vaatama Iirimaa;0.341
mõte poliitik;0.3381
aasta situatsioon;0.3365
olukord rong;0.3358
probleem Eesti;0.3357
saksa majanduspoliitika;0.3352
suur mure;0.3302
tekkima Lõuna-Euroopa;0.3287
õitsev kodanik;0.3266
vaatama roosamana;0.3261
ootama pikaajaline;0.3257
sõnum rootslane;0.3253
maksumaksja probleem;0.3251
küsimus arvuti;0.3238
õnnetus tööõnnetus;0.3208
eksport kukkuma;0.3202
ilmselt uus;0.3198
tasku raha;0.3178
pidu kontekst;0.3177
muutuma murelik;0.3165
jälgima sõnum;0.3158
eestlane aju;0.3148
majandusruum ehitama;0.3147
ähvardama varisema;0.3137
eesti kroon;0.3129
dramaatiline olukord;0.3118
pluateeriv oluline;0.3116
inimene tormama;0.3111
rahvusvaheline organisatsioon;0.3106
majanduslik sotsiaalmajanduslik;0.3082
asi valuutapunkt;0.3081
ühisraha tähendama;0.3073
lugema täna;0.3071
kevad Kreeka;0.3071
võimalus abielu;0.307
protsess tagajärg;0.306
plaan õnnestuma;0.306
ääretult riskantne;0.3052
rääkima tahtma;0.3045
kopeerima saksa;0.3041
tuul talv;0.3008
pall vesi;0.3005
tulumaks ennustama;0.3004
arusaadav jutt;0.298
suur ajaleht;0.298
asi pidev;0.2974
tegelikult Portugalil;0.2964
esimene jaanuar;0.2962
tulevikustsenaarium planeerimine;0.2946
ainuke põhjus;0.2937
suurem prognoosima;0.2932
inglise kuningas;0.2926
veidi suurem;0.2926
majanduskonverents hädaorg;0.2926
kirstukaane pugemine;0.2916
pensionär tähendama;0.2913
võib-olla raam;0.2911
kooskõla kuulma;0.2907
perspektiiv kaks;0.2891
väljaastumine mehhanism;0.289
uskuma riik;0.2886
sarnane Island;0.2883
olu muutuma;0.2879
toimuma selgelt;0.2854
valima liituma;0.2853
nädal seisukoht;0.2845
rong analüüsima;0.2841
hädaorg sõna;0.2816
kogus tekkima;0.2815
okei inflatsioon;0.2815
puhkama riigipüha;0.2812
erinev majandustsükkel;0.2804
minut süda;0.2782
itaallanna 1;0.2778
jooksev eelarve;0.2774
laenuma asi;0.2773
elanikkond 1962;0.2771
ütlema vereringe;0.2753
jääma viskama;0.2747
teisiti ajalooliselt;0.2744
punane lipp;0.274
elektoraat valijaskond;0.2737
kindel prantslane;0.2733
esikaan tükk;0.2725
laps sünnitama;0.2724
Eesti pank;0.272
tunnistaja number;0.2709
halb läti;0.2671
Prantsusmaa Saksamaa;0.2666
ameeriklanna töö;0.2658
maailm lõpp;0.2653
number 154;0.2637
keerulisem väljavõte;0.2631
imelik putukas;0.2627
paraku pank;0.2625
stabiilsus kasv;0.2624
tervik kukkuma;0.2617
konstateerima kuu;0.2616
auto vanker;0.2613
ütlema erand;0.2613
elama elu;0.2611
korraga lahustuma;0.2605
Rootsi näide;0.2603
püünedalvas alustama;0.2586
kirik kaalutane;0.2585
hea õpilane;0.2584
kaheksas eriti;0.2583
partner väljaastumine;0.2571
Iirimaa elanikkond;0.2528
spekulatsioon nõus;0.2515
pruut nägu;0.2513
ebaloogika lootma;0.2497
võtma kreeka;0.2497
kasutama mudel;0.2494
ahi kütma;0.2491
kroon tahtma;0.2481
ookean mite;0.2474
juurduma lond;0.2466
hea meel;0.2453
poolföderatsioon tahtma;0.2432
artikkel Postimees;0.2422
eksisteerima mängureegel;0.2404
kihutama täis;0.2386
ujuv kurss;0.2379
sattuma matus;0.2364
trükkima emiteerima;0.2326
üldse meeskonnamäng;0.2305
Ivar Raik;0.2299
kusagilt infoallikas;0.2291
6 8;0.2276
Kopenhaagen linn;0.2221
elevant püüdmine;0.2209
kunstnik Brüssel;0.2197
informatsioon katastroof;0.2181
Poola slott;0.2123
variant liiter;0.2096
vanaisa roll;0.2096
Frankfurt kesktasand;0.2088
teema Pauk;0.2079
demonstratsioon Paris;0.2023
käima Henry;0.1966
Urmas Vaino;0.193
Maastricht kriteerium;0.1878
president Rumpoi;0.172
Harjer lennuk;0.1548
Brothers päästma;0.1547
Wall Street;0.1522
Vahemerevöönd paradoksaalne;0.1274
