EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
käima andreas drozek;linn valitsus kiitma;valima tallinn linnavolikogu;kuuluma vanusegrupp 36;aine summa sada;tallinn linnavolikogu uus;laiem probleem eesti;õhtu eesti raadiouudis;saabuma lõuna-ameerika lennuk
liige diana ingerainen;linnapea kandidaat jääma;õhtu eesti raadiouudis;rumeenia toimunud nato;pikalt jälgitud subjekt;eesti eriti välisministeerium;õhtu eesti raadiouudis;mihklipäev tallinn linnapea;vabastama põhjus põhjus
res publica tõnis;eentalu tallinn volikogu;raamatukogu esitlema hellar;riik eksportija täitma;andma menetlus hetk;inimõigus järgimine eesti;34 hääl linnapea;linnavolikogu vabastama edgar;kerry 45 teisipäev
res publica res;linnavalitsus tegelikult tallinn;kord eesti kultuuriajakiri;põllumajandusministeerium asekantsler andres;kommentaar andma menetlus;kaheksa inimene eesti;linnapea hääletama amet;raadiouudis toimetus võtma;ratifitseerimine soovitama komitee
tõenäoliselt ekstama ecstasy;savisaar esinema hääletamine;istung uus linnapea;10 uus liikmesriik;subjekt labor siduma;eesti vähene pilvisus;kaheksa inimene eesti;volikogu umbusaldama tallinn;24 hääletama kolm
abilinnapeakandidaat res publica;istung uus linnapea;jääma viimane labor;euroopa liit eraldi;algatus vajalik võimalus;reformierakond keskerakond jooksma;uus linnapea kandidaat;34 hääl linnapea;20 jätkama sõnum
andres okop selge;algatus vajalik võimalus;eksportiv riik eksportija;kuulma päevakada stuudio;erinev aine summa;reageerima karmilt eesti;savisaar linnapea amet;istung uus linnapea;john kerry-ist protsendipunkt
käima washington aitama;kujuma tegemine transiit;täna esitama sisaldama;35 neljakümneaastane naine;null otsus võtma;esitama abilinnapeakandidaat sotsiaalvaldkond;ilm homme eesti;helistama reporter tallinn;paik üht-teist narkootiline
res publica juhatus;kolm puuduma istung;artikkel raamat ennustama;45 teisipäev kandidaat;protokoll ratifitseerimine soovitama;toimunud nato kaitseminister;tuntum eesti pagulaspublits;hääl linnapea hääletama;35 neljakümneaastane naine
üldeuroopa eesti rahvas;venemaa teatavasti nõue;lootma kuulma saade;tõenäoliselt ekstama ecstasy;protokoll ajutine pooleaastane;homme eesti film;eesti kroon tänavahind;rääkima eesti suurim;võrdlemisi kehv olukord
president george bush;tõhustama koostöö terroritõrge;uus tervishoiuteenus nimetama;45 protsendiline toetus;oskama vastama telefon;eesti läti leedu;maja demokraat kandidaat;38 poolthääl tallinn;aasta 60 50
mõte kultuurisild rajaja;abilinnapea peep aaviksoo;uus eesti tallinn;-te lõpp muutuma;jälgitud subjekt labor;34 hääl linnapea;öö eesti vähene;reeder reformierakond tallinn;staadium võib-olla natukene
rumeenia toimunud nato;ähvardama sõna võtnud;labor avastama suur;linnavolikogu vabastama edgar;operatsioon operatsioon planeerima;kandidaat esitama tõnis;miljon eesti kroon;edgar savisaar esinema;kiisk saabuma lõuna-ameerika
homme eesti film;võtma edgar savisaar;vabam poliitik käima;reekspordisertifikaat kujuma tegemine;aeg volikogu istung;klenski õnnestuma volikogu;eesti eriti välisministeerium;45 teisipäev kandidaat;inimene seisma võib-olla
põllumajandusministeerium asekantsler andres;linn organisatsioon aseesimees;väljaandja raadio vaba;partiist taimekahjur california;tegemine näiteks valu;esindaja ütlema tunduma;kaupo reeder reformierakond;30 inimene 2005;ütlema võib-olla veidi
