EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
meel helle-mare mõte;hiiumaakeskkond tegelikult inimene;esimene tund kuulma;süda saatetund algama;kaks funktsioon ilu;raadiojuma jääma tallinna-keskne;tänane lõpetama kuulaja;hiiumaa eesti raadio;tüüp koloriitne kirjandushuviline
eelpool lembit sauer;hoidma vöökoht kindel;võib-olla 10 aasta;filmilugu tegelema viimane;algus komponent omane;täna kärdla rääkima;arve vikerraadio tänane;südamejutt kärdla keskväljak;inimene liiguma inimene
purjelaev selts mõtlema;helle-mare mõte isiklikult;viimane kummaline nädal;18 sajand rõivakomplekt;arvama element rootsi;küsima elama eesti;hiiumaa eesti raadio;raadiojuma jääma tallinna-keskne;võib-olla aeg tegelikult
tuletis estale aeg;ema hiinlanna tähendama;sageli elama pühapäev;ebapraktilisem lihtsasärk riie;zero tingimata lausa;järsku kuulma korraldama;esimene tund kuulma;rääkima no rääkima;kindlalt tundma natuke
vale küsimus lihtsalt;öö veetma tänane;tähtis andma raadiokuulaja;lett tühi üksiksupipurk;element rootsi aeg;lugu kuulama kümmekond;kõlama eesti pidevalt;saatetund algama esimene;tänapäev üht-teist leidma
tänapäev perekond aeg-ajalt;väike nõukogu aegne;jätma kohalik ajaleht;kärdla keskväljak aktiivne;mõjutus arvama element;esimene tund kuulma;pühapäev uuesti kuulmine;vikerraadio tänane pühapäev;ö-täht püüdma vanasti
andma võlg edgar;lauldu äsi kõlama;näiteks laulupidu ajal;sõitma näiteks gotland;programm stuudio vaatama;kuulaja kärdla keskväljak;kell 11 ütlema;taas kuulaja kärdla;kaotama kiiresti ö-täht
ütlema olulisem tähelepanuväärsem;väike oluline vahe;raadiojuma jääma tallinna-keskne;tantsitud yldse eriti;komponent omane hiiu;tänane lõpetama kuulaja;raadiojuma jääma tallinna-keskne;kaks inimene saatejuht;lõuna-põhja ida väiksem
purjetamine asi nonii;kuulama pillilugu marek;pühapäev süda programm;1000 spetsiifiliselt vene;võib-olla kaks funktsioon;minut osa mõte;vikerraadio tänane pühapäev;kuulaja 40 minut;tõepoolest põhja-eesti mälu
hiiu laul lihtsalt;käima vaikselt tallinn;inimene võib-olla hiiumaa;lugema tantsija versioon;armsam tuntum praktilisem;jälgima asi ütlema;ootama kellaaeg vorst;seitse hiiumaa variant;hiidlane võib-olla 10
arvama element rootsi;aasta tantsima isekeskis;tahtma tundma keskkond;jätma kohalik ajaleht;twana lammas hull;tähendama hiiumaa aeg;kuulma teadma juhtuma;kõlama eesti pidevalt;2000 aasta eesti-soome
peavarahoidja tegelikult asi;ilm toimuma raadiojuma;stuudio ametlik elu;80 protsent olulisem;inimene inimene unistama;viimane kummaline nädal;rootsi aeg ulatuma;natukene hiiukirjandus rääkima;töö võib-olla kaks
hiiumaa rõivas hiiumaa;aeg seitsmeteistkümnes sajand;kaks inimene saatejuht;seitsmeteistkümnes sajand ulatuma;mass hetk eriline;härra kuulamine soovima;kärdla keskväljak pühapäev;11 ütlema nüüdne;kirjandus kunst võib-olla
keskne jutt lõpmatus;nõukogu ajal lihtsalt;üldse pikalt kõnelema;rind vaja amatöör;inimene armsam tuntum;arve vikerraadio tänane;kuulama jõudma tegelikult;süda pühapäev uuesti;ütlema rahvariie võib-olla
