EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;uluksõralistele;loomadega;tähendab;;looduskaitsealal;Hundiuurija;üht-teist
koertyteldsemalt;Jäbunny;loomad;leppisime;vast;looduskaitseala;hundiuurijad;järgnevatel
võimalik;Tartumaapoolses;rääkisime;jahiretked;retked;loodusrahvaid;hundiuurija;siinsed
käitumine;kõrgemal;loomakõrgust;metskitsed;head;metskitsi;hundijuttu;vene
monogaamia;aastate;loomast;erakordset;andmed;looduselamusi;hundiühiskonnal;eesti
hüperkunstinahk;käpa;loomaga;vanematepoolse;moment;röövlindudele;hundiasurkonnast;probleemi
jälitab;vanakoolipuhuja;metsades;vanakoolipuhuja;hull;kiskjate;hundikarjastruktuurist;teksti
kultuurmaastik;korras;Metsale;kahejalgse;anded;hundikarjase;hundikutsikas;võib-olla
põhimõtteliselt;koertyteldsemalt;saakloomadele;saatis;una;huntidest;hundikari;metsa
õnnestub;Meie;loomade;asjadega;isenditel;jahimehed;hundiuurijate;metsades
õnnestunud;Sa;metsas;perejuhte;identsed;hundimaadele;hundimaadele;miskipärast
jälgividi;söövad;saarel;hundikarjase;roll;hundikutsikas;Hiiumaal;sõjalist
nädalavahetus;suureneb;looduskaitsealal;hundiperet;fenomen;jahimeeste;huntidega;kolme
enam-vähem;üksikisahunt;metsarajal;kriimsilmasid;andnud;karjajuhiks;hundipesapaika;rääkides
kirikukroonikate;hundimaa;talvel;tegelenud;sead;ümbruses;isahundiolust;suhteliselt
