EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;lapselaps;Ida-Saksa;tähendab;;Lääne-Saksa;Berliinist;lääne-ja
Avadikend;endisel;saksa;kümnetoaliste;number;kuuekümnendatel;Berliinlane;1900
tööstusrevolutsioon;Bismarcki;Saksamaal;väljasõiduviisat;kur;viiekümnendatel;Berliinlased;riik
Kurfüstendamine;hullemaks;Saksas;Tülidest;uhked;Berliinlased;berliinlased;1872
Kursustendam;Bismarck;Lääne-Saksa;ülimoodsa;tollase;Saksamaast;Ida-Berliinis;1870
Kurphyorstendamist;1618;Saksamaa;idaberliinlased;andekaid;Lääne-Saksamaale;Ida-Berliini;1926
võimalik;ehitati;Ida-Saksamaapiir;Jõulude-eelsel;tähendab;Saksas;Berliinis;1946
Schtendamil;Avadikend;Saksamaale;seitsmekümnendad;meenutav;seitsmekümnendatel;Saksamaast;lihtsalt
ülespuhutud;ameti;Saksa;berliinlasi;andeka;Saksamaal;Berliin;raamatukunstnik
kursustendami;apartementidega;saksas;prüginaised;meest;Saksamaalt;Berliini;uuesti
tõusu;kantud;Saksamaast;fassaadiga;losse;Saksamaale;Ida-Berliin;1923
poliitbüroo;Joachim;sajandi;meeldib;hingest;kaheksakümnendatel;Saksamaalt;kaunis
kaadeevee;;Lääne-Saksamaale;viiekümnendatel;anna;Lääne-Berliinis;Lääne-Berliini;esimest
lähiajalugu;Lääne-Berliinis;muusikat;Berliinist;olevast;Berliinist;Lääne-Berliinis;Nendel
Jagurphjustendam;tingimusel;1900;kõrgklassi;anti;Berliinis;Saksamaale;12
tõusma;1870;sajandit;müüdi;võimalik;Berliini;Saksamaal;See
kõrged;1862;sajandil;Ida-Saksamaapiir;armsat;kolmekümnendatel;Saksas;varem
